Summary_file = 2L95-142.sum
Title = 2 Years Lucerne Harvested 1995 plots
day,year,month,day_of_month,event,rain,W_ep,L_ep,C_ep,P_ep,weed_ep,sw_dep,es,runoff,drain,transp,ET,sw(1),sw(2),sw(3),sw(4),sw(5),sw(6),sw(7),sw(8),sw(9),sw(10),sw(11),sw(12),sw(13),sw(14),sw(15),sw(16),sw(17),sw(18),sw(19),sw(20),sw(21),sw(22),sw(23),sw(24),sw(25),sw(26),sw(27),drain_120,drain_180,cum_rain,cum_es,cum_T,cum_ET,sw_dep_10120,sw_dep_120180,sw_dep_10180,sw_dep_0180,sw_dep_180300,nit_020,nit_20100,cum_n_min_020,fom_n_020,biom_n_020,hum_n_020,nit_tot,biom_n,fom_n,hum_n,no3(),nh4(),urea,dlt_n_min,residue_n,residue_wt,residue_cover,W_topbiom,W_dleaf_wt,W_rootwt,W_leafwt,W_stemwt,W_grainwt,W_stage,W_antdat,W_matdat,W_rlv(1),W_rlv(2),W_rlv(3),W_rlv(4),W_rlv(5),W_rlv(6),W_rlv(7),W_rlv(8),W_rlv(9),W_rlv(10),W_rlv(11),W_rlv(12),W_rlv(13),W_rlv(14),W_lai,W_WatStrF,W_NitStrF,W_GrainN,W_TopsN,C_grain,C_biom,C_gbiom,C_lai,C_rlv(1),C_rlv(2),C_rlv(3),C_rlv(4),C_rlv(5),C_rlv(6),C_rlv(7),C_rlv(8),C_rlv(9),C_rlv(10),C_rlv(11),C_rlv(12),C_rlv(13),C_rlv(14),C_biomass_n,C_grain_n,C_rootdepth,C_swdefphoto,C_nfactphoto,L_lai,L_biomass,L_gbiomass,L_rlv(1),L_rlv(2),L_rlv(3),L_rlv(4),L_rlv(5),L_rlv(6),L_rlv(7),L_rlv(8),L_rlv(9),L_rlv(10),L_rlv(11),L_rlv(12),L_rlv(13),L_rlv(14),L_rlv(15),L_rlv(16),L_rlv(17),L_rlv(18),L_rlv(19),L_rlv(20),L_rlv(21),L_rlv(22),L_rlv(23),L_rlv(24),L_rlv(25),L_rlv(26),L_rlv(27),L_biomass_n,L_stage,L_rootdepth,L_swdefphoto,L_nfactphoto,L_n_fixed,L_cover_gr,L_cover_tot,P_grain,P_biom,P_gbiom,P_lai,P_rlv(1),P_rlv(2),P_rlv(3),P_rlv(4),P_rlv(5),P_rlv(6),P_rlv(7),P_rlv(8),P_rlv(9),P_rlv(10),P_rlv(11),P_rlv(12),P_rlv(13),P_rlv(14),P_biomass_n,P_grain_n,P_rootdepth,P_swdefphoto,P_nfactphoto,P_n_fixed,no3ppm(1),no3ppm(2),no3ppm(3),no3ppm(4),no3ppm(5),no3ppm(6),no3ppm(7),no3ppm(8),no3ppm(9),no3ppm(10),no3ppm(11),no3ppm(12),no3ppm(13),no3ppm(14),no3ppm(15),no3ppm(16),no3ppm(17),nh4ppm(1),nh4ppm(2),nh4ppm(3),nh4ppm(4),nh4ppm(5),nh4ppm(6),nh4ppm(7),nh4ppm(8),nh4ppm(9),nh4ppm(10),nh4ppm(11),nh4ppm(12),nh4ppm(13),nh4ppm(14),nh4ppm(15),nh4ppm(16),nh4ppm(17),Weed_rlv(1),Weed_rlv(2),Weed_rlv(3),Weed_rlv(4),Weed_rlv(5),Weed_rlv(6),Weed_biomass,weed_gbiomass,weed_lai,weed_biomass_n,cumnetdrain180,netdrain180,period_sw,period_drain
196,1995,7,15,     0.000,    69.700,     1.522,     0.000,     0.000,     0.000,     0.000,  1275.762,     9.842,     3.558,     0.000,     1.425,    11.096,     0.183,     0.191,     0.249,     0.282,     0.298,     0.298,     0.283,     0.220,     0.221,     0.224,     0.217,     0.217,     0.234,     0.244,     0.242,     0.240,     0.240,     0.240,     0.241,     0.252,     0.278,     0.288,     0.290,     0.290,     0.290,     0.290,     0.290,     0.001,     0.497,   405.400,   196.433,   102.288,   298.721,   292.131,   132.417,   424.548,   442.857,   283.181,     4.286,    15.209,    36.439,    12.281,   232.838,  2482.404,  9930.978,   325.063,    35.134,  9520.368,    46.226,     4.184,     0.000,     1.856,     6.550,   243.286,     0.047,    60.931,?,    45.160,    36.607,    24.325,     0.000,    25.000,0,0,     0.018,     0.013,     0.009,     0.005,     0.001,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.994,     1.000,     0.984,     0.000,     2.238,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    12.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.258,     0.213,     0.255,     0.235,     0.836,     1.274,     1.827,     1.139,     0.412,     0.125,     0.141,     0.231,     0.471,     0.463,     0.383,     0.404,     0.360,     1.804,     0.518,     0.253,     0.014,     0.000,     0.006,     0.002,     0.000,     0.000,     0.002,     0.003,     0.003,     0.002,     0.002,     0.002,     0.002,     0.002,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,   -22.007,     3.583,     0.000,     0.000
211,1995,7,30,     0.000,    65.400,     1.912,     0.000,     0.000,     0.000,     0.000,  1327.691,     9.044,     2.515,     0.000,     2.042,    11.507,     0.186,     0.191,     0.245,     0.282,     0.297,     0.296,     0.306,     0.314,     0.317,     0.274,     0.218,     0.217,     0.233,     0.243,     0.242,     0.240,     0.240,     0.240,     0.241,     0.252,     0.277,     0.288,     0.290,     0.290,     0.290,     0.290,     0.290,    29.239,     0.527,   470.800,   205.475,   104.201,   309.676,   314.483,   161.631,   476.114,   494.761,   283.186,     5.149,    11.524,    38.250,    11.711,   232.781,  2482.269,  9931.596,   326.136,    33.135,  9520.089,    48.047,     4.187,     0.000,     2.328,     5.265,   195.555,     0.038,    91.793,?,    62.468,    54.735,    36.669,     0.000,    25.000,0,0,     0.024,     0.017,     0.012,     0.008,     0.003,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     1.461,     1.000,     0.424,     0.000,     2.281,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    12.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.589,     0.451,     0.430,     0.333,     0.445,     0.870,     1.435,     1.614,     1.015,     0.281,     0.145,     0.235,     0.473,     0.465,     0.386,     0.407,     0.363,     1.801,     0.508,     0.247,     0.019,     0.000,     0.011,     0.004,     0.000,     0.001,     0.003,     0.003,     0.003,     0.002,     0.002,     0.002,     0.002,     0.002,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,   -19.466,     2.542,     0.000,     0.000
226,1995,8,14,     0.000,    26.400,     1.521,     0.000,     0.000,     0.000,     0.000,  1342.148,    10.422,     0.000,     0.000,     1.434,    11.455,     0.137,     0.190,     0.228,     0.261,     0.288,     0.290,     0.300,     0.310,     0.311,     0.302,     0.294,     0.260,     0.234,     0.243,     0.242,     0.240,     0.240,     0.240,     0.242,     0.253,     0.277,     0.288,     0.290,     0.290,     0.290,     0.290,     0.290,    57.511,     9.137,   497.200,   215.897,   105.721,   321.618,   305.614,   181.289,   486.903,   500.608,   291.776,     5.919,    10.007,    39.862,    11.267,   232.378,  2482.122,  9931.563,   326.675,    31.488,  9519.802,    49.526,     4.073,     0.000,     2.104,     4.611,   171.276,     0.034,   108.240,?,    67.812,    63.572,    43.248,     0.000,    25.000,0,0,     0.027,     0.018,     0.012,     0.008,     0.003,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     1.685,     1.000,     0.147,     0.000,     2.329,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    12.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     1.048,     0.590,     0.509,     0.379,     0.366,     0.704,     1.184,     1.473,     1.169,     0.600,     0.307,     0.281,     0.476,     0.466,     0.389,     0.410,     0.365,     1.716,     0.498,     0.247,     0.021,     0.000,     0.014,     0.006,     0.000,     0.001,     0.004,     0.004,     0.003,     0.002,     0.002,     0.002,     0.002,     0.002,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,   -10.855,     8.034,     0.000,     0.000
234,1995,8,22,     0.000,     3.000,     1.246,     0.000,     0.000,     0.000,     0.000,  1335.797,     8.105,     0.000,     0.000,     1.273,     9.355,     0.102,     0.185,     0.220,     0.252,     0.285,     0.290,     0.300,     0.310,     0.310,     0.300,     0.290,     0.266,     0.234,     0.243,     0.242,     0.240,     0.240,     0.240,     0.242,     0.253,     0.277,     0.287,     0.290,     0.290,     0.290,     0.290,     0.290,    57.580,    10.510,   500.200,   224.002,   106.966,   330.968,   302.697,   179.984,   482.681,   492.883,   293.137,     7.962,    10.004,    42.141,    10.531,   231.626,  2481.897,  9931.473,   326.982,    29.324,  9519.379,    52.139,     3.647,     0.000,     2.897,     3.936,   146.171,     0.029,   115.246,?,    68.880,    63.453,    46.050,     0.000,    25.000,0,0,     0.027,     0.018,     0.012,     0.008,     0.003,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     1.677,     1.000,     0.089,     0.000,     2.384,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    12.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     2.347,     0.919,     0.654,     0.369,     0.334,     0.661,     1.190,     1.472,     1.166,     0.602,     0.308,     0.291,     0.478,     0.467,     0.391,     0.412,     0.367,     1.458,     0.464,     0.242,     0.026,     0.000,     0.016,     0.007,     0.000,     0.001,     0.005,     0.004,     0.004,     0.002,     0.002,     0.002,     0.002,     0.002,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    -9.480,     1.922,     0.000,     0.000
235,1995,8,23,     0.000,     0.000,     0.171,     0.000,     0.000,     0.000,     0.000,  1334.481,     1.145,     0.000,     0.000,     0.113,     0.928,     0.093,     0.184,     0.219,     0.251,     0.284,     0.290,     0.300,     0.310,     0.310,     0.300,     0.290,     0.266,     0.234,     0.243,     0.242,     0.240,     0.240,     0.240,     0.242,     0.253,     0.277,     0.287,     0.290,     0.290,     0.290,     0.290,     0.290,    57.580,    10.537,   500.200,   225.147,   107.137,   332.284,   302.321,   179.958,   482.279,   491.541,   293.164,     8.187,    10.008,    42.449,    10.428,   231.502,  2481.863,  9931.375,   326.996,    29.025,  9519.318,    52.472,     3.566,     0.000,     0.402,     3.885,   144.276,     0.028,   116.527,?,    69.170,    63.589,    46.563,     0.000,    25.000,0,0,     0.028,     0.018,     0.012,     0.008,     0.003,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     1.679,     1.000,     0.109,     0.000,     2.395,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    12.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     2.509,     0.960,     0.675,     0.369,     0.330,     0.654,     1.191,     1.472,     1.166,     0.603,     0.309,     0.291,     0.479,     0.467,     0.391,     0.412,     0.367,     1.406,     0.460,     0.241,     0.027,     0.000,     0.016,     0.007,     0.000,     0.001,     0.005,     0.004,     0.004,     0.002,     0.002,     0.002,     0.002,     0.002,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    -9.454,     0.033,     0.000,     0.000
250,1995,9,7,     0.000,    31.600,     2.646,     0.000,     0.000,     0.000,     0.000,  1352.105,    11.326,     0.004,     0.000,     2.586,    14.146,     0.155,     0.189,     0.229,     0.266,     0.290,     0.291,     0.302,     0.312,     0.314,     0.305,     0.296,     0.281,     0.237,     0.243,     0.242,     0.240,     0.240,     0.240,     0.242,     0.254,     0.276,     0.287,     0.290,     0.290,     0.290,     0.290,     0.290,    63.902,    13.851,   531.800,   236.474,   109.784,   346.258,   307.396,   182.962,   490.358,   505.852,   296.457,     7.603,    10.796,    45.382,     9.521,   230.374,  2481.527,  9928.936,   327.078,    26.299,  9518.667,    53.659,     3.231,     0.000,     3.955,     3.328,   123.588,     0.024,   137.634,?,    72.640,    66.600,    55.006,     0.000,    25.000,0,0,     0.030,     0.018,     0.012,     0.008,     0.004,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     1.746,     1.000,     0.138,     0.000,     2.624,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    12.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     1.940,     1.352,     1.088,     0.673,     0.360,     0.545,     1.136,     1.445,     1.206,     0.663,     0.343,     0.312,     0.484,     0.469,     0.394,     0.415,     0.370,     1.169,     0.452,     0.243,     0.033,     0.000,     0.018,     0.009,     0.001,     0.002,     0.005,     0.004,     0.004,     0.002,     0.002,     0.002,     0.002,     0.002,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    -6.139,     2.529,     0.000,     0.000
265,1995,9,22,     0.000,    11.600,     4.683,     0.000,     0.000,     0.000,     0.000,  1345.906,    13.117,     0.000,     0.000,     4.544,    17.880,     0.156,     0.183,     0.214,     0.247,     0.282,     0.288,     0.300,     0.310,     0.310,     0.300,     0.290,     0.280,     0.256,     0.243,     0.242,     0.240,     0.240,     0.240,     0.242,     0.254,     0.276,     0.287,     0.290,     0.290,     0.290,     0.290,     0.290,    64.758,    17.656,   543.400,   249.589,   114.466,   364.055,   300.264,   180.011,   480.275,   495.846,   300.243,     9.348,     9.665,    49.281,     8.633,   228.663,  2481.108,  9925.746,   326.361,    23.736,  9517.896,    54.350,     3.402,     0.000,     5.039,     2.334,    86.689,     0.017,   168.608,?,    76.699,    66.692,    69.907,     0.000,    33.812,0,0,     0.032,     0.018,     0.012,     0.009,     0.004,     0.001,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     1.735,     1.000,     0.204,     0.000,     2.949,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    12.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     2.887,     1.469,     1.059,     0.580,     0.323,     0.495,     0.954,     1.432,     1.195,     0.672,     0.354,     0.317,     0.509,     0.472,     0.397,     0.418,     0.373,     1.280,     0.433,     0.243,     0.039,     0.003,     0.020,     0.010,     0.002,     0.002,     0.005,     0.004,     0.004,     0.003,     0.002,     0.002,     0.002,     0.002,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    -2.330,     4.616,   495.846,  -397.885
272,1995,9,29,     0.000,    11.000,     5.123,     0.000,     0.000,     0.000,     0.000,  1344.975,     6.808,     0.000,     0.000,     4.961,    11.711,     0.132,     0.183,     0.224,     0.262,     0.281,     0.286,     0.299,     0.309,     0.310,     0.300,     0.290,     0.280,     0.257,     0.243,     0.242,     0.240,     0.240,     0.240,     0.242,     0.254,     0.276,     0.287,     0.290,     0.290,     0.290,     0.290,     0.290,    64.770,    17.760,   554.400,   256.397,   119.588,   375.985,   301.671,   179.918,   481.589,   494.810,   300.342,     9.092,     9.709,    51.263,     8.236,   227.668,  2480.886,  9923.500,   325.743,    22.611,  9517.493,    54.203,     3.450,     0.000,     2.566,     1.939,    72.024,     0.014,   200.832,?,    83.547,    67.153,    90.536,     0.000,    37.302,0,0,     0.036,     0.018,     0.013,     0.009,     0.004,     0.001,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     1.741,     1.000,     0.382,     0.000,     3.142,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    12.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     2.534,     1.621,     1.234,     0.689,     0.318,     0.477,     0.846,     1.433,     1.195,     0.675,     0.357,     0.319,     0.511,     0.473,     0.398,     0.420,     0.374,     1.297,     0.431,     0.245,     0.044,     0.005,     0.020,     0.010,     0.003,     0.002,     0.005,     0.004,     0.004,     0.003,     0.002,     0.002,     0.002,     0.002,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    -2.224,     0.097,   494.810,    98.067
282,1995,10,9,     0.000,     6.000,    11.044,     0.000,     0.000,     0.000,     0.000,  1329.678,    10.252,     0.000,     0.000,     9.322,    18.937,     0.090,     0.156,     0.201,     0.238,     0.272,     0.280,     0.295,     0.309,     0.309,     0.300,     0.290,     0.280,     0.257,     0.243,     0.242,     0.240,     0.240,     0.240,     0.243,     0.254,     0.276,     0.286,     0.290,     0.290,     0.290,     0.290,     0.290,    64.800,    17.910,   560.400,   266.650,   130.632,   397.282,   290.565,   179.796,   470.361,   479.359,   300.481,    10.103,     9.031,    54.183,     7.685,   226.062,  2480.536,  9920.225,   324.599,    21.039,  9516.857,    54.409,     3.322,     0.000,     3.849,     1.556,    57.780,     0.011,   268.472,?,    99.289,    61.119,   135.951,     0.000,    42.711,0,0,     0.047,     0.019,     0.014,     0.010,     0.005,     0.001,     0.001,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     1.582,     1.000,     0.549,     0.000,     3.387,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    12.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     3.323,     1.613,     1.175,     0.632,     0.306,     0.458,     0.733,     1.318,     1.196,     0.681,     0.361,     0.322,     0.515,     0.475,     0.400,     0.422,     0.376,     1.195,     0.427,     0.248,     0.050,     0.009,     0.021,     0.011,     0.003,     0.003,     0.005,     0.004,     0.004,     0.004,     0.002,     0.002,     0.002,     0.002,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    -2.070,     0.154,   479.359,    97.185
286,1995,10,13,     0.000,     6.000,     6.417,     0.000,     0.000,     0.000,     0.000,  1324.694,     4.567,     0.000,     0.000,     7.753,    12.710,     0.100,     0.142,     0.189,     0.228,     0.266,     0.276,     0.293,     0.308,     0.309,     0.300,     0.290,     0.280,     0.257,     0.243,     0.242,     0.240,     0.240,     0.240,     0.243,     0.255,     0.276,     0.286,     0.290,     0.290,     0.290,     0.290,     0.290,    64.812,    17.970,   566.400,   271.217,   137.049,   408.266,   284.591,   179.746,   464.337,   474.314,   300.537,    10.627,     8.936,    55.479,     7.432,   225.426,  2480.372,  9918.793,   324.145,    20.317,  9516.549,    54.616,     3.165,     0.000,     1.763,     1.306,    48.500,     0.010,   304.785,?,   107.289,    56.648,   160.281,     0.000,    46.586,0,0,     0.052,     0.020,     0.014,     0.010,     0.005,     0.002,     0.001,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     1.466,     1.000,     0.805,     0.000,     3.498,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    12.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     3.683,     1.702,     1.206,     0.628,     0.304,     0.454,     0.699,     1.192,     1.196,     0.683,     0.363,     0.323,     0.517,     0.476,     0.401,     0.423,     0.376,     1.094,     0.422,     0.245,     0.051,     0.010,     0.020,     0.011,     0.004,     0.003,     0.005,     0.004,     0.004,     0.004,     0.002,     0.002,     0.002,     0.002,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    -2.009,     0.061,   479.359,     0.000
