Summary_file = CL-142.sum
Title = Continous Lucerne plots
day,year,month,day_of_month,event,rain,W_ep,L_ep,C_ep,P_ep,weed_ep,sw_dep,es,runoff,drain,transp,ET,sw(1),sw(2),sw(3),sw(4),sw(5),sw(6),sw(7),sw(8),sw(9),sw(10),sw(11),sw(12),sw(13),sw(14),sw(15),sw(16),sw(17),sw(18),sw(19),sw(20),sw(21),sw(22),sw(23),sw(24),sw(25),sw(26),sw(27),drain_120,drain_180,cum_rain,cum_es,cum_T,cum_ET,sw_dep_10120,sw_dep_120180,sw_dep_10180,sw_dep_0180,sw_dep_180300,nit_020,nit_20100,cum_n_min_020,fom_n_020,biom_n_020,hum_n_020,nit_tot,biom_n,fom_n,hum_n,no3(),nh4(),urea,dlt_n_min,residue_n,residue_wt,residue_cover,W_topbiom,W_dleaf_wt,W_rootwt,W_leafwt,W_stemwt,W_grainwt,W_stage,W_antdat,W_matdat,W_rlv(1),W_rlv(2),W_rlv(3),W_rlv(4),W_rlv(5),W_rlv(6),W_rlv(7),W_rlv(8),W_rlv(9),W_rlv(10),W_rlv(11),W_rlv(12),W_rlv(13),W_rlv(14),W_lai,W_WatStrF,W_NitStrF,W_GrainN,W_TopsN,C_grain,C_biom,C_gbiom,C_lai,C_rlv(1),C_rlv(2),C_rlv(3),C_rlv(4),C_rlv(5),C_rlv(6),C_rlv(7),C_rlv(8),C_rlv(9),C_rlv(10),C_rlv(11),C_rlv(12),C_rlv(13),C_rlv(14),C_biomass_n,C_grain_n,C_rootdepth,C_swdefphoto,C_nfactphoto,L_lai,L_biomass,L_gbiomass,L_rlv(1),L_rlv(2),L_rlv(3),L_rlv(4),L_rlv(5),L_rlv(6),L_rlv(7),L_rlv(8),L_rlv(9),L_rlv(10),L_rlv(11),L_rlv(12),L_rlv(13),L_rlv(14),L_rlv(15),L_rlv(16),L_rlv(17),L_rlv(18),L_rlv(19),L_rlv(20),L_rlv(21),L_rlv(22),L_rlv(23),L_rlv(24),L_rlv(25),L_rlv(26),L_rlv(27),L_biomass_n,L_stage,L_rootdepth,L_swdefphoto,L_nfactphoto,L_n_fixed,L_cover_gr,L_cover_tot,P_grain,P_biom,P_gbiom,P_lai,P_rlv(1),P_rlv(2),P_rlv(3),P_rlv(4),P_rlv(5),P_rlv(6),P_rlv(7),P_rlv(8),P_rlv(9),P_rlv(10),P_rlv(11),P_rlv(12),P_rlv(13),P_rlv(14),P_biomass_n,P_grain_n,P_rootdepth,P_swdefphoto,P_nfactphoto,P_n_fixed,no3ppm(1),no3ppm(2),no3ppm(3),no3ppm(4),no3ppm(5),no3ppm(6),no3ppm(7),no3ppm(8),no3ppm(9),no3ppm(10),no3ppm(11),no3ppm(12),no3ppm(13),no3ppm(14),no3ppm(15),no3ppm(16),no3ppm(17),nh4ppm(1),nh4ppm(2),nh4ppm(3),nh4ppm(4),nh4ppm(5),nh4ppm(6),nh4ppm(7),nh4ppm(8),nh4ppm(9),nh4ppm(10),nh4ppm(11),nh4ppm(12),nh4ppm(13),nh4ppm(14),nh4ppm(15),nh4ppm(16),nh4ppm(17),Weed_rlv(1),Weed_rlv(2),Weed_rlv(3),Weed_rlv(4),Weed_rlv(5),Weed_rlv(6),Weed_biomass,weed_gbiomass,weed_lai,weed_biomass_n,cumnetdrain180,netdrain180,period_sw,period_drain
72,1994,3,13,     0.000,    56.800,     0.000,    28.133,     0.000,     0.000,     0.000,  1284.555,    19.054,     0.000,     0.038,    28.157,    46.054,     0.150,     0.159,     0.083,     0.130,     0.150,     0.163,     0.188,     0.234,     0.264,     0.293,     0.290,     0.280,     0.270,     0.290,     0.290,     0.280,     0.290,     0.280,     0.280,     0.290,     0.290,     0.290,     0.290,     0.290,     0.290,     0.290,     0.290,    -0.726,     0.000,   132.200,    74.662,   142.181,   216.843,   184.255,   169.332,   353.587,   368.547,   340.000,    11.757,    11.574,    23.674,     3.011,   188.861,  2489.385,  9880.619,   248.909,     8.217,  9530.695,    89.664,     3.132,     0.000,     7.017,     8.664,   295.633,     0.057,     0.000,?,     0.000,     0.000,     0.000,     0.000,     0.000,0,0,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     1.395,  2857.049,  2800.290,     0.009,     0.065,     0.061,     0.022,     0.006,     0.001,     0.001,     0.001,     0.001,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     7.397,     7.019,  1598.992,     0.894,     1.000,     0.964,     0.672,     0.674,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     3.374,     2.297,     0.912,     0.333,     0.214,     0.782,     1.640,     1.445,     1.103,     0.987,     1.058,     1.044,     1.008,     1.028,     0.990,     0.943,     0.922,     1.471,     0.458,     0.052,     0.005,     0.001,     0.006,     0.003,     0.002,     0.001,     0.001,     0.001,     0.001,     0.001,     0.001,     0.001,     0.001,     0.001,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    -0.001,    -0.003,     0.000,     0.000
84,1994,3,25,     0.000,     0.000,     0.000,    20.594,     0.000,     0.000,     0.000,  1254.401,     9.553,     0.000,     0.006,    21.297,    32.028,     0.030,     0.072,     0.065,     0.130,     0.150,     0.161,     0.184,     0.228,     0.251,     0.283,     0.287,     0.280,     0.270,     0.290,     0.290,     0.280,     0.290,     0.280,     0.280,     0.290,     0.290,     0.290,     0.290,     0.290,     0.290,     0.290,     0.290,    -0.814,     0.000,   132.200,    84.214,   162.776,   246.990,   171.290,   164.084,   335.374,   338.400,   340.000,     7.483,    10.457,    26.103,     3.330,   189.146,  2488.893,  9873.086,   249.333,     9.344,  9530.021,    81.895,     2.491,     0.000,     2.645,     6.949,   251.147,     0.049,     0.000,?,     0.000,     0.000,     0.000,     0.000,     0.000,0,0,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     1.567,  3231.245,  3091.634,     0.009,     0.075,     0.065,     0.020,     0.006,     0.001,     0.001,     0.001,     0.001,     0.001,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     8.397,     7.033,  1718.992,     0.638,     1.000,     0.803,     0.714,     0.720,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     2.618,     0.732,     0.524,     0.332,     0.213,     0.765,     1.542,     1.319,     0.857,     0.642,     0.919,     1.046,     1.009,     1.030,     0.992,     0.944,     0.923,     1.217,     0.330,     0.025,     0.005,     0.001,     0.006,     0.003,     0.001,     0.001,     0.000,     0.001,     0.001,     0.001,     0.001,     0.001,     0.001,     0.001,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    -0.001,     0.002,     0.000,     0.000
85,1994,3,26,     0.000,     0.000,     0.000,     0.035,     0.000,     0.000,     0.000,  1254.341,     0.026,     0.000,     0.000,     1.093,     1.122,     0.030,     0.071,     0.065,     0.130,     0.150,     0.161,     0.184,     0.228,     0.251,     0.283,     0.287,     0.280,     0.270,     0.290,     0.290,     0.280,     0.290,     0.280,     0.280,     0.290,     0.290,     0.290,     0.290,     0.290,     0.290,     0.290,     0.290,    -0.820,     0.000,   132.200,    84.240,   162.811,   247.051,   171.253,   164.064,   335.317,   338.341,   340.000,     7.178,    10.290,    26.170,     4.668,   189.170,  2488.868,  9874.776,   249.369,    12.403,  9529.982,    80.544,     2.477,     0.000,     0.083,    78.254,  2979.253,     0.449,     0.000,?,     0.000,     0.000,     0.000,     0.000,     0.000,0,0,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,   529.059,   508.203,     0.009,     0.075,     0.065,     0.020,     0.006,     0.001,     0.001,     0.001,     0.001,     0.001,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     1.640,     4.033,  1728.992,     1.000,     0.364,     0.248,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     2.613,     0.556,     0.467,     0.332,     0.213,     0.762,     1.526,     1.297,     0.804,     0.559,     0.827,     1.046,     1.009,     1.030,     0.992,     0.944,     0.923,     1.224,     0.316,     0.025,     0.005,     0.001,     0.006,     0.003,     0.001,     0.001,     0.000,     0.001,     0.001,     0.001,     0.001,     0.001,     0.001,     0.001,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    -0.003,    -0.002,     0.000,     0.000
100,1994,4,10,     0.000,     6.800,     0.000,     0.121,     0.000,     0.000,     0.000,  1253.884,     7.135,     0.000,     0.001,     0.139,     7.278,     0.030,     0.067,     0.066,     0.130,     0.150,     0.162,     0.184,     0.227,     0.251,     0.282,     0.287,     0.280,     0.270,     0.290,     0.290,     0.280,     0.290,     0.280,     0.280,     0.290,     0.290,     0.290,     0.290,     0.290,     0.290,     0.290,     0.290,    -0.910,     0.002,   139.000,    91.374,   162.932,   254.306,   170.945,   163.919,   334.864,   337.885,   339.999,     7.993,     9.766,    26.867,     4.933,   191.914,  2488.698,  9876.044,   252.456,    13.468,  9529.621,    77.602,     2.896,     0.000,     0.826,    16.093,   614.908,     0.116,     0.000,?,     0.000,     0.000,     0.000,     0.000,     0.000,0,0,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.013,   522.689,   513.026,     0.008,     0.070,     0.061,     0.019,     0.005,     0.001,     0.001,     0.001,     0.001,     0.001,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     2.902,     4.620,  1878.992,     1.000,     0.966,     0.849,     0.011,     0.011,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     2.820,     0.584,     0.321,     0.332,     0.214,     0.754,     1.466,     1.216,     0.631,     0.328,     0.506,     1.047,     1.011,     1.032,     0.993,     0.946,     0.925,     1.708,     0.152,     0.006,     0.005,     0.001,     0.006,     0.002,     0.001,     0.000,     0.000,     0.000,     0.001,     0.001,     0.001,     0.001,     0.001,     0.001,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    -0.002,    -0.000,     0.000,     0.000
115,1994,4,25,     0.000,     1.800,     0.000,     1.348,     0.000,     0.000,     0.000,  1252.246,     2.089,     0.000,     0.000,     1.098,     3.192,     0.030,     0.061,     0.065,     0.130,     0.150,     0.162,     0.184,     0.227,     0.251,     0.280,     0.285,     0.280,     0.270,     0.290,     0.290,     0.280,     0.290,     0.280,     0.280,     0.290,     0.290,     0.290,     0.290,     0.290,     0.290,     0.290,     0.290,    -1.000,     0.095,   140.800,    93.464,   164.280,   257.744,   170.162,   163.169,   333.331,   336.348,   339.898,     8.257,     9.742,    27.266,     5.311,   192.139,  2488.490,  9877.356,   252.970,    14.619,  9529.251,    77.796,     2.720,     0.000,     0.498,    16.197,   620.093,     0.117,     0.000,?,     0.000,     0.000,     0.000,     0.000,     0.000,0,0,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.142,   566.345,   561.868,     0.008,     0.067,     0.058,     0.018,     0.005,     0.001,     0.001,     0.001,     0.001,     0.001,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     2.975,     5.131,  2028.992,     1.000,     1.000,     0.036,     0.107,     0.107,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     2.903,     0.770,     0.314,     0.331,     0.214,     0.756,     1.464,     1.209,     0.619,     0.317,     0.486,     1.013,     1.012,     1.033,     0.995,     0.947,     0.927,     1.662,     0.094,     0.001,     0.005,     0.001,     0.005,     0.002,     0.000,     0.000,     0.000,     0.000,     0.001,     0.001,     0.001,     0.001,     0.001,     0.001,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    -0.103,    -0.067,     0.000,     0.000
121,1994,5,1,     0.000,     0.000,     0.000,     1.378,     0.000,     0.000,     0.000,  1250.774,     0.094,     0.000,     0.000,     1.425,     1.521,     0.030,     0.058,     0.064,     0.130,     0.150,     0.162,     0.184,     0.226,     0.250,     0.279,     0.284,     0.279,     0.270,     0.290,     0.290,     0.280,     0.290,     0.280,     0.280,     0.290,     0.290,     0.290,     0.290,     0.290,     0.290,     0.290,     0.290,    -1.036,     0.155,   140.800,    93.558,   165.657,   259.215,   169.552,   162.503,   332.055,   335.069,   339.705,     8.326,     9.713,    27.434,     5.424,   192.254,  2488.399,  9877.701,   253.226,    15.002,  9529.088,    77.688,     2.699,     0.000,     0.211,    16.259,   623.202,     0.117,     0.000,?,     0.000,     0.000,     0.000,     0.000,     0.000,0,0,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.222,   604.413,   565.708,     0.008,     0.066,     0.056,     0.017,     0.005,     0.001,     0.001,     0.001,     0.001,     0.001,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     3.025,     5.471,  2088.992,     1.000,     1.000,     0.022,     0.163,     0.166,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     2.931,     0.800,     0.303,     0.331,     0.214,     0.756,     1.461,     1.204,     0.612,     0.310,     0.475,     0.989,     1.010,     1.034,     0.996,     0.948,     0.927,     1.648,     0.094,     0.000,     0.005,     0.001,     0.005,     0.002,     0.001,     0.000,     0.000,     0.000,     0.001,     0.001,     0.001,     0.001,     0.001,     0.001,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    -0.295,    -0.194,     0.000,     0.000
136,1994,5,16,     0.000,     4.800,     0.000,     2.128,     0.000,     0.000,     0.000,  1248.491,     4.955,     0.000,     0.000,     2.298,     7.256,     0.030,     0.053,     0.062,     0.130,     0.150,     0.162,     0.184,     0.225,     0.249,     0.277,     0.281,     0.277,     0.270,     0.290,     0.290,     0.280,     0.290,     0.280,     0.280,     0.290,     0.290,     0.290,     0.290,     0.290,     0.290,     0.290,     0.290,    -1.126,     0.288,   145.600,    98.512,   167.785,   266.297,   168.697,   161.409,   330.106,   333.117,   339.372,     8.390,     9.668,    27.678,     5.917,   192.355,  2488.289,  9878.743,   253.524,    16.262,  9528.849,    77.893,     2.216,     0.000,     0.329,    17.309,   675.694,     0.126,     0.000,?,     0.000,     0.000,     0.000,     0.000,     0.000,0,0,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.286,   644.405,   446.300,     0.007,     0.063,     0.054,     0.016,     0.005,     0.001,     0.001,     0.001,     0.001,     0.001,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     3.021,     5.991,  2233.929,     1.000,     1.000,     0.040,     0.204,     0.230,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     3.260,     0.830,     0.282,     0.331,     0.215,     0.758,     1.457,     1.197,     0.601,     0.300,     0.456,     0.948,     0.998,     1.035,     0.997,     0.950,     0.929,     1.366,     0.060,     0.000,     0.005,     0.001,     0.004,     0.002,     0.000,     0.000,     0.000,     0.000,     0.001,     0.001,     0.001,     0.001,     0.001,     0.001,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    -0.625,    -0.360,     0.000,     0.000
151,1994,5,31,     0.000,     8.000,     0.000,     1.291,     0.000,     0.000,     0.000,  1247.161,     8.039,     0.000,     0.000,     1.243,     9.282,     0.030,     0.051,     0.060,     0.130,     0.150,     0.162,     0.184,     0.225,     0.248,     0.275,     0.280,     0.276,     0.270,     0.289,     0.290,     0.280,     0.290,     0.280,     0.280,     0.290,     0.290,     0.290,     0.290,     0.290,     0.290,     0.290,     0.290,    -1.216,     0.408,   153.600,   106.550,   169.076,   275.626,   168.307,   160.718,   329.025,   332.035,   339.126,     9.845,     9.653,    27.984,     6.410,   196.104,  2488.438,  9885.353,   257.434,    17.498,  9528.886,    78.744,     2.789,     0.000,     0.375,    14.656,   595.791,     0.112,     0.000,?,     0.000,     0.000,     0.000,     0.000,     0.000,0,0,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.291,   566.123,   452.029,     0.007,     0.060,     0.051,     0.015,     0.004,     0.001,     0.001,     0.001,     0.001,     0.001,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     2.785,     7.002,  2381.429,     1.000,     1.000,     0.005,     0.207,     0.219,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     3.797,     0.874,     0.269,     0.331,     0.215,     0.761,     1.457,     1.193,     0.598,     0.297,     0.452,     0.942,     0.997,     1.033,     0.999,     0.951,     0.930,     1.766,     0.046,     0.000,     0.005,     0.001,     0.004,     0.001,     0.000,     0.000,     0.000,     0.000,     0.001,     0.001,     0.001,     0.001,     0.001,     0.001,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    -0.872,    -0.227,     0.000,     0.000
158,1994,6,7,     0.000,     1.600,     0.000,     0.789,     0.000,     0.000,     0.000,  1247.287,     0.685,     0.000,     0.000,     0.845,     0.912,     0.040,     0.050,     0.060,     0.130,     0.150,     0.162,     0.184,     0.225,     0.248,     0.275,     0.279,     0.276,     0.270,     0.289,     0.290,     0.280,     0.290,     0.280,     0.280,     0.290,     0.290,     0.290,     0.290,     0.290,     0.290,     0.290,     0.290,    -1.258,     0.457,   155.200,   107.235,   169.866,   277.101,   168.055,   160.329,   328.384,   332.367,   338.920,    10.056,     9.640,    28.059,     6.609,   196.747,  2488.434,  9886.724,   258.171,    18.013,  9528.827,    79.038,     2.673,     0.000,     0.108,    14.590,   599.602,     0.113,     0.000,?,     0.000,     0.000,     0.000,     0.000,     0.000,0,0,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.314,   552.804,   474.126,     0.007,     0.059,     0.050,     0.015,     0.004,     0.001,     0.001,     0.001,     0.001,     0.001,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     2.727,     7.008,  2451.429,     1.000,     1.000,     0.003,     0.222,     0.229,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     4.003,     0.885,     0.260,     0.331,     0.215,     0.762,     1.457,     1.191,     0.596,     0.295,     0.450,     0.939,     0.996,     1.031,     0.999,     0.952,     0.931,     1.697,     0.039,     0.000,     0.005,     0.001,     0.004,     0.001,     0.000,     0.000,     0.000,     0.000,     0.001,     0.001,     0.001,     0.001,     0.001,     0.001,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    -1.079,    -0.223,     0.000,     0.000
173,1994,6,22,     0.000,    15.400,     0.000,     0.616,     0.000,     0.000,     0.000,  1248.637,    13.434,     0.000,     0.000,     0.605,    13.631,     0.058,     0.050,     0.059,     0.130,     0.150,     0.162,     0.184,     0.224,     0.248,     0.274,     0.278,     0.276,     0.270,     0.289,     0.290,     0.280,     0.290,     0.280,     0.280,     0.290,     0.290,     0.290,     0.290,     0.290,     0.290,     0.290,     0.290,    -1.348,     0.559,   170.600,   120.668,   170.483,   291.151,   168.057,   159.951,   328.008,   333.810,   338.827,    11.024,     9.633,    28.581,     7.084,   198.548,  2488.476,  9890.755,   260.084,    19.202,  9528.785,    80.634,     2.052,     0.000,     0.577,    14.821,   633.698,     0.119,     0.000,?,     0.000,     0.000,     0.000,     0.000,     0.000,0,0,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.191,   435.328,   274.135,     0.006,     0.057,     0.047,     0.014,     0.004,     0.001,     0.001,     0.001,     0.001,     0.001,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     2.447,     7.016,  2578.242,     1.000,     1.000,     0.003,     0.141,     0.162,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     4.974,     0.963,     0.249,     0.330,     0.216,     0.765,     1.458,     1.189,     0.594,     0.293,     0.448,     0.937,     0.997,     1.030,     1.000,     0.953,     0.932,     1.290,     0.034,     0.000,     0.005,     0.001,     0.003,     0.001,     0.000,     0.000,     0.000,     0.000,     0.001,     0.001,     0.001,     0.001,     0.001,     0.001,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    -1.172,    -0.088,     0.000,     0.000
