ApsimVersion = 6.1
Title = Sample Simulation
            day           year     faba_stage       faba_lai   faba_biomass     faba_yield            daa     orob_stage   orob_biomass     population population_dead population_alive    attach_area
          (day)         (year)             ()      (m^2/m^2)        (kg/ha)        (kg/ha)             ()             ()        (kg/ha) (parasites/m2)  (parasites/m2)   (parasites/m2)             ()
            165           1988          3.853          0.370          240.1            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            166           1988          3.881          0.418          272.3            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            167           1988          3.911          0.476          310.3            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            168           1988          3.943          0.528          345.6            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            169           1988          3.977          0.588          385.2            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            170           1988          4.000          0.656          430.7            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            171           1988          4.057          0.735          483.4            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            172           1988          4.098          0.823          541.7            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            173           1988          4.143          0.918          605.4            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            174           1988          4.181          1.017          671.3            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            175           1988          4.219          1.125          743.0            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            176           1988          4.260          1.238          818.5            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            177           1988          4.305          1.354          895.7            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            178           1988          4.350          1.472          974.9            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            179           1988          4.399          1.618         1071.7            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            180           1988          4.440          1.773         1175.1            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            181           1988          4.476          1.913         1268.5            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            182           1988          4.511          2.060         1366.5            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            183           1988          4.549          2.219         1472.6            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            184           1988          4.591          2.346         1557.5            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            185           1988          4.640          2.423         1608.7            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            186           1988          4.689          2.507         1664.9            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            187           1988          4.748          2.606         1730.8            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            188           1988          4.801          2.777         1844.7            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            189           1988          4.845          2.947         1957.9            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            190           1988          4.891          3.128         2078.9            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            191           1988          4.940          3.326         2211.5            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            192           1988          4.995          3.479         2314.6            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            193           1988          5.000          3.575         2380.2            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            194           1988          6.000          3.641         2460.9            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            195           1988          6.026          3.719         2580.8            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            196           1988          6.041          3.811         2708.5            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            197           1988          6.055          3.911         2842.1            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            198           1988          6.069          4.006         2970.7            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            199           1988          6.085          4.107         3108.3            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            200           1988          6.098          4.216         3255.7            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            201           1988          6.111          4.333         3413.7            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            202           1988          6.126          4.435         3556.9            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            203           1988          6.143          4.508         3667.9            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            204           1988          6.159          4.563         3759.5            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            205           1988          6.170          4.644         3888.2            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            206           1988          6.181          4.715         4007.4            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            207           1988          6.193          4.810         4162.4            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            208           1988          6.208          4.911         4329.7            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            209           1988          6.219          4.980         4462.0            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            210           1988          6.231          5.059         4611.2            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            211           1988          6.243          5.124         4747.3            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            212           1988          6.259          5.194         4892.7            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            213           1988          6.272          5.274         5056.3            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            214           1988          6.286          5.345         5213.2            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            215           1988          6.301          5.401         5355.0            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            216           1988          6.317          5.469         5516.0            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            217           1988          6.334          5.529         5670.2            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            218           1988          6.350          5.578         5813.7            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            219           1988          6.367          5.610         5938.3            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            220           1988          6.377          5.629         6045.5            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            221           1988          6.386          5.642         6145.2            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            222           1988          6.394          5.656         6246.8            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            223           1988          6.404          5.689         6374.0            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            224           1988          6.417          5.750         6540.6            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            225           1988          6.431          5.802         6698.3            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            226           1988          6.444          5.853         6859.4            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            227           1988          6.457          5.901         7018.6            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            228           1988          6.472          5.942         7172.2            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            229           1988          6.488          5.989         7336.8            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            230           1988          6.503          6.034         7501.0            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            231           1988          6.523          6.063         7646.4            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            232           1988          6.545          6.092         7793.3            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            233           1988          6.562          6.141         7969.1            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            234           1988          6.580          6.170         8122.2            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            235           1988          6.603          6.147         8206.8            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            236           1988          6.626          6.143         8313.1            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            237           1988          6.641          6.144         8425.9            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            238           1988          6.657          6.175         8577.8            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            239           1988          6.677          6.199         8722.3            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            240           1988          6.698          6.181         8812.4            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            241           1988          6.718          6.179         8920.9            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            242           1988          6.735          6.216         9082.2            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            243           1988          6.753          6.256         9250.2            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            244           1988          6.773          6.226         9326.9            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            245           1988          6.795          6.192         9395.2            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            246           1988          6.820          6.205         9523.1            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            247           1988          6.843          6.244         9686.0            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            248           1988          6.866          6.256         9817.3            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            249           1988          6.891          6.226         9892.0            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            250           1988          6.917          6.223         9999.3            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            251           1988          6.942          6.207        10089.3            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            252           1988          6.966          6.254        10262.4            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            253           1988          6.991          6.284        10416.3            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            254           1988          7.000          6.169        10565.1          106.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            255           1988          7.020          6.062        10704.0          215.2              0          0.000            0.0          0.000           0.000            0.000          0.000
            256           1988          7.034          5.962        10801.4          326.3              0          0.000            0.0          0.000           0.000            0.000          0.000
            257           1988          7.046          5.869        10973.9          442.8              0          0.000            0.0          0.000           0.000            0.000          0.000
            258           1988          7.054          5.781        11007.9          556.2              0          0.000            0.0          0.000           0.000            0.000          0.000
            259           1988          7.066          5.698        11157.1          677.5              0          0.000            0.0          0.000           0.000            0.000          0.000
            260           1988          7.078          5.621        11315.8          802.8              0          0.000            0.0          0.000           0.000            0.000          0.000
            261           1988          7.089          5.548        11531.7          936.3              0          0.000            0.0          0.000           0.000            0.000          0.000
            262           1988          7.100          5.479        11750.8         1074.8              0          0.000            0.0          0.000           0.000            0.000          0.000
            263           1988          7.112          5.415        11954.2         1216.3              0          0.000            0.0          0.000           0.000            0.000          0.000
            264           1988          7.122          5.353        12148.0         1361.1              0          0.000            0.0          0.000           0.000            0.000          0.000
            265           1988          7.133          5.295        12360.1         1512.3              0          0.000            0.0          0.000           0.000            0.000          0.000
            266           1988          7.145          5.240        12572.2         1668.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            267           1988          7.158          5.188        12776.0         1826.9              0          0.000            0.0          0.000           0.000            0.000          0.000
            268           1988          7.172          5.139        12975.8         1989.5              0          0.000            0.0          0.000           0.000            0.000          0.000
            269           1988          7.185          5.092        13182.4         2157.5              0          0.000            0.0          0.000           0.000            0.000          0.000
            270           1988          7.198          5.048        13369.7         2326.3              0          0.000            0.0          0.000           0.000            0.000          0.000
            271           1988          7.212          5.005        13496.2         2487.9              0          0.000            0.0          0.000           0.000            0.000          0.000
            272           1988          7.226          4.965        13638.6         2655.2              0          0.000            0.0          0.000           0.000            0.000          0.000
            273           1988          7.237          4.921        13811.1         2831.6              0          0.000            0.0          0.000           0.000            0.000          0.000
            274           1988          7.247          4.885        13925.4         2999.1              0          0.000            0.0          0.000           0.000            0.000          0.000
            275           1988          7.263          4.850        14059.6         3173.5              0          0.000            0.0          0.000           0.000            0.000          0.000
            276           1988          7.277          4.816        14257.3         3365.5              0          0.000            0.0          0.000           0.000            0.000          0.000
            277           1988          7.289          4.710        14383.8         3544.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            278           1988          7.301          4.665        14486.8         3719.8              0          0.000            0.0          0.000           0.000            0.000          0.000
            279           1988          7.311          4.641        14545.6         3885.9              0          0.000            0.0          0.000           0.000            0.000          0.000
            280           1988          7.322          4.617        14628.5         4059.8              0          0.000            0.0          0.000           0.000            0.000          0.000
            281           1988          7.335          4.549        14735.0         4242.1              0          0.000            0.0          0.000           0.000            0.000          0.000
            282           1988          7.350          4.488        14851.7         4429.9              0          0.000            0.0          0.000           0.000            0.000          0.000
            283           1988          7.365          4.468        14968.1         4620.3              0          0.000            0.0          0.000           0.000            0.000          0.000
            284           1988          7.381          4.399        15100.1         4817.9              0          0.000            0.0          0.000           0.000            0.000          0.000
            285           1988          7.397          4.274        15188.7         5004.2              0          0.000            0.0          0.000           0.000            0.000          0.000
            286           1988          7.410          4.151        15248.4         5183.6              0          0.000            0.0          0.000           0.000            0.000          0.000
            287           1988          7.423          4.039        15289.9         5358.9              0          0.000            0.0          0.000           0.000            0.000          0.000
            288           1988          7.436          3.939        15327.8         5534.6              0          0.000            0.0          0.000           0.000            0.000          0.000
            289           1988          7.448          3.855        15363.1         5710.8              0          0.000            0.0          0.000           0.000            0.000          0.000
            290           1988          7.461          3.720        15385.7         5883.2              0          0.000            0.0          0.000           0.000            0.000          0.000
            291           1988          7.476          3.624        15427.6         6064.8              0          0.000            0.0          0.000           0.000            0.000          0.000
            292           1988          7.492          3.485        15458.9         6243.6              0          0.000            0.0          0.000           0.000            0.000          0.000
            293           1988          7.507          3.349        15478.7         6419.4              0          0.000            0.0          0.000           0.000            0.000          0.000
            294           1988          7.519          3.218        15478.5         6588.2              0          0.000            0.0          0.000           0.000            0.000          0.000
            295           1988          7.532          3.093        15472.5         6755.4              0          0.000            0.0          0.000           0.000            0.000          0.000
            296           1988          7.543          3.061        15469.0         6922.9              0          0.000            0.0          0.000           0.000            0.000          0.000
            297           1988          7.560          2.967        15488.4         7008.2              0          0.000            0.0          0.000           0.000            0.000          0.000
            298           1988          7.581          2.912        15554.4         7103.4              0          0.000            0.0          0.000           0.000            0.000          0.000
            299           1988          7.599          2.801        15568.4         7163.4              0          0.000            0.0          0.000           0.000            0.000          0.000
            300           1988          7.618          2.693        15583.0         7214.3              0          0.000            0.0          0.000           0.000            0.000          0.000
            301           1988          7.635          2.584        15586.4         7255.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            302           1988          7.650          2.475        15578.1         7284.8              0          0.000            0.0          0.000           0.000            0.000          0.000
            303           1988          7.664          2.377        15565.9         7309.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            304           1988          7.678          2.294        15554.5         7332.4              0          0.000            0.0          0.000           0.000            0.000          0.000
            305           1988          7.692          2.214        15542.1         7354.4              0          0.000            0.0          0.000           0.000            0.000          0.000
            306           1988          7.709          2.144        15541.8         7384.3              0          0.000            0.0          0.000           0.000            0.000          0.000
            307           1988          7.725          2.062        15536.1         7412.1              0          0.000            0.0          0.000           0.000            0.000          0.000
            308           1988          7.741          1.975        15524.0         7434.4              0          0.000            0.0          0.000           0.000            0.000          0.000
            309           1988          7.757          1.898        15513.2         7455.9              0          0.000            0.0          0.000           0.000            0.000          0.000
            310           1988          7.773          1.822        15501.0         7476.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            311           1988          7.797          1.822        15549.8         7538.9              0          0.000            0.0          0.000           0.000            0.000          0.000
            312           1988          7.819          1.751        15557.2         7582.2              0          0.000            0.0          0.000           0.000            0.000          0.000
            313           1988          7.841          1.677        15560.6         7616.8              0          0.000            0.0          0.000           0.000            0.000          0.000
            314           1988          7.860          1.602        15552.1         7640.4              0          0.000            0.0          0.000           0.000            0.000          0.000
            315           1988          7.880          1.533        15544.0         7661.1              0          0.000            0.0          0.000           0.000            0.000          0.000
            316           1988          7.900          1.470        15538.5         7682.5              0          0.000            0.0          0.000           0.000            0.000          0.000
            317           1988          7.921          1.409        15534.4         7704.9              0          0.000            0.0          0.000           0.000            0.000          0.000
            318           1988          7.943          1.349        15529.8         7726.8              0          0.000            0.0          0.000           0.000            0.000          0.000
            319           1988          7.963          1.289        15519.9         7744.4              0          0.000            0.0          0.000           0.000            0.000          0.000
            320           1988          7.982          1.234        15510.6         7761.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            321           1988          8.000          1.220        15580.6         7802.7              0          0.000            0.0          0.000           0.000            0.000          0.000
            322           1988          9.000          1.176        15603.3         7802.7              0          0.000            0.0          0.000           0.000            0.000          0.000
            323           1988         10.000          0.000        15608.8         7802.7              0          0.000            0.0          0.000           0.000            0.000          0.000
            324           1988          0.000          0.000            0.0            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            325           1988          0.000          0.000            0.0            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            326           1988          0.000          0.000            0.0            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            327           1988          0.000          0.000            0.0            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            328           1988          0.000          0.000            0.0            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            329           1988          0.000          0.000            0.0            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            330           1988          0.000          0.000            0.0            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            331           1988          0.000          0.000            0.0            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            332           1988          0.000          0.000            0.0            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            333           1988          0.000          0.000            0.0            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            334           1988          0.000          0.000            0.0            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            335           1988          0.000          0.000            0.0            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            336           1988          0.000          0.000            0.0            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            337           1988          0.000          0.000            0.0            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            338           1988          0.000          0.000            0.0            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            339           1988          0.000          0.000            0.0            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            340           1988          0.000          0.000            0.0            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            341           1988          0.000          0.000            0.0            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            342           1988          0.000          0.000            0.0            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            343           1988          0.000          0.000            0.0            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            344           1988          0.000          0.000            0.0            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            345           1988          0.000          0.000            0.0            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            346           1988          0.000          0.000            0.0            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            347           1988          0.000          0.000            0.0            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            348           1988          0.000          0.000            0.0            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            349           1988          0.000          0.000            0.0            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            350           1988          0.000          0.000            0.0            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            351           1988          0.000          0.000            0.0            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            352           1988          0.000          0.000            0.0            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            353           1988          0.000          0.000            0.0            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            354           1988          0.000          0.000            0.0            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            355           1988          0.000          0.000            0.0            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            356           1988          0.000          0.000            0.0            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            357           1988          0.000          0.000            0.0            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            358           1988          0.000          0.000            0.0            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            359           1988          0.000          0.000            0.0            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            360           1988          0.000          0.000            0.0            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
            361           1988          0.000          0.000            0.0            0.0              0          0.000            0.0          0.000           0.000            0.000          0.000
