Summary_file = oryza-wl.sum
Title = oryza Sample Simulation - water limited
      year       day   plant_status      crop_type   cropsta       dae            dvs            dvr             hu         lrstrs         ldstrs         lestrs           pcew         tnsoil           nflv           fnlv           nacr           ancr           anso           anlv         rnstrs           wagt            wso            wst           wlvg           wlvd           dtga            gcr           rlai           ssga            zrt            eff            etd           etrd           etae            trc
      1992        12          alive           rice         2         9          0.119          0.013         16.950          1.000          1.000          1.000          1.000      10000.000          0.540          0.025          0.000          0.000          0.000          0.000          1.000         64.977          0.000         25.993         38.984          0.000         38.519         18.848          0.338          0.000          0.090          0.444          2.197          1.648          0.549          0.000
      1992        13          alive           rice         2        10          0.132          0.013         17.250          1.000          1.000          1.000          1.000      10000.000          0.540          0.025          0.000          0.000          0.000          0.000          1.000         78.745          0.000         31.500         47.245          0.000         49.298         24.199          0.387          0.000          0.100          0.440          2.793          2.095          0.698          0.000
      1992        14          alive           rice         2        11          0.144          0.012         16.100          1.000          1.000          1.000          1.000      10000.000          0.540          0.025          0.000          0.000          0.000          0.000          1.000         94.208          0.000         37.685         56.523          0.000         54.626         26.813          0.440          0.000          0.110          0.448          2.490          1.868          0.623          0.000
      1992        15          alive           rice         3        12          0.157          0.012         15.850          1.000          1.000          1.000          1.000      10000.000          0.540          0.025          0.000          0.000          0.000          0.000          1.000         32.436          0.000         12.975         19.461          0.000         71.637         35.380          0.055          0.000          0.060          0.443          3.874          2.905          0.968          0.000
      1992        16          alive           rice         4        13          0.157          0.000         16.050          1.000          1.000          0.458          1.000      10000.000          0.540          0.025          0.000          0.000          0.000          0.000          1.000         34.209          0.000         13.684         20.522          0.003          9.751          4.452          0.055          0.000          0.070          0.442          4.322          3.241          1.080          0.148
      1992        17          alive           rice         4        14          0.157          0.000         16.100          1.000          1.000          0.458          1.000      10000.000          0.540          0.025          0.000          0.000          0.000          0.000          1.000         35.949          0.000         14.380         21.566          0.003          9.673          4.368          0.055          0.000          0.080          0.441          3.858          2.894          0.965          0.132
      1992        18          alive           rice         4        15          0.157          0.000         16.500          1.000          1.000          0.459          1.000      10000.000          0.540          0.025          0.000          0.000          0.000          0.000          1.000         37.585          0.000         15.034         22.548          0.003          9.274          4.102          0.059          0.000          0.090          0.440          3.308          2.481          0.827          0.113
      1992        19          alive           rice         4        16          0.157          0.000         16.800          1.000          1.000          0.459          1.000      10000.000          0.540          0.025          0.000          0.000          0.000          0.000          1.000         39.192          0.000         15.677         23.512          0.003          9.237          4.028          0.062          0.000          0.100          0.440          2.855          2.141          0.714          0.104
      1992        20          alive           rice         4        17          0.170          0.013         16.867          1.000          1.000          0.460          1.000      10000.000          0.596          0.025          0.000          0.000          0.000          0.000          1.000         41.149          0.000         16.460         24.687          0.002         11.022          4.900          0.067          0.000          0.110          0.434          4.248          3.186          1.062          0.164
      1992        21          alive           rice         4        18          0.184          0.014         18.000          1.000          1.000          0.460          1.000      10000.000          0.677          0.025          0.000          0.000          0.000          0.000          1.000         43.341          0.000         17.337         26.002          0.002         12.184          5.391          0.071          0.000          0.120          0.434          4.443          3.333          1.111          0.183
      1992        22          alive           rice         4        19          0.197          0.013         17.250          1.000          1.000          0.459          1.000      10000.000          0.755          0.025          0.000          0.000          0.000          0.000          1.000         45.732          0.000         18.293         27.437          0.002         12.924          5.765          0.076          0.000          0.130          0.439          3.435          2.576          0.859          0.151
      1992        23          alive           rice         4        20          0.210          0.013         17.200          1.000          1.000          0.459          1.000      10000.000          0.832          0.025          0.000          0.000          0.000          0.000          1.000         48.574          0.000         19.430         29.142          0.002         14.888          6.725          0.081          0.000          0.140          0.437          3.892          2.919          0.973          0.183
      1992        24          alive           rice         4        21          0.224          0.013         17.400          1.000          1.000          0.459          1.000      10000.000          0.911          0.025          0.000          0.000          0.000          0.000          1.000         51.527          0.000         20.611         30.914          0.002         15.313          6.862          0.087          0.000          0.150          0.436          3.285          2.464          0.821          0.165
      1992        25          alive           rice         4        22          0.237          0.013         17.300          1.000          1.000          0.458          1.000      10000.000          0.988          0.025          0.000          0.000          0.000          0.000          1.000         54.476          0.000         21.791         32.683          0.002         15.176          6.727          0.092          0.000          0.160          0.438          2.727          2.045          0.682          0.146
      1992        26          alive           rice         4        23          0.251          0.014         18.305          1.000          1.000          0.457          1.000      10000.000          1.071          0.025          0.000          0.000          0.000          0.000          1.000         58.571          0.000         23.429         35.140          0.002         20.241          9.179          0.099          0.000          0.170          0.429          4.491          3.368          1.123          0.256
      1992        27          alive           rice         4        24          0.265          0.013         17.300          1.000          1.000          0.455          1.000      10000.000          1.149          0.025          0.000          0.000          0.000          0.000          1.000         63.295          0.000         25.318         37.975          0.002         22.618         10.412          0.106          0.000          0.180          0.437          4.477          3.358          1.119          0.273
      1992        28          alive           rice         4        25          0.277          0.013         16.650          1.000          1.000          0.453          1.000      10000.000          1.224          0.025          0.000          0.000          0.000          0.000          1.000         67.118          0.000         26.848         40.269          0.002         18.610          8.291          0.112          0.000          0.190          0.445          2.425          1.819          0.606          0.158
      1992        29          alive           rice         4        26          0.290          0.013         16.850          1.000          1.000          0.452          1.000      10000.000          1.300          0.025          0.000          0.000          0.000          0.000          1.000         70.936          0.000         28.374         42.559          0.002         18.515          8.139          0.120          0.000          0.200          0.444          2.170          1.627          0.542          0.150
      1992        30          alive           rice         4        27          0.304          0.014         17.800          1.000          1.000          0.452          1.000      10000.000          1.380          0.025          0.000          0.000          0.000          0.000          1.000         77.239          0.000         30.896         46.341          0.002         28.681         13.211          0.128          0.000          0.210          0.436          4.232          3.174          1.058          0.311
      1992        31          alive           rice         4        28          0.318          0.014         18.008          1.000          1.000          0.449          1.000      10000.000          1.461          0.025          0.000          0.000          0.000          0.000          1.000         84.243          0.000         33.698         50.544          0.002         31.655         14.445          0.137          0.000          0.220          0.423          4.827          3.620          1.207          0.379
      1992        32          alive           rice         4        29          0.332          0.014         17.600          1.000          1.000          0.447          1.000      10000.000          1.528          0.025          0.000          0.000          0.000          0.000          1.000         89.778          0.000         35.911         53.864          0.002         25.398         11.235          0.146          0.000          0.230          0.439          2.551          1.913          0.638          0.214
      1992        33          alive           rice         4        30          0.345          0.013         17.200          1.000          1.000          0.446          1.000      10000.000          1.515          0.025          0.000          0.000          0.000          0.000          1.000         96.724          0.000         38.690         58.032          0.002         30.593         13.856          0.155          0.000          0.240          0.441          2.952          2.214          0.738          0.263
      1992        34          alive           rice         4        31          0.359          0.014         17.550          1.000          1.000          0.444          1.000      10000.000          1.502          0.025          0.000          0.000          0.000          0.000          1.000        102.720          0.000         41.088         61.630          0.002         26.940         11.765          0.166          0.000          0.250          0.439          2.295          1.721          0.574          0.218
      1992        35          alive           rice         4        32          0.372          0.013         17.350          1.000          1.000          0.459          1.000      10000.000          1.489          0.025          0.000          0.000          0.000          0.000          1.000        109.047          0.000         43.619         65.425          0.002         27.578         12.000          0.177          0.000          0.260          0.441          2.152          1.614          0.538          0.218
      1992        36          alive           rice         4        33          0.386          0.014         17.838          1.000          1.000          0.441          1.000      10000.000          1.476          0.025          0.000          0.000          0.000          0.000          1.000        119.648          0.000         47.860         71.786          0.003         43.672         20.114          0.189          0.000          0.270          0.432          4.200          3.150          1.050          0.452
      1992        37          alive           rice         4        34          0.400          0.014         18.150          1.000          1.000          0.439          1.000      10000.000          1.462          0.025          0.000          0.000          0.000          0.000          1.000        129.794          0.000         51.918         77.873          0.003         41.974         18.950          0.202          0.000          0.280          0.432          3.477          2.608          0.869          0.399
      1992        38          alive           rice         4        35          0.413          0.014         17.594          1.000          1.000          0.436          1.000      10000.000          1.449          0.025          0.000          0.000          0.000          0.000          1.000        142.366          0.000         56.947         85.417          0.003         50.389         23.097          0.215          0.000          0.290          0.428          4.548          3.411          1.137          0.556
      1992        39          alive           rice         4        36          0.427          0.013         17.500          0.999          1.000          0.433          1.000      10000.000          1.436          0.025          0.000          0.000          0.000          0.000          1.000        155.911          0.000         62.365         93.543          0.003         53.404         24.523          0.229          0.000          0.300          0.434          4.370          3.278          1.093          0.568
      1992        40          alive           rice         4        37          0.440          0.013         17.650          0.994          1.000          0.429          1.000      10000.000          1.423          0.025          0.000          0.000          0.000          0.000          1.000        169.210          0.000         67.684        101.522          0.003         52.484         23.735          0.243          0.000          0.310          0.436          3.680          2.760          0.920          0.508
      1992        41          alive           rice         4        38          0.454          0.014         18.000          0.991          1.000          0.428          1.000      10000.000          1.410          0.025          0.000          0.000          0.000          0.000          1.000        184.646          0.000         73.859        110.784          0.003         59.821         27.174          0.259          0.000          0.320          0.432          4.450          3.337          1.112          0.653
      1992        42          alive           rice         4        39          0.467          0.013         17.200          0.986          1.000          0.426          1.000      10000.000          1.398          0.025          0.000          0.000          0.000          0.000          1.000        201.278          0.000         80.511        120.763          0.003         63.408         28.936          0.275          0.000          0.330          0.435          4.330          3.248          1.083          0.675
      1992        43          alive           rice         4        40          0.480          0.013         17.437          0.977          1.000          0.424          1.000      10000.000          1.385          0.025          0.000          0.000          0.000          0.000          1.000        219.347          0.000         87.739        131.604          0.004         68.439         31.085          0.293          0.000          0.340          0.431          4.940          3.705          1.235          0.816
      1992        44          alive           rice         4        41          0.493          0.013         17.710          0.965          1.000          0.421          1.000      10000.000          1.372          0.025          0.000          0.000          0.000          0.000          1.000        238.394          0.000         95.358        143.032          0.004         71.850         32.427          0.311          0.000          0.350          0.431          4.874          3.656          1.219          0.854
      1992        45          alive           rice         4        42          0.507          0.014         17.950          0.954          1.000          0.417          1.000      10000.000          1.359          0.025          0.000          0.000          0.000          0.000          1.000        258.047          0.000        103.219        154.824          0.004         73.963         33.104          0.331          0.000          0.360          0.432          4.444          3.333          1.111          0.826
      1992        46          alive           rice         4        43          0.521          0.014         17.894          0.945          1.000          0.415          1.000      10000.000          1.345          0.025          0.000          0.000          0.000          0.000          1.000        277.144          0.000        111.018        166.122          0.004         72.701         31.803          0.352          0.000          0.370          0.426          3.912          2.934          0.978          0.771
      1992        47          alive           rice         4        44          0.534          0.013         17.649          0.938          1.000          0.412          1.000      10000.000          1.332          0.025          0.000          0.000          0.000          0.000          1.000        299.619          0.000        120.562        179.052          0.004         83.027         36.986          0.374          0.000          0.380          0.428          4.704          3.528          1.176          0.983
      1992        48          alive           rice         4        45          0.548          0.014         18.097          0.927          1.000          0.409          1.000      10000.000          1.319          0.025          0.000          0.000          0.000          0.000          1.000        322.824          0.000        130.789        192.031          0.005         86.370         37.794          0.397          0.000          0.390          0.423          4.760          3.570          1.190          1.053
      1992        49          alive           rice         4        46          0.561          0.013         17.597          0.917          1.000          0.405          1.000      10000.000          1.306          0.025          0.000          0.000          0.000          0.000          1.000        347.485          0.000        142.063        205.417          0.005         90.644         39.740          0.421          0.000          0.400          0.423          4.662          3.497          1.166          1.092
      1992        50          alive           rice         4        47          0.574          0.013         17.715          0.906          1.000          0.401          1.000      10000.000          1.293          0.025          0.000          0.000          0.000          0.000          1.000        374.373          0.000        154.786        219.582          0.005         97.290         42.890          0.446          0.000          0.400          0.426          4.998          3.749          1.250          1.238
      1992        51          alive           rice         4        48          0.587          0.013         16.942          0.892          1.000          0.395          1.000      10000.000          1.281          0.025          0.000          0.000          0.000          0.000          1.000        402.452          0.000        168.524        233.922          0.005        100.400         44.404          0.472          0.000          0.400          0.428          4.548          3.411          1.137          1.190
      1992        52          alive           rice         4        49          0.599          0.012         16.000          0.996          1.000          0.447          1.000      10000.000          1.269          0.025          0.000          0.000          0.000          0.000          1.000        414.577          0.000        174.644        239.927          0.006         49.060         18.124          0.501          0.000          0.400          0.453          1.136          0.852          0.284          0.313
      1992        53          alive           rice         4        50          0.612          0.013         17.000          1.000          1.000          0.456          1.000      10000.000          1.257          0.025          0.000          0.000          0.000          0.000          1.000        440.034          0.000        187.862        252.165          0.006         87.423         37.352          0.534          0.000          0.400          0.442          2.496          1.872          0.624          0.727
      1992        54          alive           rice         4        51          0.626          0.013         17.500          0.995          1.000          0.440          1.000      10000.000          1.244          0.025          0.000          0.000          0.000          0.000          1.000        479.162          0.000        208.785        270.255          0.122        127.252         57.361          0.568          0.000          0.400          0.435          5.203          3.903          1.301          1.608
      1992        55          alive           rice         4        52          0.638          0.013         16.850          0.981          1.000          0.428          1.000      10000.000          1.231          0.025          0.000          0.000          0.000          0.000          1.000        520.776          0.000        231.699        288.695          0.381        134.122         60.707          0.603          0.000          0.400          0.438          4.913          3.685          1.228          1.610
      1992        56          alive           rice         4        53          0.651          0.013         16.800          0.955          1.000          0.418          1.000      10000.000          1.223          0.025          0.000          0.000          0.000          0.000          1.000        563.263          0.000        255.745        306.721          0.797        137.159         61.674          0.639          0.000          0.400          0.441          4.386          3.289          1.096          1.518
      1992        57          alive           rice         4        54          0.663          0.012         14.850          0.930          1.000          0.408          1.000      10000.000          1.251          0.025          0.000          0.000          0.000          0.000          1.000        602.368          0.000        278.475        322.509          1.384        125.789         56.422          0.672          0.000          0.400          0.453          2.998          2.248          0.749          1.094
      1992        58          alive           rice         4        55          0.675          0.012         15.400          0.915          1.000          0.402          1.000      10000.000          1.280          0.025          0.000          0.000          0.000          0.000          1.000        650.594          0.000        307.180        341.272          2.142        151.735         69.066          0.708          0.000          0.400          0.446          4.149          3.112          1.037          1.586
      1992        59          alive           rice         4        56          0.688          0.013         16.500          0.891          1.000          0.393          1.000      10000.000          1.312          0.025          0.000          0.000          0.000          0.000          1.000        700.764          0.000        337.768        359.896          3.100        159.137         71.437          0.747          0.000          0.400          0.438          4.301          3.226          1.075          1.722
      1992        60          alive           rice         4        57          0.701          0.014         17.600          0.867          1.000          0.383          1.000      10000.000          1.345          0.025          0.000          0.000          0.000          0.000          1.000        748.288          0.000        367.482        376.523          4.284        154.309         67.238          0.789          0.000          0.400          0.436          3.638          2.729          0.910          1.529
      1992        61          alive           rice         4        58          0.716          0.014         18.088          0.845          1.000          0.374          0.880      10000.000          1.379          0.025          0.000          0.000          0.000          0.000          1.000        795.484          0.000        397.771        391.996          5.717        155.378         66.196          0.835          0.000          0.400          0.428          4.521          3.391          1.130          1.998
      1992        62          alive           rice         4        59          0.729          0.014         17.500          0.815          1.000          0.364          0.856      10000.000          1.413          0.025          0.000          0.000          0.000          0.000          1.000        844.607          0.000        430.133        407.056          7.418        160.686         68.359          0.880          0.000          0.400          0.425          4.607          3.455          1.152          2.140
      1992        63          alive           rice         4        60          0.744          0.014         18.027          0.783          1.000          0.353          0.832      10000.000          1.447          0.025          0.000          0.000          0.000          0.000          1.000        893.982          0.000        463.475        421.114          9.393        162.548         68.210          0.927          0.000          0.400          0.425          4.505          3.378          1.126          2.193
      1992        64          alive           rice         4        61          0.758          0.014         18.102          0.753          1.000          0.342          0.808      10000.000          1.482          0.025          0.000          0.000          0.000          0.000          1.000        948.461          0.000        501.187        435.615         11.660        175.424         74.644          0.976          0.000          0.400          0.428          5.442          4.082          1.361          2.776
      1992        65          alive           rice         4        62          0.771          0.014         17.329          0.714          1.000          0.329          0.778      10000.000          1.515          0.025          0.000          0.000          0.000          0.000          1.000       1002.182          0.995        538.294        448.657         14.237        174.356         73.129          1.024          0.000          0.400          0.424          5.101          3.826          1.275          2.723
      1992        66          alive           rice         4        63          0.785          0.014         17.849          0.678          1.000          0.317          0.751      10000.000          1.549          0.025          0.000          0.000          0.000          0.000          1.000       1055.990          3.745        574.585        460.542         17.119        175.700         72.750          1.106          0.000          0.400          0.426          5.094          3.820          1.273          2.834
      1992        67          alive           rice         4        64          0.799          0.014         17.965          0.642          1.000          0.304          0.723      10000.000          1.548          0.025          0.000          0.000          0.000          0.000          1.000       1113.225          8.593        612.224        472.088         20.319        184.337         76.784          1.155          0.000          0.400          0.429          5.618          4.213          1.404          3.343
      1992        68          alive           rice         4        65          0.813          0.014         17.802          0.601          1.000          0.290          0.691      10000.000          1.530          0.025          0.000          0.000          0.000          0.000          1.000       1167.568         15.033        647.045        481.641         23.849        179.547         72.416          1.187          0.000          0.400          0.423          5.582          4.187          1.396          3.448
      1992        69          alive           rice         4        66          0.827          0.014         17.944          0.561          1.000          0.276          0.660      10000.000          1.512          0.025          0.000          0.000          0.000          0.000          1.000       1220.388         23.062        680.004        489.619         27.703        174.723         69.875          1.210          0.000          0.400          0.428          5.654          4.240          1.413          3.575
      1992        70          alive           rice         4        67          0.842          0.014         18.116          0.521          1.000          0.262          0.629      10000.000          1.494          0.025          0.000          0.000          0.000          0.000          1.000       1268.189         31.942        709.025        495.344         31.878        163.673         62.715          1.225          0.000          0.400          0.425          5.112          3.834          1.278          3.286
      1992        71          alive           rice         4        68          0.856          0.014         17.834          0.487          1.000          0.251          0.603      10000.000          1.476          0.025          0.000          0.000          0.000          0.000          1.000       1315.127         42.262        736.722        499.777         36.366        159.918         60.913          1.236          0.000          0.400          0.427          5.471          4.103          1.368          3.555
      1992        72          alive           rice         4        69          0.869          0.014         17.615          0.451          1.000          0.239          0.575      10000.000          1.458          0.025          0.000          0.000          0.000          0.000          1.000       1359.912         53.611        762.396        502.748         41.156        153.119         57.479          1.243          0.000          0.400          0.429          5.925          4.444          1.481          3.879
      1992        73          alive           rice         4        70          0.883          0.014         17.562          0.415          1.000          0.226          0.547      10000.000          1.440          0.025          0.000          0.000          0.000          0.000          1.000       1401.457         65.516        785.525        504.180         46.236        143.964         52.721          1.245          0.000          0.400          0.431          5.322          3.992          1.331          3.501
      1992        74          alive           rice         4        71          0.898          0.014         18.417          0.384          1.000          0.215          0.523      10000.000          1.422          0.025          0.000          0.000          0.000          0.000          1.000       1438.758         77.438        805.676        504.056         51.589        136.291         46.661          1.243          0.000          0.400          0.426          5.646          4.234          1.411          3.720
      1992        75          alive           rice         4        72          0.912          0.014         18.170          0.353          1.000          0.205          0.499      10000.000          1.403          0.025          0.000          0.000          0.000          0.000          1.000       1472.292         89.317        823.209        502.551         57.215        125.519         41.243          1.238          0.000          0.400          0.426          4.998          3.748          1.249          3.289
      1992        76          alive           rice         4        73          0.926          0.014         17.550          0.327          1.000          0.196          0.479      10000.000          1.386          0.025          0.000          0.000          0.000          0.000          1.000       1506.863        102.746        840.695        500.330         63.092        123.349         41.675          1.231          0.000          0.400          0.433          5.743          4.307          1.436          3.765
      1992        77          alive           rice         4        74          0.940          0.014         17.760          0.299          0.997          0.186          0.457      10000.000          1.368          0.025          0.000          0.000          0.000          0.000          1.000       1536.900        115.406        855.391        495.554         70.550        113.960         35.486          1.221          0.000          0.400          0.426          5.405          4.053          1.351          3.526
      1992        78          alive           rice         4        75          0.954          0.014         18.233          0.274          0.967          0.177          0.438      10000.000          1.349          0.025          0.000          0.000          0.000          0.000          1.000       1563.340        127.433        867.885        476.308         91.714        105.332         30.500          1.202          0.000          0.400          0.425          5.057          3.793          1.264          3.277
      1992        79          alive           rice         4        76          0.969          0.015         19.150          0.922          1.000          0.439          1.000      10000.000          1.330          0.025          0.000          0.000          0.000          0.000          1.000       1666.607        177.950        914.914        491.913         81.830        260.505        108.133          1.129          0.000          0.400          0.429          3.247          2.435          0.812          2.076
      1992        80          alive           rice         4        77          0.984          0.015         18.953          0.888          1.000          0.389          0.913      10000.000          1.311          0.025          0.000          0.000          0.000          0.000          1.000       1779.539        237.265        964.309        489.331         88.634        282.809        116.953          1.238          0.000          0.400          0.425          5.530          4.148          1.383          3.350
      1992        81          alive           rice         4        78          0.999          0.015         18.990          0.802          1.000          0.360          0.847      10000.000          1.292          0.025          0.000          0.000          0.000          0.000          1.000       1887.879        298.031       1009.763        484.409         95.675        272.728        110.509          1.184          0.000          0.400          0.423          5.753          4.315          1.438          3.771
      1992        82          alive           rice         4        79          1.013          0.014         17.850          0.721          1.000          0.332          0.784      10000.000          1.292          0.025          0.000          0.000          0.000          0.000          1.000       1965.441        344.306       1040.919        477.300        102.916        201.396         77.707          1.165          0.000          0.400          0.436          3.372          2.529          0.843          2.128
      1992        83          alive           rice         4        80          1.045          0.032         18.045          0.675          1.000          0.316          0.749      10000.000          1.298          0.025          0.000          0.000          0.000          0.000          1.000       2046.733        408.142       1058.375        470.041        110.175        222.851        102.110          1.146          0.000          0.400          0.425          6.015          4.511          1.504          3.745
      1992        84          alive           rice         4        81          1.077          0.032         18.000          0.610          1.000          0.293          0.698      10000.000          1.303          0.025          0.000          0.000          0.000          0.000          1.000       2115.492        469.003       1066.274        462.639        117.576        195.141         88.262          1.126          0.000          0.400          0.432          4.864          3.648          1.216          2.986
      1992        85          alive           rice         4        82          1.109          0.032         18.047          0.561          1.000          0.276          0.660      10000.000          1.309          0.025          0.000          0.000          0.000          0.000          1.000       2169.992        523.727       1066.050        455.107        125.108        166.933         72.599          1.105          0.000          0.400          0.428          4.178          3.134          1.045          2.525
