Summary_file = wheatgrass.sum
Title = Wheat Winter - weed Simulation
       day      year       weed_lai   weed_biomass weed_grn_biomass            lai        biomass  green_biomass
       193      1988          0.039         25.342           25.342          0.138         75.663         75.663
       194      1988          0.000          0.000            0.000          0.148         81.936         81.936
       195      1988          0.000          0.000            0.000          0.164         92.091         92.091
       196      1988          0.000          0.000            0.000          0.183        104.039        104.039
       197      1988          0.000          0.000            0.000          0.206        117.911        117.911
       198      1988          0.000          0.000            0.000          0.229        132.735        132.541
       199      1988          0.000          0.000            0.000          0.256        150.215        149.788
       200      1988          0.000          0.000            0.000          0.289        170.956        170.320
       201      1988          0.000          0.000            0.000          0.328        195.691        194.829
       202      1988          0.000          0.000            0.000          0.367        220.838        219.680
       203      1988          0.000          0.000            0.000          0.401        242.476        240.922
       204      1988          0.000          0.000            0.000          0.431        261.888        259.972
       205      1988          0.000          0.000            0.000          0.482        294.495        292.307
       206      1988          0.000          0.000            0.000          0.538        330.137        327.686
       207      1988          0.000          0.000            0.000          0.606        373.539        370.750
       208      1988          0.000          0.000            0.000          0.685        424.072        420.805
       209      1988          0.000          0.000            0.000          0.764        474.904        471.282
       210      1988          0.000          0.000            0.000          0.859        535.615        531.605
       211      1988          0.000          0.000            0.000          0.946        592.223        587.771
       212      1988          0.000          0.000            0.000          1.045        656.487        651.450
       213      1988          0.000          0.000            0.000          1.165        734.455        728.880
       214      1988          0.000          0.000            0.000          1.290        816.027        809.883
       215      1988          0.000          0.000            0.000          1.412        896.244        889.414
       216      1988          0.000          0.000            0.000          1.558        992.937        985.302
       217      1988          0.000          0.000            0.000          1.708       1092.656       1084.170
       218      1988          0.000          0.000            0.000          1.845       1186.540       1175.998
       219      1988          0.000          0.000            0.000          1.955       1265.137       1251.368
       220      1988          0.000          0.000            0.000          2.081       1352.224       1336.472
       221      1988          0.000          0.000            0.000          2.200       1435.248       1417.599
       222      1988          0.000          0.000            0.000          2.322       1520.227       1500.758
       223      1988          0.000          0.000            0.000          2.438       1602.149       1580.489
       224      1988          0.000          0.000            0.000          2.542       1678.122       1653.422
       225      1988          0.000          0.000            0.000          2.628       1746.371       1718.351
       226      1988          0.000          0.000            0.000          2.705       1813.116       1781.613
       227      1988          0.000          0.000            0.000          2.773       1876.813       1841.573
       228      1988          0.000          0.000            0.000          2.829       1936.941       1897.639
       229      1988          0.000          0.000            0.000          2.881       1999.948       1955.851
       230      1988          0.000          0.000            0.000          2.925       2062.332       2013.079
       231      1988          0.000          0.000            0.000          2.955       2120.997       2065.298
       232      1988          0.000          0.000            0.000          2.982       2184.231       2121.612
       233      1988          0.000          0.000            0.000          3.012       2262.886       2193.174
       234      1988          0.000          0.000            0.000          3.030       2338.408       2260.369
       235      1988          0.000          0.000            0.000          3.028       2388.262       2301.667
       236      1988          0.000          0.000            0.000          3.031       2454.300       2359.869
       237      1988          0.000          0.000            0.000          3.040       2532.372       2432.687
       238      1988          0.000          0.000            0.000          3.051       2637.219       2532.127
       239      1988          0.000          0.000            0.000          3.053       2741.856       2629.722
       240      1988          0.000          0.000            0.000          3.035       2818.848       2696.168
       241      1988          0.000          0.000            0.000          3.016       2914.023       2781.244
       242      1988          0.000          0.000            0.000          3.002       3058.708       2918.294
       243      1988          0.000          0.000            0.000          2.980       3209.542       3060.604
       244      1988          0.000          0.000            0.000          2.956       3296.841       3138.320
       245      1988          0.000          0.000            0.000          2.929       3382.771       3213.770
       246      1988          0.000          0.000            0.000          2.900       3520.624       3340.083
       247      1988          0.000          0.000            0.000          2.867       3687.477       3494.168
       248      1988          0.000          0.000            0.000          2.834       3827.333       3620.925
       249      1988          0.000          0.000            0.000          2.804       3919.673       3701.658
       250      1988          0.000          0.000            0.000          2.774       4038.966       3809.178
       251      1988          0.000          0.000            0.000          2.745       4143.530       3902.334
       252      1988          0.000          0.000            0.000          2.702       4315.999       4057.809
       253      1988          0.000          0.000            0.000          2.656       4471.659       4195.140
       254      1988          0.000          0.000            0.000          2.603       4622.025       4324.994
       255      1988          0.000          0.000            0.000          2.543       4769.062       4448.531
       256      1988          0.000          0.000            0.000          2.488       4876.325       4534.133
       257      1988          0.000          0.000            0.000          2.438       5041.206       4679.134
       258      1988          0.000          0.000            0.000          2.406       5102.525       4727.985
       259      1988          0.000          0.000            0.000          2.357       5246.293       4852.505
       260      1988          0.000          0.000            0.000          2.308       5395.313       4982.334
       261      1988          0.000          0.000            0.000          2.252       5585.652       5150.783
       262      1988          0.000          0.000            0.000          2.200       5775.526       5320.145
       263      1988          0.000          0.000            0.000          2.158       5950.830       5478.958
       264      1988          0.000          0.000            0.000          2.122       6116.666       5630.430
       265      1988          0.000          0.000            0.000          2.080       6293.736       5791.297
       266      1988          0.000          0.000            0.000          2.034       6468.292       5947.755
       267      1988          0.000          0.000            0.000          1.979       6634.135       6092.000
       268      1988          0.000          0.000            0.000          1.905       6794.010       6222.690
       269      1988          0.000          0.000            0.000          1.830       6956.475       6355.605
       270      1988          0.000          0.000            0.000          1.752       7109.158       6477.857
       271      1988          0.000          0.000            0.000          1.672       7221.843       6559.085
       272      1988          0.000          0.000            0.000          1.588       7356.189       6660.361
       273      1988          0.000          0.000            0.000          1.511       7513.233       6786.901
       274      1988          0.000          0.000            0.000          1.415       7660.176       6896.448
       275      1988          0.000          0.000            0.000          1.328       7782.698       6984.799
       276      1988          0.000          0.000            0.000          1.256       7921.595       7095.318
       277      1988          0.000          0.000            0.000          1.182       8058.487       7202.880
       278      1988          0.000          0.000            0.000          1.090       8171.693       7280.082
       279      1988          0.000          0.000            0.000          1.022       8197.044       7278.682
       280      1988          0.000          0.000            0.000          0.963       8199.550       7258.252
       281      1988          0.000          0.000            0.000          0.902       8204.096       7238.485
       282      1988          0.000          0.000            0.000          0.843       8208.146       7219.665
       283      1988          0.000          0.000            0.000          0.779       8211.914       7198.295
       284      1988          0.000          0.000            0.000          0.724       8215.970       7180.458
       285      1988          0.000          0.000            0.000          0.674       8219.379       7164.293
       286      1988          0.000          0.000            0.000          0.613       8222.380       7143.548
       287      1988          0.000          0.000            0.000          0.547       8225.877       7120.826
       288      1988          0.000          0.000            0.000          0.479       8232.862       7101.192
       289      1988          0.000          0.000            0.000          0.420       8243.220       7088.447
       290      1988          0.000          0.000            0.000          0.356       8255.597       7075.531
       291      1988          0.000          0.000            0.000          0.332       8268.942       7079.719
       292      1988          0.000          0.000            0.000          0.314       8284.740       7088.198
       293      1988          0.000          0.000            0.000          0.294       8302.056       7097.797
       294      1988          0.000          0.000            0.000          0.271       8321.941       7108.444
       295      1988          0.000          0.000            0.000          0.247       8321.941       7099.260
       296      1988          0.000          0.000            0.000          0.001       8321.941       7002.357
       297      1988          0.000          0.000            0.000          0.000          0.000          0.000
       298      1988          0.000          0.000            0.000          0.000          0.000          0.000
       299      1988          0.000          0.000            0.000          0.000          0.000          0.000
       300      1988          0.000          0.000            0.000          0.000          0.000          0.000
       301      1988          0.000          0.000            0.000          0.000          0.000          0.000
       302      1988          0.000          0.000            0.000          0.000          0.000          0.000
       303      1988          0.000          0.000            0.000          0.000          0.000          0.000
       304      1988          0.000          0.000            0.000          0.000          0.000          0.000
       305      1988          0.000          0.000            0.000          0.000          0.000          0.000
       306      1988          0.000          0.000            0.000          0.000          0.000          0.000
       307      1988          0.000          0.000            0.000          0.000          0.000          0.000
       308      1988          0.000          0.000            0.000          0.000          0.000          0.000
       309      1988          0.000          0.000            0.000          0.000          0.000          0.000
       310      1988          0.000          0.000            0.000          0.000          0.000          0.000
       311      1988          0.000          0.000            0.000          0.000          0.000          0.000
       312      1988          0.000          0.000            0.000          0.000          0.000          0.000
       313      1988          0.000          0.000            0.000          0.000          0.000          0.000
       314      1988          0.000          0.000            0.000          0.000          0.000          0.000
       315      1988          0.000          0.000            0.000          0.000          0.000          0.000
       316      1988          0.000          0.000            0.000          0.000          0.000          0.000
       317      1988          0.000          0.000            0.000          0.000          0.000          0.000
       318      1988          0.000          0.000            0.000          0.000          0.000          0.000
       319      1988          0.000          0.000            0.000          0.000          0.000          0.000
       320      1988          0.000          0.000            0.000          0.000          0.000          0.000
       321      1988          0.000          0.000            0.000          0.000          0.000          0.000
       322      1988          0.000          0.000            0.000          0.000          0.000          0.000
       323      1988          0.000          0.000            0.000          0.000          0.000          0.000
       324      1988          0.000          0.000            0.000          0.000          0.000          0.000
       325      1988          0.000          0.000            0.000          0.000          0.000          0.000
       326      1988          0.000          0.000            0.000          0.000          0.000          0.000
       327      1988          0.000          0.000            0.000          0.000          0.000          0.000
       328      1988          0.000          0.000            0.000          0.000          0.000          0.000
       329      1988          0.000          0.000            0.000          0.000          0.000          0.000
       330      1988          0.000          0.000            0.000          0.000          0.000          0.000
       331      1988          0.000          0.000            0.000          0.000          0.000          0.000
       332      1988          0.000          0.000            0.000          0.000          0.000          0.000
       333      1988          0.000          0.000            0.000          0.000          0.000          0.000
       334      1988          0.000          0.000            0.000          0.000          0.000          0.000
       335      1988          0.000          0.000            0.000          0.000          0.000          0.000
       336      1988          0.000          0.000            0.000          0.000          0.000          0.000
       337      1988          0.000          0.000            0.000          0.000          0.000          0.000
       338      1988          0.000          0.000            0.000          0.000          0.000          0.000
       339      1988          0.000          0.000            0.000          0.000          0.000          0.000
       340      1988          0.000          0.000            0.000          0.000          0.000          0.000
       341      1988          0.000          0.000            0.000          0.000          0.000          0.000
       342      1988          0.000          0.000            0.000          0.000          0.000          0.000
       343      1988          0.000          0.000            0.000          0.000          0.000          0.000
       344      1988          0.000          0.000            0.000          0.000          0.000          0.000
       345      1988          0.000          0.000            0.000          0.000          0.000          0.000
       346      1988          0.000          0.000            0.000          0.000          0.000          0.000
       347      1988          0.000          0.000            0.000          0.000          0.000          0.000
       348      1988          0.000          0.000            0.000          0.000          0.000          0.000
       349      1988          0.000          0.000            0.000          0.000          0.000          0.000
       350      1988          0.000          0.000            0.000          0.000          0.000          0.000
       351      1988          0.000          0.000            0.000          0.000          0.000          0.000
       352      1988          0.000          0.000            0.000          0.000          0.000          0.000
       353      1988          0.000          0.000            0.000          0.000          0.000          0.000
       354      1988          0.000          0.000            0.000          0.000          0.000          0.000
       355      1988          0.000          0.000            0.000          0.000          0.000          0.000
       356      1988          0.000          0.000            0.000          0.000          0.000          0.000
       357      1988          0.000          0.000            0.000          0.000          0.000          0.000
       358      1988          0.000          0.000            0.000          0.000          0.000          0.000
       359      1988          0.000          0.000            0.000          0.000          0.000          0.000
       360      1988          0.000          0.000            0.000          0.000          0.000          0.000
       361      1988          0.000          0.000            0.000          0.000          0.000          0.000
       362      1988          0.000          0.000            0.000          0.000          0.000          0.000
       363      1988          0.000          0.000            0.000          0.000          0.000          0.000
       364      1988          0.000          0.000            0.000          0.000          0.000          0.000
       365      1988          0.000          0.000            0.000          0.000          0.000          0.000
       366      1988          0.000          0.000            0.000          0.000          0.000          0.000
         1      1989          0.000          0.000            0.000          0.000          0.000          0.000
         2      1989          0.000          0.000            0.000          0.000          0.000          0.000
         3      1989          0.000          0.000            0.000          0.000          0.000          0.000
         4      1989          0.000          0.000            0.000          0.000          0.000          0.000
         5      1989          0.000          0.000            0.000          0.000          0.000          0.000
         6      1989          0.000          0.000            0.000          0.000          0.000          0.000
         7      1989          0.000          0.000            0.000          0.000          0.000          0.000
         8      1989          0.000          0.000            0.000          0.000          0.000          0.000
         9      1989          0.000          0.000            0.000          0.000          0.000          0.000
        10      1989          0.000          0.000            0.000          0.000          0.000          0.000
        11      1989          0.000          0.000            0.000          0.000          0.000          0.000
        12      1989          0.000          0.000            0.000          0.000          0.000          0.000
        13      1989          0.000          0.000            0.000          0.000          0.000          0.000
        14      1989          0.000          0.000            0.000          0.000          0.000          0.000
        15      1989          0.000          0.000            0.000          0.000          0.000          0.000
        16      1989          0.000          0.000            0.000          0.000          0.000          0.000
        17      1989          0.000          0.000            0.000          0.000          0.000          0.000
        18      1989          0.000          0.000            0.000          0.000          0.000          0.000
        19      1989          0.000          0.000            0.000          0.000          0.000          0.000
        20      1989          0.000          0.000            0.000          0.000          0.000          0.000
        21      1989          0.000          0.000            0.000          0.000          0.000          0.000
        22      1989          0.000          0.000            0.000          0.000          0.000          0.000
        23      1989          0.000          0.000            0.000          0.000          0.000          0.000
        24      1989          0.000          0.000            0.000          0.000          0.000          0.000
        25      1989          0.000          0.000            0.000          0.000          0.000          0.000
        26      1989          0.000          0.000            0.000          0.000          0.000          0.000
        27      1989          0.000          0.000            0.000          0.000          0.000          0.000
        28      1989          0.000          0.000            0.000          0.000          0.000          0.000
        29      1989          0.000          0.000            0.000          0.000          0.000          0.000
        30      1989          0.000          0.000            0.000          0.000          0.000          0.000
        31      1989          0.000          0.000            0.000          0.000          0.000          0.000
        32      1989          0.000          0.000            0.000          0.000          0.000          0.000
        33      1989          0.000          0.000            0.000          0.000          0.000          0.000
        34      1989          0.000          0.000            0.000          0.000          0.000          0.000
        35      1989          0.000          0.000            0.000          0.000          0.000          0.000
        36      1989          0.000          0.000            0.000          0.000          0.000          0.000
        37      1989          0.000          0.000            0.000          0.000          0.000          0.000
        38      1989          0.000          0.000            0.000          0.000          0.000          0.000
        39      1989          0.000          0.000            0.000          0.000          0.000          0.000
        40      1989          0.000          0.000            0.000          0.000          0.000          0.000
        41      1989          0.000          0.000            0.000          0.000          0.000          0.000
        42      1989          0.000          0.000            0.000          0.000          0.000          0.000
        43      1989          0.000          0.000            0.000          0.000          0.000          0.000
        44      1989          0.000          0.000            0.000          0.000          0.000          0.000
        45      1989          0.000          0.000            0.000          0.000          0.000          0.000
        46      1989          0.000          0.000            0.000          0.000          0.000          0.000
        47      1989          0.000          0.000            0.000          0.000          0.000          0.000
        48      1989          0.000          0.000            0.000          0.000          0.000          0.000
        49      1989          0.000          0.000            0.000          0.000          0.000          0.000
        50      1989          0.000          0.000            0.000          0.000          0.000          0.000
        51      1989          0.000          0.000            0.000          0.000          0.000          0.000
        52      1989          0.000          0.000            0.000          0.000          0.000          0.000
        53      1989          0.000          0.000            0.000          0.000          0.000          0.000
        54      1989          0.000          0.000            0.000          0.000          0.000          0.000
        55      1989          0.000          0.000            0.000          0.000          0.000          0.000
        56      1989          0.000          0.000            0.000          0.000          0.000          0.000
        57      1989          0.000          0.000            0.000          0.000          0.000          0.000
        58      1989          0.000          0.000            0.000          0.000          0.000          0.000
        59      1989          0.000          0.000            0.000          0.000          0.000          0.000
        60      1989          0.000          0.000            0.000          0.000          0.000          0.000
        61      1989          0.000          0.000            0.000          0.000          0.000          0.000
        62      1989          0.000          0.000            0.000          0.000          0.000          0.000
        63      1989          0.000          0.000            0.000          0.000          0.000          0.000
        64      1989          0.000          0.000            0.000          0.000          0.000          0.000
        65      1989          0.000          0.000            0.000          0.000          0.000          0.000
        66      1989          0.000          0.000            0.000          0.000          0.000          0.000
        67      1989          0.000          0.000            0.000          0.000          0.000          0.000
        68      1989          0.000          0.000            0.000          0.000          0.000          0.000
        69      1989          0.000          0.000            0.000          0.000          0.000          0.000
        70      1989          0.000          0.000            0.000          0.000          0.000          0.000
        71      1989          0.000          0.000            0.000          0.000          0.000          0.000
        72      1989          0.000          0.000            0.000          0.000          0.000          0.000
        73      1989          0.000          0.000            0.000          0.000          0.000          0.000
        74      1989          0.000          0.000            0.000          0.000          0.000          0.000
        75      1989          0.000          0.000            0.000          0.000          0.000          0.000
        76      1989          0.000          0.000            0.000          0.000          0.000          0.000
        77      1989          0.000          0.000            0.000          0.000          0.000          0.000
        78      1989          0.000          0.000            0.000          0.000          0.000          0.000
        79      1989          0.000          0.000            0.000          0.000          0.000          0.000
        80      1989          0.000          0.000            0.000          0.000          0.000          0.000
        81      1989          0.000          0.000            0.000          0.000          0.000          0.000
        82      1989          0.000          0.000            0.000          0.000          0.000          0.000
        83      1989          0.000          0.000            0.000          0.000          0.000          0.000
        84      1989          0.000          0.000            0.000          0.000          0.000          0.000
        85      1989          0.000          0.000            0.000          0.000          0.000          0.000
        86      1989          0.000          0.000            0.000          0.000          0.000          0.000
        87      1989          0.000          0.000            0.000          0.000          0.000          0.000
        88      1989          0.000          0.000            0.000          0.000          0.000          0.000
        89      1989          0.000          0.000            0.000          0.000          0.000          0.000
        90      1989          0.000          0.000            0.000          0.000          0.000          0.000
        91      1989          0.000          0.000            0.000          0.000          0.000          0.000
        92      1989          0.000          0.000            0.000          0.000          0.000          0.000
        93      1989          0.000          0.000            0.000          0.000          0.000          0.000
        94      1989          0.000          0.000            0.000          0.000          0.000          0.000
        95      1989          0.000          0.000            0.000          0.000          0.000          0.000
        96      1989          0.000          0.000            0.000          0.000          0.000          0.000
        97      1989          0.000          0.000            0.000          0.000          0.000          0.000
        98      1989          0.000          0.000            0.000          0.000          0.000          0.000
        99      1989          0.000          0.000            0.000          0.000          0.000          0.000
       100      1989          0.000          0.000            0.000          0.000          0.000          0.000
       101      1989          0.000          0.000            0.000          0.000          0.000          0.000
       102      1989          0.000          0.000            0.000          0.000          0.000          0.000
       103      1989          0.000          0.000            0.000          0.000          0.000          0.000
       104      1989          0.000          0.000            0.000          0.000          0.000          0.000
       105      1989          0.000          0.000            0.000          0.000          0.000          0.000
       106      1989          0.000          0.000            0.000          0.000          0.000          0.000
       107      1989          0.000          0.000            0.000          0.000          0.000          0.000
       108      1989          0.000          0.000            0.000          0.000          0.000          0.000
       109      1989          0.000          0.000            0.000          0.000          0.000          0.000
       110      1989          0.000          0.000            0.000          0.000          0.000          0.000
       111      1989          0.000          0.000            0.000          0.000          0.000          0.000
       112      1989          0.000          0.000            0.000          0.000          0.000          0.000
       113      1989          0.000          0.000            0.000          0.000          0.000          0.000
       114      1989          0.000          0.000            0.000          0.000          0.000          0.000
       115      1989          0.000          0.000            0.000          0.000          0.000          0.000
       116      1989          0.000          0.000            0.000          0.000          0.000          0.000
       117      1989          0.000          0.000            0.000          0.000          0.000          0.000
       118      1989          0.000          0.000            0.000          0.000          0.000          0.000
       119      1989          0.000          0.000            0.000          0.000          0.000          0.000
       120      1989          0.000          0.000            0.000          0.000          0.000          0.000
       121      1989          0.000          0.000            0.000          0.000          0.000          0.000
       122      1989          0.000          0.000            0.000          0.000          0.000          0.000
       123      1989          0.000          0.000            0.000          0.000          0.000          0.000
       124      1989          0.000          0.000            0.000          0.000          0.000          0.000
       125      1989          0.000          0.000            0.000          0.000          0.000          0.000
       126      1989          0.000          0.000            0.000          0.000          0.000          0.000
       127      1989          0.000          0.000            0.000          0.000          0.000          0.000
       128      1989          0.000          0.000            0.000          0.000          0.000          0.000
       129      1989          0.000          0.000            0.000          0.000          0.000          0.000
       130      1989          0.000          0.000            0.000          0.000          0.000          0.000
       131      1989          0.000          0.000            0.000          0.000          0.000          0.000
       132      1989          0.000          0.000            0.000          0.000          0.000          0.000
       133      1989          0.000          0.000            0.000          0.000          0.000          0.000
       134      1989          0.000          0.000            0.000          0.000          0.000          0.000
       135      1989          0.000          0.000            0.000          0.000          0.000          0.000
       136      1989          0.000          0.000            0.000          0.000          0.000          0.000
       137      1989          0.000          0.000            0.000          0.000          0.000          0.000
       138      1989          0.000          0.000            0.000          0.000          0.000          0.000
       139      1989          0.000          0.000            0.000          0.000          0.000          0.000
       140      1989          0.000          0.000            0.000          0.000          0.000          0.000
       141      1989          0.000          0.000            0.000          0.000          0.000          0.000
       142      1989          0.000          0.000            0.000          0.000          0.000          0.000
       143      1989          0.000          0.000            0.000          0.000          0.000          0.000
       144      1989          0.000          0.000            0.000          0.000          0.000          0.000
       145      1989          0.000          0.000            0.000          0.000          0.000          0.000
       146      1989          0.000          0.000            0.000          0.000          0.000          0.000
       147      1989          0.000          0.000            0.000          0.000          0.000          0.000
       148      1989          0.000          0.000            0.000          0.000          0.000          0.000
       149      1989          0.000          0.000            0.000          0.000          0.000          0.000
       150      1989          0.000          0.000            0.000          0.000          0.000          0.000
