Summary_file = wheatgrass.sum
Title = Wheat Winter - weed Simulation
       day      year       weed_lai   weed_biomass weed_grn_biomass            lai        biomass  green_biomass
       193      1988          0.039         25.342           25.342          0.138         75.683         75.683
       194      1988          0.000          0.000            0.000          0.148         81.957         81.957
       195      1988          0.000          0.000            0.000          0.164         92.114         92.114
       196      1988          0.000          0.000            0.000          0.183        104.065        104.065
       197      1988          0.000          0.000            0.000          0.206        117.940        117.940
       198      1988          0.000          0.000            0.000          0.229        132.767        132.573
       199      1988          0.000          0.000            0.000          0.256        150.251        149.824
       200      1988          0.000          0.000            0.000          0.289        170.996        170.360
       201      1988          0.000          0.000            0.000          0.328        195.737        194.874
       202      1988          0.000          0.000            0.000          0.367        220.888        219.730
       203      1988          0.000          0.000            0.000          0.401        242.531        240.976
       204      1988          0.000          0.000            0.000          0.431        261.946        260.030
       205      1988          0.000          0.000            0.000          0.482        294.560        292.371
       206      1988          0.000          0.000            0.000          0.538        330.208        327.757
       207      1988          0.000          0.000            0.000          0.606        373.619        370.828
       208      1988          0.000          0.000            0.000          0.685        424.161        420.893
       209      1988          0.000          0.000            0.000          0.764        475.001        471.378
       210      1988          0.000          0.000            0.000          0.859        535.722        531.711
       211      1988          0.000          0.000            0.000          0.946        592.338        587.886
       212      1988          0.000          0.000            0.000          1.045        656.612        651.574
       213      1988          0.000          0.000            0.000          1.165        734.590        729.014
       214      1988          0.000          0.000            0.000          1.290        816.173        810.028
       215      1988          0.000          0.000            0.000          1.412        896.400        889.570
       216      1988          0.000          0.000            0.000          1.558        993.104        985.468
       217      1988          0.000          0.000            0.000          1.708       1092.834       1084.347
       218      1988          0.000          0.000            0.000          1.846       1186.774       1176.228
       219      1988          0.000          0.000            0.000          1.956       1265.421       1251.647
       220      1988          0.000          0.000            0.000          2.082       1352.562       1336.805
       221      1988          0.000          0.000            0.000          2.201       1435.635       1417.981
       222      1988          0.000          0.000            0.000          2.323       1520.658       1501.184
       223      1988          0.000          0.000            0.000          2.438       1602.619       1580.954
       224      1988          0.000          0.000            0.000          2.542       1678.621       1653.916
       225      1988          0.000          0.000            0.000          2.628       1746.892       1718.865
       226      1988          0.000          0.000            0.000          2.706       1813.652       1782.143
       227      1988          0.000          0.000            0.000          2.774       1877.359       1842.113
       228      1988          0.000          0.000            0.000          2.830       1937.492       1898.183
       229      1988          0.000          0.000            0.000          2.882       2000.499       1956.394
       230      1988          0.000          0.000            0.000          2.925       2062.879       2013.618
       231      1988          0.000          0.000            0.000          2.956       2121.537       2065.829
       232      1988          0.000          0.000            0.000          2.983       2184.760       2122.133
       233      1988          0.000          0.000            0.000          3.013       2263.399       2193.677
       234      1988          0.000          0.000            0.000          3.030       2338.902       2260.854
       235      1988          0.000          0.000            0.000          3.029       2388.744       2302.139
       236      1988          0.000          0.000            0.000          3.031       2454.755       2360.313
       237      1988          0.000          0.000            0.000          3.041       2532.785       2433.088
       238      1988          0.000          0.000            0.000          3.052       2637.576       2532.473
       239      1988          0.000          0.000            0.000          3.053       2742.160       2630.007
       240      1988          0.000          0.000            0.000          3.036       2819.112       2696.414
       241      1988          0.000          0.000            0.000          3.017       2914.235       2781.438
       242      1988          0.000          0.000            0.000          3.003       3058.839       2918.406
       243      1988          0.000          0.000            0.000          2.981       3209.586       3060.631
       244      1988          0.000          0.000            0.000          2.956       3296.836       3138.296
       245      1988          0.000          0.000            0.000          2.930       3382.716       3213.696
       246      1988          0.000          0.000            0.000          2.900       3520.583       3340.023
       247      1988          0.000          0.000            0.000          2.868       3687.451       3494.123
       248      1988          0.000          0.000            0.000          2.835       3827.322       3620.894
       249      1988          0.000          0.000            0.000          2.805       3919.671       3701.637
       250      1988          0.000          0.000            0.000          2.775       4038.976       3809.169
       251      1988          0.000          0.000            0.000          2.746       4143.552       3902.336
       252      1988          0.000          0.000            0.000          2.703       4316.039       4057.809
       253      1988          0.000          0.000            0.000          2.656       4471.715       4195.155
       254      1988          0.000          0.000            0.000          2.604       4622.097       4325.023
       255      1988          0.000          0.000            0.000          2.544       4769.149       4448.574
       256      1988          0.000          0.000            0.000          2.489       4876.425       4534.187
       257      1988          0.000          0.000            0.000          2.438       5041.325       4679.205
       258      1988          0.000          0.000            0.000          2.407       5102.652       4728.063
       259      1988          0.000          0.000            0.000          2.358       5246.438       4852.599
       260      1988          0.000          0.000            0.000          2.309       5395.476       4982.445
       261      1988          0.000          0.000            0.000          2.253       5585.840       5150.917
       262      1988          0.000          0.000            0.000          2.201       5775.740       5320.303
       263      1988          0.000          0.000            0.000          2.159       5951.067       5479.140
       264      1988          0.000          0.000            0.000          2.122       6116.928       5630.635
       265      1988          0.000          0.000            0.000          2.081       6294.024       5791.527
       266      1988          0.000          0.000            0.000          2.035       6468.606       5948.009
       267      1988          0.000          0.000            0.000          1.980       6634.475       6092.261
       268      1988          0.000          0.000            0.000          1.906       6794.373       6222.968
       269      1988          0.000          0.000            0.000          1.830       6956.862       6355.900
       270      1988          0.000          0.000            0.000          1.753       7109.569       6478.169
       271      1988          0.000          0.000            0.000          1.673       7222.273       6559.408
       272      1988          0.000          0.000            0.000          1.589       7356.641       6660.697
       273      1988          0.000          0.000            0.000          1.511       7513.710       6787.256
       274      1988          0.000          0.000            0.000          1.416       7660.680       6896.820
       275      1988          0.000          0.000            0.000          1.329       7783.225       6985.186
       276      1988          0.000          0.000            0.000          1.257       7922.147       7095.724
       277      1988          0.000          0.000            0.000          1.182       8059.065       7203.305
       278      1988          0.000          0.000            0.000          1.090       8177.239       7285.466
       279      1988          0.000          0.000            0.000          1.022       8208.159       7289.655
       280      1988          0.000          0.000            0.000          0.964       8210.301       7268.842
       281      1988          0.000          0.000            0.000          0.902       8214.868       7249.075
       282      1988          0.000          0.000            0.000          0.844       8218.917       7230.234
       283      1988          0.000          0.000            0.000          0.780       8222.684       7208.841
       284      1988          0.000          0.000            0.000          0.724       8226.738       7190.985
       285      1988          0.000          0.000            0.000          0.674       8230.146       7174.801
       286      1988          0.000          0.000            0.000          0.613       8233.145       7154.034
       287      1988          0.000          0.000            0.000          0.547       8236.641       7131.289
       288      1988          0.000          0.000            0.000          0.479       8247.114       7115.121
       289      1988          0.000          0.000            0.000          0.420       8265.133       7110.018
       290      1988          0.000          0.000            0.000          0.356       8288.989       7108.563
       291      1988          0.000          0.000            0.000          0.332       8317.863       7128.326
       292      1988          0.000          0.000            0.000          0.314       8351.460       7154.604
       293      1988          0.000          0.000            0.000          0.294       8388.175       7183.600
       294      1988          0.000          0.000            0.000          0.271       8430.553       7216.739
       295      1988          0.000          0.000            0.000          0.247       8430.554       7207.555
       296      1988          0.000          0.000            0.000          0.001       8430.554       7110.683
       297      1988          0.000          0.000            0.000          0.000          0.000          0.000
       298      1988          0.000          0.000            0.000          0.000          0.000          0.000
       299      1988          0.000          0.000            0.000          0.000          0.000          0.000
       300      1988          0.000          0.000            0.000          0.000          0.000          0.000
       301      1988          0.000          0.000            0.000          0.000          0.000          0.000
       302      1988          0.000          0.000            0.000          0.000          0.000          0.000
       303      1988          0.000          0.000            0.000          0.000          0.000          0.000
       304      1988          0.000          0.000            0.000          0.000          0.000          0.000
       305      1988          0.000          0.000            0.000          0.000          0.000          0.000
       306      1988          0.000          0.000            0.000          0.000          0.000          0.000
       307      1988          0.000          0.000            0.000          0.000          0.000          0.000
       308      1988          0.000          0.000            0.000          0.000          0.000          0.000
       309      1988          0.000          0.000            0.000          0.000          0.000          0.000
       310      1988          0.000          0.000            0.000          0.000          0.000          0.000
       311      1988          0.000          0.000            0.000          0.000          0.000          0.000
       312      1988          0.000          0.000            0.000          0.000          0.000          0.000
       313      1988          0.000          0.000            0.000          0.000          0.000          0.000
       314      1988          0.000          0.000            0.000          0.000          0.000          0.000
       315      1988          0.000          0.000            0.000          0.000          0.000          0.000
       316      1988          0.000          0.000            0.000          0.000          0.000          0.000
       317      1988          0.000          0.000            0.000          0.000          0.000          0.000
       318      1988          0.000          0.000            0.000          0.000          0.000          0.000
       319      1988          0.000          0.000            0.000          0.000          0.000          0.000
       320      1988          0.000          0.000            0.000          0.000          0.000          0.000
       321      1988          0.000          0.000            0.000          0.000          0.000          0.000
       322      1988          0.000          0.000            0.000          0.000          0.000          0.000
       323      1988          0.000          0.000            0.000          0.000          0.000          0.000
       324      1988          0.000          0.000            0.000          0.000          0.000          0.000
       325      1988          0.000          0.000            0.000          0.000          0.000          0.000
       326      1988          0.000          0.000            0.000          0.000          0.000          0.000
       327      1988          0.000          0.000            0.000          0.000          0.000          0.000
       328      1988          0.000          0.000            0.000          0.000          0.000          0.000
       329      1988          0.000          0.000            0.000          0.000          0.000          0.000
       330      1988          0.000          0.000            0.000          0.000          0.000          0.000
       331      1988          0.000          0.000            0.000          0.000          0.000          0.000
       332      1988          0.000          0.000            0.000          0.000          0.000          0.000
       333      1988          0.000          0.000            0.000          0.000          0.000          0.000
       334      1988          0.000          0.000            0.000          0.000          0.000          0.000
       335      1988          0.000          0.000            0.000          0.000          0.000          0.000
       336      1988          0.000          0.000            0.000          0.000          0.000          0.000
       337      1988          0.000          0.000            0.000          0.000          0.000          0.000
       338      1988          0.000          0.000            0.000          0.000          0.000          0.000
       339      1988          0.000          0.000            0.000          0.000          0.000          0.000
       340      1988          0.000          0.000            0.000          0.000          0.000          0.000
       341      1988          0.000          0.000            0.000          0.000          0.000          0.000
       342      1988          0.000          0.000            0.000          0.000          0.000          0.000
       343      1988          0.000          0.000            0.000          0.000          0.000          0.000
       344      1988          0.000          0.000            0.000          0.000          0.000          0.000
       345      1988          0.000          0.000            0.000          0.000          0.000          0.000
       346      1988          0.000          0.000            0.000          0.000          0.000          0.000
       347      1988          0.000          0.000            0.000          0.000          0.000          0.000
       348      1988          0.000          0.000            0.000          0.000          0.000          0.000
       349      1988          0.000          0.000            0.000          0.000          0.000          0.000
       350      1988          0.000          0.000            0.000          0.000          0.000          0.000
       351      1988          0.000          0.000            0.000          0.000          0.000          0.000
       352      1988          0.000          0.000            0.000          0.000          0.000          0.000
       353      1988          0.000          0.000            0.000          0.000          0.000          0.000
       354      1988          0.000          0.000            0.000          0.000          0.000          0.000
       355      1988          0.000          0.000            0.000          0.000          0.000          0.000
       356      1988          0.000          0.000            0.000          0.000          0.000          0.000
       357      1988          0.000          0.000            0.000          0.000          0.000          0.000
       358      1988          0.000          0.000            0.000          0.000          0.000          0.000
       359      1988          0.000          0.000            0.000          0.000          0.000          0.000
       360      1988          0.000          0.000            0.000          0.000          0.000          0.000
       361      1988          0.000          0.000            0.000          0.000          0.000          0.000
       362      1988          0.000          0.000            0.000          0.000          0.000          0.000
       363      1988          0.000          0.000            0.000          0.000          0.000          0.000
       364      1988          0.000          0.000            0.000          0.000          0.000          0.000
       365      1988          0.000          0.000            0.000          0.000          0.000          0.000
       366      1988          0.000          0.000            0.000          0.000          0.000          0.000
         1      1989          0.000          0.000            0.000          0.000          0.000          0.000
         2      1989          0.000          0.000            0.000          0.000          0.000          0.000
         3      1989          0.000          0.000            0.000          0.000          0.000          0.000
         4      1989          0.000          0.000            0.000          0.000          0.000          0.000
         5      1989          0.000          0.000            0.000          0.000          0.000          0.000
         6      1989          0.000          0.000            0.000          0.000          0.000          0.000
         7      1989          0.000          0.000            0.000          0.000          0.000          0.000
         8      1989          0.000          0.000            0.000          0.000          0.000          0.000
         9      1989          0.000          0.000            0.000          0.000          0.000          0.000
        10      1989          0.000          0.000            0.000          0.000          0.000          0.000
        11      1989          0.000          0.000            0.000          0.000          0.000          0.000
        12      1989          0.000          0.000            0.000          0.000          0.000          0.000
        13      1989          0.000          0.000            0.000          0.000          0.000          0.000
        14      1989          0.000          0.000            0.000          0.000          0.000          0.000
        15      1989          0.000          0.000            0.000          0.000          0.000          0.000
        16      1989          0.000          0.000            0.000          0.000          0.000          0.000
        17      1989          0.000          0.000            0.000          0.000          0.000          0.000
        18      1989          0.000          0.000            0.000          0.000          0.000          0.000
        19      1989          0.000          0.000            0.000          0.000          0.000          0.000
        20      1989          0.000          0.000            0.000          0.000          0.000          0.000
        21      1989          0.000          0.000            0.000          0.000          0.000          0.000
        22      1989          0.000          0.000            0.000          0.000          0.000          0.000
        23      1989          0.000          0.000            0.000          0.000          0.000          0.000
        24      1989          0.000          0.000            0.000          0.000          0.000          0.000
        25      1989          0.000          0.000            0.000          0.000          0.000          0.000
        26      1989          0.000          0.000            0.000          0.000          0.000          0.000
        27      1989          0.000          0.000            0.000          0.000          0.000          0.000
        28      1989          0.000          0.000            0.000          0.000          0.000          0.000
        29      1989          0.000          0.000            0.000          0.000          0.000          0.000
        30      1989          0.000          0.000            0.000          0.000          0.000          0.000
        31      1989          0.000          0.000            0.000          0.000          0.000          0.000
        32      1989          0.000          0.000            0.000          0.000          0.000          0.000
        33      1989          0.000          0.000            0.000          0.000          0.000          0.000
        34      1989          0.000          0.000            0.000          0.000          0.000          0.000
        35      1989          0.000          0.000            0.000          0.000          0.000          0.000
        36      1989          0.000          0.000            0.000          0.000          0.000          0.000
        37      1989          0.000          0.000            0.000          0.000          0.000          0.000
        38      1989          0.000          0.000            0.000          0.000          0.000          0.000
        39      1989          0.000          0.000            0.000          0.000          0.000          0.000
        40      1989          0.000          0.000            0.000          0.000          0.000          0.000
        41      1989          0.000          0.000            0.000          0.000          0.000          0.000
        42      1989          0.000          0.000            0.000          0.000          0.000          0.000
        43      1989          0.000          0.000            0.000          0.000          0.000          0.000
        44      1989          0.000          0.000            0.000          0.000          0.000          0.000
        45      1989          0.000          0.000            0.000          0.000          0.000          0.000
        46      1989          0.000          0.000            0.000          0.000          0.000          0.000
        47      1989          0.000          0.000            0.000          0.000          0.000          0.000
        48      1989          0.000          0.000            0.000          0.000          0.000          0.000
        49      1989          0.000          0.000            0.000          0.000          0.000          0.000
        50      1989          0.000          0.000            0.000          0.000          0.000          0.000
        51      1989          0.000          0.000            0.000          0.000          0.000          0.000
        52      1989          0.000          0.000            0.000          0.000          0.000          0.000
        53      1989          0.000          0.000            0.000          0.000          0.000          0.000
        54      1989          0.000          0.000            0.000          0.000          0.000          0.000
        55      1989          0.000          0.000            0.000          0.000          0.000          0.000
        56      1989          0.000          0.000            0.000          0.000          0.000          0.000
        57      1989          0.000          0.000            0.000          0.000          0.000          0.000
        58      1989          0.000          0.000            0.000          0.000          0.000          0.000
        59      1989          0.000          0.000            0.000          0.000          0.000          0.000
        60      1989          0.000          0.000            0.000          0.000          0.000          0.000
        61      1989          0.000          0.000            0.000          0.000          0.000          0.000
        62      1989          0.000          0.000            0.000          0.000          0.000          0.000
        63      1989          0.000          0.000            0.000          0.000          0.000          0.000
        64      1989          0.000          0.000            0.000          0.000          0.000          0.000
        65      1989          0.000          0.000            0.000          0.000          0.000          0.000
        66      1989          0.000          0.000            0.000          0.000          0.000          0.000
        67      1989          0.000          0.000            0.000          0.000          0.000          0.000
        68      1989          0.000          0.000            0.000          0.000          0.000          0.000
        69      1989          0.000          0.000            0.000          0.000          0.000          0.000
        70      1989          0.000          0.000            0.000          0.000          0.000          0.000
        71      1989          0.000          0.000            0.000          0.000          0.000          0.000
        72      1989          0.000          0.000            0.000          0.000          0.000          0.000
        73      1989          0.000          0.000            0.000          0.000          0.000          0.000
        74      1989          0.000          0.000            0.000          0.000          0.000          0.000
        75      1989          0.000          0.000            0.000          0.000          0.000          0.000
        76      1989          0.000          0.000            0.000          0.000          0.000          0.000
        77      1989          0.000          0.000            0.000          0.000          0.000          0.000
        78      1989          0.000          0.000            0.000          0.000          0.000          0.000
        79      1989          0.000          0.000            0.000          0.000          0.000          0.000
        80      1989          0.000          0.000            0.000          0.000          0.000          0.000
        81      1989          0.000          0.000            0.000          0.000          0.000          0.000
        82      1989          0.000          0.000            0.000          0.000          0.000          0.000
        83      1989          0.000          0.000            0.000          0.000          0.000          0.000
        84      1989          0.000          0.000            0.000          0.000          0.000          0.000
        85      1989          0.000          0.000            0.000          0.000          0.000          0.000
        86      1989          0.000          0.000            0.000          0.000          0.000          0.000
        87      1989          0.000          0.000            0.000          0.000          0.000          0.000
        88      1989          0.000          0.000            0.000          0.000          0.000          0.000
        89      1989          0.000          0.000            0.000          0.000          0.000          0.000
        90      1989          0.000          0.000            0.000          0.000          0.000          0.000
        91      1989          0.000          0.000            0.000          0.000          0.000          0.000
        92      1989          0.000          0.000            0.000          0.000          0.000          0.000
        93      1989          0.000          0.000            0.000          0.000          0.000          0.000
        94      1989          0.000          0.000            0.000          0.000          0.000          0.000
        95      1989          0.000          0.000            0.000          0.000          0.000          0.000
        96      1989          0.000          0.000            0.000          0.000          0.000          0.000
        97      1989          0.000          0.000            0.000          0.000          0.000          0.000
        98      1989          0.000          0.000            0.000          0.000          0.000          0.000
        99      1989          0.000          0.000            0.000          0.000          0.000          0.000
       100      1989          0.000          0.000            0.000          0.000          0.000          0.000
       101      1989          0.000          0.000            0.000          0.000          0.000          0.000
       102      1989          0.000          0.000            0.000          0.000          0.000          0.000
       103      1989          0.000          0.000            0.000          0.000          0.000          0.000
       104      1989          0.000          0.000            0.000          0.000          0.000          0.000
       105      1989          0.000          0.000            0.000          0.000          0.000          0.000
       106      1989          0.000          0.000            0.000          0.000          0.000          0.000
       107      1989          0.000          0.000            0.000          0.000          0.000          0.000
       108      1989          0.000          0.000            0.000          0.000          0.000          0.000
       109      1989          0.000          0.000            0.000          0.000          0.000          0.000
       110      1989          0.000          0.000            0.000          0.000          0.000          0.000
       111      1989          0.000          0.000            0.000          0.000          0.000          0.000
       112      1989          0.000          0.000            0.000          0.000          0.000          0.000
       113      1989          0.000          0.000            0.000          0.000          0.000          0.000
       114      1989          0.000          0.000            0.000          0.000          0.000          0.000
       115      1989          0.000          0.000            0.000          0.000          0.000          0.000
       116      1989          0.000          0.000            0.000          0.000          0.000          0.000
       117      1989          0.000          0.000            0.000          0.000          0.000          0.000
       118      1989          0.000          0.000            0.000          0.000          0.000          0.000
       119      1989          0.000          0.000            0.000          0.000          0.000          0.000
       120      1989          0.000          0.000            0.000          0.000          0.000          0.000
       121      1989          0.000          0.000            0.000          0.000          0.000          0.000
       122      1989          0.000          0.000            0.000          0.000          0.000          0.000
       123      1989          0.000          0.000            0.000          0.000          0.000          0.000
       124      1989          0.000          0.000            0.000          0.000          0.000          0.000
       125      1989          0.000          0.000            0.000          0.000          0.000          0.000
       126      1989          0.000          0.000            0.000          0.000          0.000          0.000
       127      1989          0.000          0.000            0.000          0.000          0.000          0.000
       128      1989          0.000          0.000            0.000          0.000          0.000          0.000
       129      1989          0.000          0.000            0.000          0.000          0.000          0.000
       130      1989          0.000          0.000            0.000          0.000          0.000          0.000
       131      1989          0.000          0.000            0.000          0.000          0.000          0.000
       132      1989          0.000          0.000            0.000          0.000          0.000          0.000
       133      1989          0.000          0.000            0.000          0.000          0.000          0.000
       134      1989          0.000          0.000            0.000          0.000          0.000          0.000
       135      1989          0.000          0.000            0.000          0.000          0.000          0.000
       136      1989          0.000          0.000            0.000          0.000          0.000          0.000
       137      1989          0.000          0.000            0.000          0.000          0.000          0.000
       138      1989          0.000          0.000            0.000          0.000          0.000          0.000
       139      1989          0.000          0.000            0.000          0.000          0.000          0.000
       140      1989          0.000          0.000            0.000          0.000          0.000          0.000
       141      1989          0.000          0.000            0.000          0.000          0.000          0.000
       142      1989          0.000          0.000            0.000          0.000          0.000          0.000
       143      1989          0.000          0.000            0.000          0.000          0.000          0.000
       144      1989          0.000          0.000            0.000          0.000          0.000          0.000
       145      1989          0.000          0.000            0.000          0.000          0.000          0.000
       146      1989          0.000          0.000            0.000          0.000          0.000          0.000
       147      1989          0.000          0.000            0.000          0.000          0.000          0.000
       148      1989          0.000          0.000            0.000          0.000          0.000          0.000
       149      1989          0.000          0.000            0.000          0.000          0.000          0.000
       150      1989          0.000          0.000            0.000          0.000          0.000          0.000
