Summary_file = g2_99_w0.sum
Title = Ghab2_9899
      year       day       das tt_since_emerg          stage            lai     biomass_wt       grain_wt        leaf_wt        stem_wt      biomass_n        grain_n     root_depth         stem_n            cep              sw(1)              sw(2)              sw(3)              sw(4)              sw(5)              sw(6)              sw(7)              sw(8)              sw(9)             sw(10)          no3ppm(1)          no3ppm(2)          no3ppm(3)          no3ppm(4)          no3ppm(5)          no3ppm(6)          nh4ppm(1)          nh4ppm(2)          nh4ppm(3)          nh4ppm(4)          nh4ppm(5)          nh4ppm(6)    n_conc_leaf    n_conc_stem   n_conc_grain
      1998       339         7          0.000          1.999          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -0.000              0.098              0.130              0.130              0.170              0.207              0.244              0.257              0.258              0.262              0.271              6.500              5.400              3.287              3.351              4.120              5.510              2.788              3.690              3.200              2.548              1.253              0.428          0.000          0.000          0.000
      1998       340         8          0.000          1.999          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -0.000              0.095              0.130              0.131              0.170              0.207              0.244              0.257              0.258              0.263              0.271              6.500              5.400              3.290              3.356              4.213              5.577              2.788              3.690              3.200              2.545              1.162              0.358          0.000          0.000          0.000
      1998       341         9          0.000          2.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -0.000              0.183              0.130              0.131              0.170              0.208              0.244              0.257              0.258              0.263              0.271              6.791              5.415              3.293              3.360              4.299              5.633              2.376              3.690              3.200              2.541              1.077              0.301          0.000          0.000          0.000
      1998       342        10          0.000          2.166          0.000          0.000          0.000          0.000          0.000          0.000          0.000        150.000          0.000         -0.000              0.226              0.132              0.131              0.170              0.208              0.244              0.257              0.258              0.263              0.271              6.967              5.463              3.296              3.365              4.380              5.679              1.958              3.690              3.200              2.536              0.998              0.252          0.000          0.000          0.000
      1998       343        11          0.000          2.256          0.000          0.000          0.000          0.000          0.000          0.000          0.000        150.000          0.000         -0.000              0.220              0.134              0.131              0.170              0.208              0.243              0.256              0.258              0.263              0.271              7.103              5.506              3.299              3.370              4.455              5.716              1.611              3.690              3.200              2.532              0.924              0.212          0.000          0.000          0.000
      1998       344        12          0.000          2.325          0.000          0.000          0.000          0.000          0.000          0.000          0.000        150.000          0.000         -0.000              0.218              0.135              0.131              0.170              0.208              0.243              0.256              0.258              0.263              0.271              7.197              5.547              3.302              3.375              4.525              5.747              1.327              3.690              3.200              2.527              0.855              0.179          0.000          0.000          0.000
      1998       345        13          0.000          2.382          0.000          0.000          0.000          0.000          0.000          0.000          0.000        150.000          0.000         -0.000              0.204              0.136              0.131              0.170              0.208              0.243              0.256              0.258              0.263              0.271              7.275              5.574              3.305              3.380              4.590              5.773              1.109              3.690              3.200              2.523              0.792              0.151          0.000          0.000          0.000
      1998       346        14          0.000          2.428          0.000          0.000          0.000          0.000          0.000          0.000          0.000        150.000          0.000         -0.000              0.191              0.137              0.131              0.170              0.208              0.243              0.256              0.258              0.263              0.271              7.341              5.593              3.308              3.386              4.650              5.794              0.943              3.690              3.200              2.517              0.732              0.127          0.000          0.000          0.000
      1998       347        15          0.000          2.477          0.000          0.000          0.000          0.000          0.000          0.000          0.000        150.000          0.000         -0.000              0.184              0.137              0.132              0.170              0.208              0.243              0.256              0.258              0.263              0.271              7.398              5.609              3.311              3.393              4.706              5.811              0.801              3.690              3.200              2.512              0.677              0.107          0.000          0.000          0.000
      1998       348        16          0.000          2.519          0.000          0.000          0.000          0.000          0.000          0.000          0.000        150.000          0.000         -0.000              0.178              0.138              0.132              0.170              0.208              0.243              0.256              0.258              0.263              0.271              7.443              5.621              3.313              3.399              4.758              5.825              0.689              3.690              3.200              2.506              0.626              0.091          0.000          0.000          0.000
      1998       349        17          0.000          2.568          0.000          0.000          0.000          0.000          0.000          0.000          0.000        150.000          0.000         -0.000              0.188              0.138              0.132              0.170              0.208              0.243              0.256              0.258              0.263              0.271              7.470              5.638              3.316              3.406              4.807              5.837              0.580              3.690              3.200              2.500              0.578              0.077          0.000          0.000          0.000
      1998       350        18          0.000          2.641          0.000          0.000          0.000          0.000          0.000          0.000          0.000        150.000          0.000         -0.000              0.176              0.138              0.132              0.170              0.208              0.243              0.256              0.258              0.263              0.271              7.497              5.650              3.319              3.414              4.852              5.846              0.494              3.690              3.200              2.494              0.534              0.065          0.000          0.000          0.000
      1998       351        19          0.000          2.705          0.000          0.000          0.000          0.000          0.000          0.000          0.000        150.000          0.000         -0.000              0.214              0.140              0.132              0.170              0.208              0.243              0.256              0.258              0.263              0.271              7.486              5.686              3.322              3.421              4.894              5.853              0.370              3.690              3.200              2.487              0.493              0.056          0.000          0.000          0.000
      1998       352        20          0.000          2.764          0.000          0.000          0.000          0.000          0.000          0.000          0.000        150.000          0.000         -0.000              0.235              0.142              0.132              0.170              0.208              0.243              0.256              0.258              0.263              0.271              7.434              5.794              3.327              3.430              4.932              5.859              0.241              3.642              3.200              2.480              0.456              0.047          0.000          0.000          0.000
      1998       353        21          0.000          2.847          0.000          0.000          0.000          0.000          0.000          0.000          0.000        150.000          0.000         -0.000              0.230              0.144              0.132              0.170              0.208              0.242              0.256              0.258              0.263              0.271              7.383              5.945              3.332              3.438              4.968              5.864              0.122              3.542              3.200              2.473              0.421              0.040          0.000          0.000          0.000
      1998       354        22          0.000          2.905          0.000          0.000          0.000          0.000          0.000          0.000          0.000        150.000          0.000         -0.000              0.237              0.146              0.133              0.170              0.208              0.242              0.255              0.258              0.263              0.271              7.309              6.169              3.338              3.447              5.001              5.868              0.005              3.382              3.200              2.465              0.388              0.034          0.000          0.000          0.000
      1998       355        23          0.000          2.964          0.000          0.000          0.000          0.000          0.000          0.000          0.000        150.000          0.000         -0.000              0.233              0.148              0.133              0.170              0.208              0.242              0.255              0.258              0.263              0.271              7.148              6.433              3.344              3.456              5.032              5.870              0.000              3.174              3.200              2.457              0.358              0.029          0.000          0.000          0.000
      1998       356        24          9.550          3.000          0.004          8.600          0.000          8.600          0.000          0.516          0.000        150.000          0.000         -0.000              0.223              0.149              0.133              0.170              0.208              0.242              0.255              0.258              0.263              0.270              7.010              6.707              3.351              3.466              5.060              5.872              0.000              2.942              3.200              2.449              0.330              0.025          6.000          0.000          0.000
      1998       357        25         21.350          3.023          0.004          8.603          0.000          8.601          0.002          0.516          0.000        154.515          0.000         -0.001              0.262              0.155              0.133              0.170              0.208              0.242              0.255              0.258              0.263              0.270              6.753              7.085              3.359              3.476              5.086              5.874              0.000              2.683              3.200              2.440              0.305              0.021          5.999          0.000          0.000
      1998       358        26         31.150          3.037          0.005          8.609          0.000          8.604          0.006          0.516          0.000        164.144          0.000         -0.001              0.296              0.172              0.134              0.170              0.208              0.242              0.255              0.258              0.263              0.270              6.267              7.630              3.375              3.487              5.111              5.874              0.000              2.466              3.200              2.430              0.281              0.018          5.998          3.109          0.000
      1998       359        27         40.050          3.050          0.005          8.613          0.000          8.605          0.008          0.516          0.000        181.144          0.000         -0.002              0.288              0.250              0.137              0.171              0.208              0.242              0.255              0.258              0.263              0.270              4.813              8.857              3.548              3.499              5.133              5.875              0.000              2.286              3.200              2.420              0.259              0.016          5.997          4.104          0.000
      1998       360        28         50.250          3.064          0.005          8.617          0.000          8.607          0.010          0.516          0.000        198.144          0.000         -0.002              0.271              0.259              0.142              0.171              0.208              0.242              0.255              0.258              0.263              0.270              4.515              9.076              3.755              3.512              5.154              5.875              0.000              2.118              3.149              2.409              0.239              0.014          5.995          4.546          0.000
      1998       361        29         61.850          3.081          0.005          8.631          0.000          8.612          0.019          0.517          0.000        215.144          0.001         -0.004              0.258              0.255              0.146              0.171              0.208              0.242              0.255              0.258              0.263              0.270              4.429              9.121              4.044              3.526              5.173              5.874              0.000              1.955              2.997              2.397              0.220              0.012          5.992          4.333          0.000
      1998       362        30         70.650          3.093          0.005          8.638          0.000          8.615          0.023          0.517          0.000        232.144          0.001         -0.005              0.294              0.280              0.155              0.171              0.208              0.242              0.255              0.258              0.263              0.270              3.918              9.339              4.618              3.543              5.191              5.874              0.000              1.817              2.737              2.383              0.203              0.010          5.990          4.745          0.000
      1998       363        31         79.650          3.106          0.005          8.640          0.000          8.616          0.024          0.517          0.000        249.144          0.001         -0.005              0.303              0.288              0.168              0.171              0.208              0.241              0.255              0.258              0.263              0.270              3.617              9.246              5.263              3.564              5.207              5.873              0.000              1.698              2.515              2.366              0.187              0.009          5.989          5.181          0.000
      1998       364        32         87.750          3.118          0.005          8.643          0.000          8.617          0.026          0.517          0.000        266.144          0.001         -0.005              0.304              0.287              0.184              0.171              0.208              0.241              0.255              0.258              0.263              0.270              3.396              8.999              5.952              3.596              5.222              5.872              0.000              1.592              2.318              2.343              0.172              0.008          5.988          5.347          0.000
      1998       365        33         96.900          3.131          0.005          8.645          0.000          8.618          0.027          0.517          0.000        283.144          0.001         -0.005              0.299              0.282              0.200              0.172              0.208              0.241              0.255              0.258              0.263              0.270              3.222              8.685              6.625              3.646              5.236              5.870              0.000              1.497              2.145              2.310              0.159              0.007          5.988          5.441          0.000
      1999         1        34        103.771          3.141          0.006          8.655          0.000          8.622          0.033          0.518          0.000        300.144          0.002         -0.007              0.284              0.273              0.213              0.173              0.208              0.241              0.255              0.258              0.263              0.270              3.142              8.400              7.153              3.721              5.249              5.869              0.000              1.413              1.994              2.262              0.146              0.006          5.985          5.196          0.000
      1999         2        35        110.521          3.150          0.006          8.664          0.000          8.626          0.039          0.518          0.000        317.144          0.002         -0.009              0.272              0.264              0.222              0.174              0.208              0.241              0.254              0.258              0.263              0.270              3.090              8.196              7.552              3.826              5.261              5.868              0.000              1.337              1.857              2.194              0.135              0.006          5.982          5.171          0.000
      1999         3        36        116.463          3.159          0.006          8.673          0.000          8.629          0.044          0.518          0.000        334.144          0.002         -0.010              0.262              0.258              0.228              0.175              0.208              0.241              0.254              0.258              0.263              0.270              3.051              8.066              7.850              3.960              5.272              5.866              0.000              1.264              1.728              2.104              0.124              0.005          5.980          5.213          0.000
      1999         4        37        122.581          3.168          0.006          8.683          0.000          8.633          0.050          0.519          0.000        351.144          0.003         -0.012              0.251              0.252              0.231              0.176              0.208              0.241              0.254              0.258              0.263              0.270              3.051              7.970              8.070              4.122              5.282              5.865              0.000              1.194              1.605              1.992              0.114              0.004          5.977          5.223          0.000
      1999         5        38        129.631          3.178          0.006          8.687          0.000          8.635          0.052          0.519          0.000        368.144          0.003         -0.013              0.247              0.248              0.233              0.178              0.208              0.241              0.254              0.258              0.263              0.270              3.033              7.926              8.237              4.307              5.292              5.863              0.000              1.128              1.493              1.860              0.105              0.004          5.976          5.371          0.000
      1999         6        39        136.125          3.187          0.007          8.697          0.000          8.639          0.058          0.519          0.000        385.144          0.003         -0.015              0.237              0.245              0.234              0.180              0.208              0.241              0.254              0.258              0.263              0.270              3.055              7.879              8.362              4.511              5.301              5.862              0.000              1.067              1.389              1.712              0.097              0.003          5.973          5.312          0.000
      1999         7        40        143.375          3.197          0.007          8.705          0.000          8.642          0.063          0.519          0.000        399.784          0.003         -0.016              0.231              0.242              0.234              0.181              0.208              0.241              0.254              0.258              0.263              0.270              3.081              7.847              8.457              4.708              5.309              5.860              0.000              1.010              1.294              1.570              0.089              0.003          5.971          5.346          0.000
      1999         8        41        151.575          3.209          0.007          8.715          0.000          8.646          0.069          0.520          0.000        412.244          0.004         -0.018              0.224              0.239              0.234              0.183              0.208              0.241              0.254              0.258              0.263              0.270              3.116              7.822              8.532              4.896              5.317              5.859              0.000              0.956              1.205              1.439              0.082              0.003          5.968          5.326          0.000
      1999         9        42        157.528          3.218          0.007          8.719          0.000          8.647          0.071          0.520          0.000        422.969          0.004         -0.018              0.223              0.237              0.233              0.184              0.208              0.240              0.254              0.258              0.263              0.270              3.142              7.809              8.590              5.067              5.324              5.857              0.000              0.907              1.125              1.322              0.075              0.002          5.967          5.446          0.000
      1999        10        43        168.078          3.233          0.007          8.728          0.000          8.651          0.077          0.520          0.000        432.335          0.004         -0.020              0.233              0.236              0.232              0.186              0.208              0.240              0.254              0.258              0.263              0.270              3.113              7.842              8.646              5.233              5.332              5.855              0.000              0.857              1.046              1.210              0.069              0.002          5.965          5.400          0.000
      1999        11        44        178.978          3.248          0.008          8.735          0.000          8.654          0.081          0.520          0.000        440.632          0.004         -0.021              0.230              0.235              0.232              0.187              0.208              0.240              0.254              0.258              0.263              0.270              3.093              7.867              8.697              5.390              5.338              5.854              0.000              0.809              0.972              1.106              0.063              0.002          5.963          5.390          0.000
      1999        12        45        187.678          3.261          0.008          8.742          0.000          8.657          0.085          0.521          0.000        448.087          0.005         -0.021              0.228              0.234              0.231              0.189              0.208              0.240              0.254              0.258              0.263              0.270              3.080              7.887              8.742              5.536              5.345              5.852              0.000              0.764              0.903              1.011              0.058              0.002          5.961          5.395          0.000
      1999        13        46        194.228          3.270          0.008          8.745          0.000          8.658          0.087          0.521          0.000        454.878          0.005         -0.022              0.226              0.233              0.230              0.190              0.208              0.240              0.254              0.258              0.263              0.270              3.071              7.900              8.777              5.668              5.351              5.851              0.000              0.726              0.844              0.929              0.053              0.001          5.960          5.439          0.000
      1999        14        47        200.878          3.279          0.008          8.749          0.000          8.660          0.089          0.521          0.000        461.700          0.005         -0.022              0.224              0.232              0.230              0.191              0.209              0.240              0.254              0.258              0.263              0.270              3.068              7.908              8.805              5.790              5.357              5.849              0.000              0.691              0.791              0.856              0.049              0.001          5.959          5.459          0.000
      1999        15        48        207.928          3.290          0.008          8.755          0.000          8.662          0.093          0.521          0.000        468.732          0.005         -0.022              0.240              0.233              0.229              0.193              0.209              0.240              0.254              0.258              0.263              0.270              3.024              7.938              8.830              5.898              5.363              5.847              0.000              0.662              0.747              0.795              0.045              0.001          5.957          5.428          0.000
      1999        16        49        214.128          3.298          0.008          8.760          0.000          8.664          0.096          0.521          0.000        475.924          0.005         -0.023              0.235              0.233              0.229              0.194              0.209              0.240              0.254              0.258              0.263              0.270              2.995              7.952              8.850              5.996              5.368              5.845              0.000              0.638              0.710              0.743              0.042              0.001          5.956          5.408          0.000
      1999        17        50        222.928          3.311          0.008          8.770          0.000          8.668          0.102          0.521          0.000        483.233          0.005         -0.024              0.257              0.237              0.229              0.195              0.209              0.240              0.254              0.258              0.263              0.269              2.907              7.992              8.888              6.089              5.373              5.844              0.000              0.616              0.675              0.697              0.039              0.001          5.953          5.349          0.000
      1999        18        51        229.778          3.321          0.009          8.775          0.000          8.670          0.105          0.522          0.000        490.685          0.006         -0.025              0.276              0.257              0.234              0.197              0.209              0.240              0.253              0.258              0.263              0.269              2.636              8.025              9.072              6.188              5.378              5.842              0.000              0.597              0.644              0.655              0.036              0.001          5.952          5.358          0.000
      1999        19        52        238.278          3.333          0.009          8.793          0.000          8.677          0.116          0.522          0.000        498.287          0.006         -0.026              0.264              0.256              0.237              0.198              0.209              0.240              0.253              0.258              0.263              0.269              2.570              7.922              9.205              6.295              5.383              5.840              0.000              0.576              0.613              0.613              0.033              0.001          5.947          5.214          0.000
      1999        20        53        245.478          3.343          0.009          8.813          0.000          8.685          0.128          0.523          0.000        506.004          0.007         -0.029              0.251              0.252              0.239              0.200              0.209              0.240              0.253              0.258              0.264              0.269              2.570              7.821              9.275              6.406              5.388              5.839              0.000              0.555              0.581              0.572              0.031              0.001          5.941          5.148          0.000
      1999        21        54        253.047          3.354          0.010          8.835          0.000          8.694          0.141          0.523          0.000        513.779          0.007         -0.035              0.242              0.248              0.240              0.202              0.209              0.240              0.253              0.258              0.264              0.269              2.596              7.739              9.311              6.518              5.393              5.837              0.000              0.532              0.548              0.529              0.028              0.000          5.935          5.134          0.000
      1999        22        55        259.659          3.363          0.010          8.850          0.000          8.700          0.150          0.524          0.000        521.545          0.008         -0.038              0.234              0.245              0.239              0.204              0.209              0.239              0.253              0.258              0.264              0.269              2.633              7.671              9.322              6.626              5.399              5.836              0.000              0.509              0.516              0.490              0.026              0.000          5.931          5.175          0.000
      1999        23        56        269.459          3.377          0.011          8.879          0.000          8.712          0.168          0.525          0.000        529.235          0.009         -0.042              0.222              0.242              0.239              0.205              0.209              0.239              0.253              0.258              0.264              0.269              2.689              7.606              9.320              6.730              5.405              5.834              0.000              0.485              0.484              0.450              0.024              0.000          5.923          5.084          0.000
      1999        24        57        277.959          3.390          0.011          8.895          0.000          8.718          0.177          0.525          0.000        536.787          0.009         -0.044              0.217              0.239              0.238              0.207              0.210              0.239              0.253              0.258              0.264              0.269              2.742              7.556              9.311              6.827              5.411              5.832              0.000              0.462              0.454              0.413              0.022              0.000          5.919          5.147          0.000
      1999        25        58        285.459          3.400          0.012          8.916          0.000          8.726          0.190          0.526          0.000        544.148          0.010         -0.049              0.207              0.237              0.236              0.208              0.210              0.239              0.253              0.258              0.264              0.269              2.799              7.509              9.297              6.917              5.417              5.831              0.000              0.440              0.425              0.379              0.020              0.000          5.913          5.147          0.000
      1999        26        59        292.409          3.410          0.012          8.940          0.000          8.736          0.204          0.526          0.000        551.277          0.010         -0.053              0.199              0.234              0.235              0.210              0.210              0.239              0.253              0.258              0.264              0.269              2.859              7.465              9.279              6.998              5.423              5.829              0.000              0.420              0.399              0.349              0.018              0.000          5.907          5.132          0.000
      1999        27        60        299.409          3.420          0.013          8.946          0.000          8.739          0.208          0.527          0.000        558.199          0.011         -0.054              0.277              0.261              0.241              0.211              0.210              0.239              0.253              0.258              0.264              0.269              2.520              7.524              9.464              7.091              5.430              5.828              0.000              0.404              0.378              0.324              0.016              0.000          5.905          5.216          0.000
      1999        28        61        306.809          3.431          0.013          8.960          0.000          8.744          0.216          0.527          0.000        564.922          0.011         -0.055              0.270              0.261              0.245              0.213              0.210              0.239              0.253              0.258              0.264              0.269              2.433              7.407              9.587              7.194              5.437              5.826              0.000              0.391              0.360              0.303              0.015              0.000          5.901          5.199          0.000
      1999        29        62        316.709          3.445          0.014          9.001          0.000          8.760          0.241          0.528          0.000        571.422          0.012         -0.062              0.258              0.257              0.247              0.216              0.211              0.239              0.253              0.258              0.264              0.269              2.410              7.313              9.626              7.300              5.444              5.825              0.000              0.379              0.343              0.283              0.014              0.000          5.890          5.055          0.000
      1999        30        63        326.359          3.459          0.015          9.042          0.000          8.777          0.265          0.529          0.000        577.661          0.013         -0.071              0.246              0.253              0.247              0.218              0.211              0.239              0.253              0.258              0.264              0.269              2.446              7.219              9.619              7.401              5.453              5.823              0.000              0.366              0.327              0.263              0.013              0.000          5.879          5.005          0.000
      1999        31        64        335.409          3.472          0.016          9.087          0.000          8.795          0.292          0.531          0.000        583.608          0.015         -0.081              0.233              0.249              0.246              0.220              0.211              0.239              0.253              0.258              0.264              0.269              2.513              7.129              9.588              7.495              5.462              5.822              0.000              0.353              0.310              0.245              0.012              0.000          5.867          4.982          0.000
      1999        32        65        344.859          3.485          0.017          9.137          0.000          8.815          0.322          0.532          0.000        589.243          0.016         -0.093              0.219              0.245              0.245              0.221              0.211              0.239              0.253              0.258              0.264              0.269              2.586              7.054              9.550              7.580              5.471              5.821              0.000              0.338              0.293              0.225              0.011              0.000          5.854          4.966          0.000
      1999        33        66        355.209          3.500          0.019          9.195          0.000          8.838          0.357          0.534          0.000        594.558          0.018         -0.111              0.206              0.242              0.243              0.223              0.212              0.239              0.253              0.258              0.264              0.269              2.658              6.992              9.514              7.657              5.482              5.819              0.000              0.322              0.274              0.205              0.010              0.000          5.839          4.963          0.000
      1999        34        67        366.259          3.516          0.020          9.264          0.000          8.866          0.398          0.536          0.000        599.558          0.020         -0.126              0.193              0.239              0.242              0.224              0.212              0.239              0.253              0.258              0.264              0.269              2.727              6.943              9.477              7.724              5.493              5.818              0.000              0.306              0.256              0.186              0.009              0.000          5.820          4.912          0.000
      1999        35        68        372.319          3.524          0.021          9.303          0.000          8.881          0.422          0.537          0.000        604.256          0.021         -0.134              0.194              0.237              0.240              0.225              0.212              0.239              0.253              0.258              0.264              0.269              2.787              6.904              9.442              7.781              5.504              5.817              0.000              0.291              0.240              0.170              0.008              0.000          5.810          4.966          0.000
      1999        36        69        376.955          3.531          0.021          9.312          0.000          8.885          0.427          0.538          0.000        609.023          0.022         -0.135              0.273              0.252              0.242              0.226              0.213              0.239              0.253              0.258              0.264              0.269              2.577              6.984              9.496              7.840              5.515              5.815              0.000              0.282              0.228              0.158              0.008              0.000          5.808          5.060          0.000
      1999        37        70        382.205          3.538          0.022          9.332          0.000          8.893          0.439          0.538          0.000        613.901          0.022         -0.137              0.291              0.271              0.254              0.229              0.213              0.239              0.252              0.258              0.264              0.269              2.283              6.814              9.798              7.953              5.528              5.814              0.000              0.275              0.219              0.148              0.007              0.000          5.803          5.070          0.000
      1999        38        71        390.655          3.551          0.022          9.343          0.000          8.897          0.446          0.539          0.000        618.933          0.023         -0.138              0.327              0.289              0.276              0.236              0.214              0.238              0.252              0.258              0.264              0.269              1.977              6.309             10.201              8.279              5.546              5.813              0.000              0.270              0.213              0.141              0.007              0.000          5.800          5.097          0.000
      1999        39        72        401.655          3.566          0.024          9.404          0.000          8.922          0.483          0.540          0.000        624.184          0.024         -0.148              0.302              0.289              0.279              0.246              0.214              0.238              0.252              0.258              0.264              0.269              1.880              6.108             10.110              8.620              5.574              5.812              0.000              0.265              0.207              0.135              0.006              0.000          5.784          4.967          0.000
      1999        40        73        411.505          3.580          0.025          9.456          0.000          8.942          0.514          0.541          0.000        629.736          0.025         -0.157              0.302              0.290              0.280              0.255              0.216              0.238              0.252              0.258              0.264              0.269              1.788              5.940              9.973              8.960              5.612              5.811              0.000              0.261              0.202              0.130              0.006              0.000          5.770          4.932          0.000
      1999        41        74        421.305          3.594          0.027          9.533          0.000          8.973          0.560          0.543          0.000        635.644          0.027         -0.173              0.287              0.285              0.278              0.261              0.217              0.238              0.252              0.258              0.264              0.269              1.770              5.834              9.807              9.198              5.662              5.810              0.000              0.256              0.196              0.124              0.006              0.000          5.751          4.862          0.000
      1999        42        75        430.905          3.608          0.029          9.625          0.000          9.010          0.615          0.545          0.000        641.921          0.029         -0.189              0.278              0.279              0.276              0.265              0.219              0.238              0.252              0.258              0.264              0.269              1.814              5.731              9.679              9.335              5.718              5.809              0.000              0.250              0.189              0.118              0.005              0.000          5.727          4.794          0.000
      1999        43        76        442.155          3.624          0.032          9.744          0.000          9.058          0.686          0.548          0.000        648.528          0.032         -0.215              0.266              0.273              0.272              0.267              0.220              0.238              0.252              0.258              0.264              0.269              1.930              5.620              9.577              9.387              5.776              5.809              0.000              0.243              0.181              0.111              0.005              0.000          5.697          4.729          0.000
      1999        44        77        453.755          3.641          0.035          9.873          0.000          9.109          0.764          0.552          0.000        655.398          0.036         -0.243              0.255              0.268              0.270              0.267              0.222              0.238              0.252              0.258              0.264              0.269              2.032              5.555              9.487              9.390              5.833              5.809              0.000              0.237              0.174              0.105              0.005              0.000          5.665          4.693          0.000
      1999        45        78        463.805          3.655          0.037          9.984          0.000          9.154          0.830          0.555          0.000        662.451          0.039         -0.274              0.249              0.264              0.267              0.266              0.224              0.238              0.252              0.258              0.264              0.269              2.115              5.516              9.413              9.369              5.888              5.809              0.000              0.231              0.167              0.099              0.005              0.000          5.637          4.714          0.000
      1999        46        79        474.005          3.670          0.040         10.118          0.000          9.207          0.911          0.559          0.000        669.605          0.043         -0.306              0.244              0.261              0.265              0.265              0.225              0.238              0.252              0.258              0.264              0.269              2.186              5.493              9.348              9.336              5.940              5.809              0.000              0.225              0.161              0.094              0.004              0.000          5.605          4.693          0.000
      1999        47        80        484.355          3.684          0.043         10.255          0.000          9.262          0.993          0.563          0.000        676.784          0.047         -0.340              0.239              0.258              0.263              0.264              0.227              0.238              0.252              0.258              0.264              0.269              2.247              5.479              9.288              9.297              5.989              5.809              0.000              0.219              0.155              0.089              0.004              0.000          5.571          4.684          0.000
