Summary_file = csu-S09.sum
Title = south plots
           year          month            day      day_month          sw(1)          sw(2)          sw(3)          sw(4)          sw(5)          sw(6)          sw(7)          sw(8)          sw(9)         sw(10)         sw(11)         sw(12)         sw(13)         sw(14)         sw(15)         sw(16)         sw(17)         sw(18)         sw(19)         sw(20)      no3ppm(1)      no3ppm(2)      no3ppm(3)      no3ppm(4)      no3ppm(5)      no3ppm(6)      no3ppm(7)      no3ppm(8)      no3ppm(9)     no3ppm(10)     no3ppm(11)     no3ppm(12)     no3ppm(13)     no3ppm(14)     no3ppm(15)     no3ppm(16)     no3ppm(17)     no3ppm(18)     no3ppm(19)     no3ppm(20)      nh4ppm(1)      nh4ppm(2)      nh4ppm(3)      nh4ppm(4)      nh4ppm(5)      nh4ppm(6)      nh4ppm(7)      nh4ppm(8)      nh4ppm(9)     nh4ppm(10)     nh4ppm(11)     nh4ppm(12)     nh4ppm(13)     nh4ppm(14)     nh4ppm(15)     nh4ppm(16)     nh4ppm(17)     nh4ppm(18)     nh4ppm(19)     nh4ppm(20)
           1993              8            216              4          0.217          0.237          0.237          0.243          0.250          0.284          0.293          0.312          0.319          0.328          0.321          0.343          0.343          0.331          0.340          0.323          0.326          0.332          0.332          0.332          0.073          0.054          0.107          0.083          0.058          0.048          0.036          1.052          0.965          0.994          0.752          0.700          0.667          0.618          0.681          0.616          0.634          0.646          0.636          0.635          0.108          0.083          0.202          0.080          0.050          0.035          0.023          0.012          0.004          0.002          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001
           1993              8            223             11          0.054          0.185          0.227          0.239          0.248          0.282          0.292          0.310          0.318          0.327          0.320          0.342          0.342          0.330          0.341          0.327          0.328          0.333          0.332          0.332          0.061          0.091          0.133          0.088          0.061          0.050          0.039          1.043          0.962          0.987          0.749          0.697          0.661          0.612          0.680          0.621          0.639          0.648          0.637          0.636          0.000          0.058          0.174          0.079          0.049          0.035          0.023          0.012          0.004          0.002          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001
           1993              8            237             25          0.052          0.138          0.208          0.212          0.224          0.271          0.286          0.306          0.316          0.325          0.318          0.340          0.341          0.329          0.341          0.329          0.333          0.336          0.334          0.334          0.102          0.064          0.275          0.111          0.065          0.047          0.030          0.022          0.943          0.976          0.745          0.692          0.652          0.601          0.672          0.618          0.646          0.657          0.643          0.641          0.001          0.000          0.474          0.075          0.046          0.033          0.022          0.012          0.004          0.002          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001
           1993              9            252              9          0.166          0.216          0.224          0.222          0.216          0.264          0.281          0.301          0.313          0.323          0.317          0.339          0.339          0.328          0.340          0.328          0.334          0.339          0.338          0.338          0.199          0.123          0.171          0.102          0.081          0.052          0.031          0.023          0.930          0.969          0.741          0.688          0.645          0.592          0.664          0.610          0.643          0.660          0.650          0.648          0.056          0.103          0.395          0.075          0.043          0.031          0.021          0.012          0.004          0.002          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001
           1993              9            265             22          0.057          0.185          0.214          0.226          0.221          0.258          0.277          0.298          0.312          0.322          0.315          0.337          0.338          0.327          0.339          0.328          0.333          0.339          0.339          0.339          0.210          0.169          0.255          0.096          0.076          0.056          0.033          0.024          0.923          0.965          0.739          0.686          0.641          0.585          0.658          0.603          0.638          0.657          0.649          0.648          0.000          0.043          0.578          0.081          0.041          0.029          0.020          0.012          0.004          0.002          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001
           1993             10            285             12          0.051          0.134          0.191          0.191          0.197          0.221          0.239          0.282          0.307          0.319          0.314          0.336          0.337          0.325          0.338          0.327          0.333          0.339          0.339          0.339          0.206          0.128          0.420          0.178          0.114          0.093          0.054          0.032          0.915          0.960          0.739          0.686          0.637          0.578          0.651          0.594          0.630          0.651          0.642          0.641          0.000          0.000          0.551          0.064          0.034          0.024          0.018          0.011          0.004          0.002          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001
           1993             10            299             26          0.060          0.199          0.210          0.189          0.196          0.219          0.237          0.278          0.305          0.318          0.312          0.335          0.336          0.325          0.337          0.326          0.332          0.338          0.338          0.339          0.176          0.249          0.362          0.189          0.117          0.094          0.058          0.031          0.914          0.957          0.739          0.688          0.637          0.575          0.648          0.590          0.626          0.647          0.638          0.637          0.000          0.146          0.594          0.052          0.029          0.022          0.018          0.011          0.004          0.002          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001
           1993             11            312              8          0.052          0.173          0.230          0.190          0.195          0.219          0.239          0.278          0.304          0.317          0.312          0.334          0.335          0.324          0.337          0.325          0.331          0.338          0.338          0.338          0.585          0.473          0.335          0.187          0.117          0.094          0.059          0.031          0.915          0.957          0.740          0.690          0.637          0.573          0.646          0.586          0.622          0.644          0.634          0.633          0.086          0.225          0.980          0.059          0.032          0.022          0.017          0.010          0.004          0.002          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001
           1993             11            329             25          0.053          0.183          0.225          0.190          0.195          0.219          0.242          0.278          0.304          0.316          0.311          0.333          0.334          0.323          0.336          0.324          0.331          0.337          0.337          0.337          0.789          0.845          0.498          0.210          0.131          0.106          0.064          0.032          0.922          0.958          0.741          0.694          0.640          0.572          0.645          0.583          0.619          0.641          0.631          0.629          0.000          0.480          1.468          0.082          0.043          0.029          0.017          0.009          0.004          0.002          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001
           1994              1             21             21          0.053          0.176          0.198          0.213          0.229          0.270          0.279          0.296          0.310          0.317          0.309          0.331          0.332          0.321          0.334          0.322          0.329          0.335          0.336          0.336          0.000          0.119          0.465          0.196          0.097          0.073          0.328          0.241          0.965          0.984          0.755          0.710          0.653          0.578          0.651          0.584          0.618          0.640          0.629          0.627          0.000          0.329          0.731          0.169          0.079          0.042          0.021          0.008          0.003          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001
           1994              5            145             25          0.051          0.101          0.230          0.245          0.249          0.279          0.288          0.305          0.315          0.324          0.317          0.339          0.339          0.328          0.340          0.328          0.334          0.341          0.341          0.341          4.218          2.281          5.163          1.946          0.983          0.686          0.479          0.348          0.330          0.482          0.591          0.738          0.707          0.571          0.602          0.505          0.528          0.558          0.552          0.551          0.014          0.171          0.775          0.078          0.041          0.027          0.019          0.010          0.003          0.002          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001
           1994              6            166             15          0.052          0.160          0.227          0.244          0.248          0.277          0.286          0.304          0.314          0.323          0.316          0.338          0.338          0.327          0.339          0.327          0.333          0.340          0.340          0.340          3.437          3.497          6.110          2.451          1.210          0.837          0.576          0.398          0.349          0.485          0.584          0.728          0.698          0.565          0.595          0.498          0.520          0.548          0.543          0.542          0.000          0.348          0.658          0.081          0.043          0.027          0.019          0.010          0.004          0.002          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001
           1994              7            207             26          0.051          0.103          0.226          0.241          0.245          0.275          0.284          0.301          0.313          0.322          0.315          0.336          0.337          0.325          0.338          0.326          0.332          0.338          0.338          0.338          7.089          3.779          6.958          3.134          1.533          1.077          0.727          0.475          0.382          0.492          0.578          0.716          0.688          0.558          0.587          0.489          0.510          0.537          0.531          0.530          0.045          0.172          0.537          0.077          0.043          0.028          0.020          0.010          0.004          0.002          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001
           1994              8            222             10          0.050          0.081          0.220          0.236          0.241          0.272          0.282          0.301          0.313          0.321          0.314          0.336          0.336          0.325          0.337          0.325          0.331          0.338          0.338          0.338          8.631          3.082          5.677          2.477          1.200          0.839          0.674          0.498          0.393          0.495          0.577          0.714          0.686          0.556          0.585          0.488          0.508          0.534          0.528          0.527          0.058          0.177          0.502          0.077          0.043          0.028          0.020          0.010          0.004          0.002          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001
           1994              9            250              7          0.052          0.173          0.210          0.212          0.213          0.242          0.266          0.293          0.310          0.320          0.313          0.335          0.336          0.324          0.337          0.325          0.331          0.337          0.337          0.337          2.663          1.151          0.417          0.113          0.070          0.046          0.027          0.020          0.410          0.501          0.576          0.711          0.685          0.555          0.584          0.486          0.505          0.531          0.525          0.524          0.088          0.636          0.795          0.074          0.035          0.022          0.016          0.009          0.003          0.002          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001
           1994             10            279              6          0.051          0.101          0.189          0.193          0.193          0.211          0.220          0.252          0.304          0.317          0.311          0.334          0.335          0.323          0.336          0.324          0.330          0.336          0.337          0.337          3.144          1.136          0.692          0.167          0.096          0.072          0.048          0.035          0.419          0.508          0.574          0.710          0.685          0.556          0.584          0.486          0.504          0.530          0.523          0.522          0.145          0.265          0.658          0.055          0.022          0.012          0.008          0.007          0.003          0.002          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001
           1994             11            312              8          0.052          0.158          0.198          0.182          0.183          0.202          0.212          0.241          0.296          0.314          0.309          0.332          0.333          0.322          0.335          0.323          0.329          0.336          0.336          0.336          2.254          3.713          2.944          0.596          0.251          0.181          0.112          0.102          0.401          0.517          0.574          0.708          0.686          0.558          0.588          0.488          0.506          0.530          0.523          0.522          0.540          0.650          0.824          0.037          0.013          0.008          0.004          0.004          0.003          0.002          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001
           1994             12            348             14          0.051          0.151          0.193          0.203          0.202          0.216          0.209          0.238          0.286          0.309          0.307          0.330          0.332          0.320          0.334          0.322          0.328          0.335          0.335          0.335          5.273          4.931          4.806          3.954          2.239          0.679          0.189          0.163          0.432          0.530          0.575          0.708          0.687          0.561          0.592          0.492          0.509          0.533          0.526          0.525          0.866          0.720          1.072          0.103          0.037          0.015          0.003          0.003          0.003          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001
           1995              2             45             14          0.065          0.206          0.235          0.257          0.259          0.291          0.296          0.315          0.321          0.329          0.321          0.342          0.340          0.324          0.334          0.321          0.327          0.334          0.334          0.334         11.129          6.944          4.119          3.881          4.801          6.048          4.171          1.733          0.755          0.615          0.596          0.724          0.709          0.579          0.605          0.501          0.517          0.541          0.534          0.533          1.550          1.235          1.257          0.098          0.040          0.019          0.010          0.006          0.002          0.001          0.000          0.000          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001
           1995              5            129              9          0.052          0.173          0.170          0.175          0.176          0.194          0.206          0.239          0.278          0.301          0.303          0.330          0.333          0.322          0.336          0.325          0.332          0.338          0.338          0.338         11.534         11.406          8.972          5.215          4.352          4.718          3.611          1.771          0.854          0.616          0.540          0.637          0.658          0.551          0.586          0.490          0.510          0.536          0.532          0.531          2.083          1.426          0.536          0.049          0.041          0.053          0.039          0.008          0.004          0.003          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001
           1995              6            159              8          0.068          0.158          0.217          0.176          0.176          0.194          0.206          0.239          0.279          0.303          0.303          0.328          0.331          0.320          0.334          0.323          0.330          0.336          0.337          0.337         14.240         12.914         13.175          5.881          4.661          5.015          3.884          1.857          0.906          0.650          0.550          0.640          0.658          0.552          0.588          0.490          0.507          0.532          0.527          0.526          2.572          0.980          1.054          0.043          0.034          0.041          0.031          0.007          0.003          0.002          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001
           1995              6            181             30          0.107          0.215          0.235          0.250          0.225          0.194          0.206          0.239          0.280          0.305          0.303          0.328          0.330          0.319          0.333          0.322          0.329          0.335          0.336          0.336         15.006          9.108         10.833         10.246          6.849          5.152          3.986          1.904          0.937          0.668          0.556          0.642          0.658          0.553          0.589          0.491          0.508          0.532          0.526          0.525          1.816          1.313          0.802          0.144          0.102          0.040          0.029          0.007          0.003          0.002          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001
           1995              8            214              2          0.051          0.119          0.215          0.221          0.216          0.195          0.206          0.239          0.281          0.305          0.303          0.327          0.329          0.318          0.332          0.321          0.328          0.334          0.335          0.335         21.349          9.021          8.435          6.371          5.129          4.761          3.845          1.971          0.983          0.691          0.565          0.645          0.658          0.554          0.592          0.494          0.511          0.535          0.528          0.527          2.254          0.399          0.601          0.119          0.097          0.038          0.027          0.007          0.004          0.002          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001
           1995              9            249              6          0.168          0.215          0.219          0.195          0.195          0.191          0.204          0.239          0.283          0.306          0.303          0.326          0.329          0.317          0.331          0.320          0.327          0.333          0.334          0.334         10.589          9.488          6.811          2.978          2.453          3.136          2.729          1.837          1.035          0.717          0.574          0.650          0.659          0.556          0.596          0.498          0.514          0.538          0.532          0.531          1.525          1.085          0.881          0.081          0.054          0.024          0.019          0.006          0.004          0.002          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001
           1995             10            283             10          0.103          0.166          0.202          0.187          0.186          0.186          0.201          0.236          0.281          0.306          0.302          0.326          0.328          0.317          0.331          0.319          0.326          0.333          0.333          0.333          7.095          9.473          9.329          3.574          2.663          3.057          2.731          1.783          1.070          0.741          0.584          0.655          0.661          0.558          0.600          0.501          0.518          0.542          0.535          0.534          1.048          0.809          1.088          0.056          0.032          0.016          0.014          0.005          0.003          0.002          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001
           1995             11            326             22          0.334          0.339          0.279          0.282          0.280          0.316          0.318          0.329          0.331          0.332          0.302          0.325          0.327          0.316          0.330          0.318          0.325          0.332          0.332          0.332          0.205          0.446          1.229          3.676          5.672          8.364          7.230          4.405          1.907          0.918          0.598          0.661          0.664          0.561          0.604          0.505          0.522          0.546          0.539          0.539          0.626          0.794          0.912          0.413          0.165          0.066          0.028          0.008          0.002          0.002          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001
           1996              1             22             22          0.329          0.334          0.276          0.281          0.280          0.316          0.316          0.325          0.326          0.330          0.322          0.344          0.345          0.334          0.346          0.336          0.341          0.347          0.347          0.348          0.681          1.485          1.636          1.583          1.655          2.826          4.678          6.165          5.650          4.318          2.742          1.971          1.198          0.752          0.710          0.566          0.567          0.579          0.565          0.561          0.843          1.044          1.244          0.335          0.132          0.064          0.034          0.008          0.002          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.000          0.000
           1996              3             65              5          0.165          0.191          0.208          0.205          0.189          0.209          0.216          0.235          0.271          0.284          0.283          0.331          0.336          0.326          0.340          0.329          0.335          0.342          0.342          0.342          3.920          3.663          3.977          2.135          1.099          1.139          1.243          1.508          2.140          2.610          2.713          4.014          3.182          2.040          1.629          1.015          0.809          0.696          0.618          0.599          1.092          0.944          1.148          0.115          0.043          0.030          0.015          0.002          0.000          0.000          0.000          0.001          0.001          0.001          0.000          0.000          0.000          0.000          0.000          0.000
           1996              4             93              2          0.051          0.089          0.169          0.174          0.169          0.190          0.202          0.227          0.266          0.277          0.273          0.323          0.331          0.322          0.336          0.325          0.332          0.338          0.339          0.339          6.919          3.399          5.469          2.463          1.265          1.324          1.333          1.502          2.104          2.549          2.697          3.905          3.137          2.015          1.611          1.003          0.799          0.685          0.605          0.589          1.046          0.431          0.415          0.028          0.011          0.014          0.007          0.001          0.000          0.000          0.000          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001
           1996              5            135             14          0.303          0.307          0.264          0.254          0.254          0.286          0.294          0.312          0.319          0.321          0.274          0.316          0.327          0.318          0.333          0.322          0.329          0.336          0.336          0.336          2.556          2.712          1.390          1.695          2.245          3.231          2.924          2.373          2.329          2.812          2.724          3.806          3.093          2.003          1.616          1.008          0.801          0.685          0.602          0.589          1.382          1.039          0.837          0.073          0.017          0.017          0.010          0.000          0.000          0.000          0.000          0.000          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001
           1996              6            163             11          0.125          0.187          0.220          0.230          0.234          0.268          0.279          0.299          0.311          0.319          0.297          0.319          0.326          0.317          0.332          0.320          0.328          0.334          0.335          0.335          9.182          5.792          3.134          1.725          1.889          2.774          2.713          2.189          2.102          2.594          2.847          3.695          3.079          2.000          1.622          1.015          0.808          0.691          0.607          0.594          1.177          1.023          0.706          0.035          0.022          0.020          0.015          0.002          0.000          0.000          0.000          0.000          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001
           1996              7            191              9          0.052          0.155          0.230          0.242          0.237          0.262          0.273          0.293          0.308          0.315          0.302          0.321          0.326          0.316          0.331          0.319          0.327          0.333          0.334          0.334         11.045          5.526          4.487          2.128          1.797          2.424          2.363          1.886          1.797          2.212          2.562          3.329          3.062          1.999          1.628          1.021          0.814          0.697          0.613          0.601          1.861          0.772          0.432          0.008          0.003          0.003          0.002          0.000          0.000          0.000          0.000          0.000          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001
           1996              8            227             14          0.052          0.141          0.185          0.197          0.198          0.215          0.222          0.241          0.275          0.287          0.278          0.314          0.324          0.315          0.330          0.318          0.325          0.332          0.333          0.333          6.423          4.519          3.947          1.671          1.278          1.584          1.538          1.228          1.270          1.543          1.819          2.378          2.192          1.993          1.637          1.030          0.822          0.705          0.620          0.608          1.256          0.830          0.351          0.013          0.010          0.008          0.006          0.000          0.000          0.000          0.000          0.000          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001
           1996              9            261             17          0.051          0.115          0.163          0.174          0.174          0.192          0.203          0.228          0.267          0.277          0.269          0.299          0.317          0.313          0.329          0.317          0.325          0.332          0.332          0.332          3.809          3.843          4.233          1.881          1.259          1.498          1.447          1.172          1.226          1.470          1.728          2.225          2.072          1.955          1.643          1.038          0.830          0.712          0.627          0.616          1.421          0.478          0.253          0.000          0.000          0.001          0.000          0.000          0.000          0.000          0.000          0.000          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001
           1996             10            289             15          0.051          0.133          0.170          0.177          0.170          0.187          0.199          0.226          0.266          0.276          0.268          0.299          0.316          0.312          0.328          0.317          0.324          0.331          0.331          0.331          5.933          5.823          3.149          1.482          1.073          1.091          1.075          0.941          1.059          1.114          1.383          1.370          0.713          1.897          1.646          1.045          0.836          0.718          0.633          0.622          1.471          0.560          0.429          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.001          0.001          0.001          0.001          0.001          0.001          0.001
           1996             11            318             13          0.051          0.127          0.163          0.164          0.164          0.174          0.189          0.223          0.264          0.274          0.266          0.295          0.309          0.311          0.327          0.316          0.323          0.330          0.331          0.331          6.010          7.913          4.010          1.583          1.065          1.070          1.035          0.925          1.042          1.105          1.351          1.352          0.797          1.834          1.646          1.051          0.843          0.725          0.639          0.628          1.325          0.516          0.334          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.001          0.001          0.001          0.001          0.001          0.001          0.001
           1996             12            345             10          0.072          0.216          0.241          0.266          0.262          0.182          0.186          0.221          0.263          0.273          0.265          0.294          0.306          0.309          0.327          0.315          0.323          0.330          0.330          0.330          6.197          3.139          3.795          4.001          2.537          1.168          0.983          0.837          0.987          0.960          1.205          1.012          0.461          1.781          1.645          1.056          0.849          0.730          0.645          0.634          1.473          1.183          0.278          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.001          0.001          0.001          0.001          0.001          0.001          0.001
           1997              1              8              8          0.051          0.111          0.163          0.182          0.186          0.204          0.185          0.220          0.263          0.272          0.265          0.293          0.304          0.308          0.326          0.315          0.322          0.329          0.330          0.330          7.515          5.452          4.836          4.418          3.253          2.270          0.991          0.820          0.967          0.950          1.169          1.000          0.541          1.722          1.642          1.062          0.855          0.737          0.651          0.640          1.446          0.659          0.583          0.044          0.026          0.011          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.001          0.001          0.001          0.001          0.001          0.001          0.001
           1997              6            163             12          0.077          0.147          0.193          0.198          0.200          0.220          0.201          0.227          0.266          0.276          0.269          0.299          0.317          0.314          0.331          0.320          0.328          0.335          0.335          0.335          6.134          3.944          3.446          2.917          2.408          2.677          2.316          2.097          1.869          1.518          1.117          1.015          0.806          1.047          1.356          1.174          1.101          0.967          0.818          0.792          1.463          0.870          0.670          0.008          0.011          0.033          0.010          0.003          0.001          0.001          0.000          0.000          0.001          0.001          0.001          0.001          0.001          0.001          0.001          0.001
           1997             10            300             27          0.051          0.166          0.211          0.217          0.220          0.255          0.267          0.235          0.264          0.273          0.266          0.294          0.305          0.309          0.326          0.315          0.323          0.330          0.331          0.331          3.236          4.150          2.372          1.801          2.047          2.750          2.524          1.858          1.630          1.238          0.918          0.707          0.502          0.983          1.324          1.151          1.097          0.987          0.853          0.834          1.315          0.736          0.721          0.000          0.000          0.003          0.019          0.001          0.000          0.000          0.000          0.000          0.000          0.001          0.001          0.001          0.001          0.001          0.001          0.001
