Summary_file = Sorgrass.sum
Title = Sorghum summer-grass Simulation
       day      year       weed_lai   weed_biomass weed_grn_biomass            lai        biomass  green_biomass          yield
       134      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       135      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       136      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       137      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       138      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       139      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       140      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       141      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       142      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       143      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       144      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       145      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       146      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       147      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       148      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       149      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       150      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       151      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       152      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       153      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       154      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       155      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       156      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       157      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       158      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       159      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       160      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       161      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       162      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       163      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       164      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       165      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       166      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       167      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       168      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       169      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       170      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       171      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       172      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       173      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       174      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       175      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       176      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       177      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       178      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       179      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       180      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       181      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       182      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       183      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       184      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       185      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       186      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       187      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       188      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       189      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       190      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       191      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       192      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       193      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       194      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       195      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       196      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       197      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       198      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       199      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       200      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       201      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       202      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       203      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       204      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       205      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       206      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       207      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       208      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       209      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       210      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       211      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       212      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       213      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       214      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       215      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       216      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       217      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       218      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       219      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       220      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       221      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       222      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       223      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       224      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       225      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       226      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       227      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       228      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       229      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       230      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       231      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       232      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       233      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       234      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       235      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       236      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       237      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       238      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       239      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       240      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       241      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       242      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       243      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       244      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       245      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       246      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       247      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       248      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       249      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       250      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       251      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       252      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       253      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       254      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       255      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       256      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       257      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       258      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       259      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       260      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       261      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       262      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       263      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       264      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       265      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       266      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       267      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       268      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       269      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       270      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       271      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       272      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       273      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       274      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       275      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       276      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       277      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       278      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       279      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       280      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       281      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       282      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       283      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       284      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       285      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       286      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       287      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       288      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       289      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       290      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       291      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       292      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       293      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       294      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       295      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       296      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       297      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       298      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       299      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       300      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       301      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       302      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       303      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       304      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       305      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       306      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       307      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       308      1988          0.000          0.000            0.000          0.002         20.000         20.000          0.000
       309      1988          0.000          0.000            0.000          0.047         20.257         20.257          0.000
       310      1988          0.000          0.000            0.000          0.047         24.502         24.502          0.000
       311      1988          0.000          0.000            0.000          0.047         26.478         26.478          0.000
       312      1988          0.004          9.000            9.000          0.047         30.470         30.470          0.000
       313      1988          0.005          9.653            9.653          0.047         35.628         35.628          0.000
       314      1988          0.007         10.712           10.712          0.051         41.823         41.823          0.000
       315      1988          0.011         12.177           12.177          0.060         48.334         48.334          0.000
       316      1988          0.015         14.174           14.174          0.072         55.703         55.703          0.000
       317      1988          0.021         17.011           17.011          0.085         64.603         64.603          0.000
       318      1988          0.027         21.038           21.038          0.098         75.220         75.220          0.000
       319      1988          0.034         26.404           26.404          0.114         87.870         87.870          0.000
       320      1988          0.042         33.398           33.398          0.137        103.175        103.175          0.000
       321      1988          0.046         37.637           37.637          0.148        111.856        111.856          0.000
       322      1988          0.050         44.078           44.078          0.161        124.753        124.753          0.000
       323      1988          0.056         54.442           54.442          0.184        145.348        145.348          0.000
       324      1988          0.065         66.693           66.693          0.215        169.749        169.749          0.000
       325      1988          0.000          0.000            0.000          0.247        192.287        192.287          0.000
       326      1988          0.000          0.000            0.000          0.295        221.749        221.749          0.000
       327      1988          0.000          0.000            0.000          0.353        254.307        254.307          0.000
       328      1988          0.000          0.000            0.000          0.409        300.670        300.670          0.000
       329      1988          0.000          0.000            0.000          0.479        353.569        353.569          0.000
       330      1988          0.000          0.000            0.000          0.556        413.221        413.221          0.000
       331      1988          0.000          0.000            0.000          0.639        480.225        478.853          0.000
       332      1988          0.000          0.000            0.000          0.744        550.292        548.569          0.000
       333      1988          0.000          0.000            0.000          0.823        639.004        636.867          0.000
       334      1988          0.000          0.000            0.000          0.926        738.018        735.462          0.000
       335      1988          0.000          0.000            0.000          1.037        850.576        847.460          0.000
       336      1988          0.000          0.000            0.000          1.158        968.334        964.552          0.000
       337      1988          0.000          0.000            0.000          1.302       1094.489       1089.877          0.000
       338      1988          0.000          0.000            0.000          1.459       1212.036       1206.377          0.000
       339      1988          0.000          0.000            0.000          1.605       1361.006       1354.130          0.000
       340      1988          0.000          0.000            0.000          1.758       1520.046       1511.808          0.000
       341      1988          0.000          0.000            0.000          1.907       1674.366       1664.551          0.000
       342      1988          0.000          0.000            0.000          2.074       1791.643       1779.945          0.000
       343      1988          0.000          0.000            0.000          2.223       1899.458       1885.585          0.000
       344      1988          0.000          0.000            0.000          2.362       2055.538       2039.261          0.000
       345      1988          0.000          0.000            0.000          2.487       2230.051       2211.066          0.000
       346      1988          0.000          0.000            0.000          2.596       2434.246       2412.245          0.000
       347      1988          0.000          0.000            0.000          2.683       2604.879       2579.770          0.000
       348      1988          0.000          0.000            0.000          2.747       2805.171       2777.094          0.000
       349      1988          0.000          0.000            0.000          2.796       3015.853       2984.992          0.000
       350      1988          0.000          0.000            0.000          2.851       3215.386       3181.017          0.000
       351      1988          0.000          0.000            0.000          2.900       3356.042       3317.422          0.000
       352      1988          0.000          0.000            0.000          2.932       3446.670       3404.329          0.000
       353      1988          0.000          0.000            0.000          2.959       3546.010       3499.842          0.000
       354      1988          0.000          0.000            0.000          2.949       3743.061       3691.195          0.000
       355      1988          0.000          0.000            0.000          2.939       3949.365       3891.946          0.000
       356      1988          0.000          0.000            0.000          2.928       4167.316       4104.019          0.000
       357      1988          0.000          0.000            0.000          2.916       4368.208       4297.934          0.000
       358      1988          0.000          0.000            0.000          2.903       4573.638       4496.161          0.000
       359      1988          0.000          0.000            0.000          2.888       4774.979       4689.115          0.000
       360      1988          0.000          0.000            0.000          2.872       4986.127       4891.691          0.000
       361      1988          0.000          0.000            0.000          2.855       5199.750       5095.804          0.000
       362      1988          0.000          0.000            0.000          2.837       5367.159       5252.803         41.852
       363      1988          0.000          0.000            0.000          2.818       5590.462       5465.855         97.678
       364      1988          0.000          0.000            0.000          2.797       5799.378       5662.782        149.907
       365      1988          0.000          0.000            0.000          2.773       5993.540       5843.910        198.448
       366      1988          0.000          0.000            0.000          2.749       6183.885       6020.715        246.034
         1      1989          0.000          0.000            0.000          2.724       6381.903       6204.590        295.538
         2      1989          0.000          0.000            0.000          2.698       6519.601       6328.055        484.938
         3      1989          0.000          0.000            0.000          2.669       6693.221       6485.542        697.985
         4      1989          0.000          0.000            0.000          2.636       6895.163       6669.163        940.807
         5      1989          0.000          0.000            0.000          2.600       7106.945       6860.991       1201.369
         6      1989          0.000          0.000            0.000          2.564       7239.743       6973.670       1395.684
         7      1989          0.000          0.000            0.000          2.524       7405.642       7117.323       1610.216
         8      1989          0.000          0.000            0.000          2.482       7592.933       7280.991       1831.064
         9      1989          0.000          0.000            0.000          2.436       7777.443       7440.157       2057.299
        10      1989          0.000          0.000            0.000          2.390       7985.488       7622.186       2318.653
        11      1989          0.000          0.000            0.000          2.338       8160.146       7768.113       2549.724
        12      1989          0.000          0.000            0.000          2.289       8357.210       7937.748       2774.507
        13      1989          0.000          0.000            0.000          2.233       8550.993       8100.548       3007.154
        14      1989          0.000          0.000            0.000          2.182       8719.345       8240.446       3207.364
        15      1989          0.000          0.000            0.000          2.127       8897.079       8387.423       3415.177
        16      1989          0.000          0.000            0.000          2.070       9071.823       8530.585       3621.022
        17      1989          0.000          0.000            0.000          2.011       9248.437       8674.042       3830.681
        18      1989          0.000          0.000            0.000          1.948       9428.654       8819.356       4057.102
        19      1989          0.000          0.000            0.000          1.883       9608.756       8963.307       4296.489
        20      1989          0.000          0.000            0.000          1.815       9755.472       9072.286       4517.842
        21      1989          0.000          0.000            0.000          1.747       9923.897       9202.649       4616.556
        22      1989          0.000          0.000            0.000          1.672      10040.432       9277.180       4708.122
        23      1989          0.000          0.000            0.000          1.594      10140.470       9334.082       4797.008
        24      1989          0.000          0.000            0.000          1.531      10233.268       9391.856       4873.388
        25      1989          0.000          0.000            0.000          1.478      10364.065       9492.661       4942.175
        26      1989          0.000          0.000            0.000          1.423      10500.902       9599.273       5011.408
        27      1989          0.000          0.000            0.000          1.373      10603.419       9674.060       5077.068
        28      1989          0.000          0.000            0.000          1.320      10718.055       9759.101       5145.855
        29      1989          0.000          0.000            0.000          1.268      10828.357       9840.375       5214.195
        30      1989          0.000          0.000            0.000          1.207      10941.749       9919.530       5299.061
        31      1989          0.000          0.000            0.000          1.149      11051.144       9996.820       5299.061
        32      1989          0.000          0.000            0.000          0.000      11051.144       9356.750       5299.061
        33      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        34      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        35      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        36      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        37      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        38      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        39      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        40      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        41      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        42      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        43      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        44      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        45      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        46      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        47      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        48      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        49      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        50      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        51      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        52      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        53      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        54      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        55      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        56      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        57      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        58      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        59      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        60      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        61      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        62      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        63      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        64      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        65      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        66      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        67      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        68      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        69      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        70      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        71      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        72      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        73      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        74      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        75      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        76      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        77      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        78      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        79      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        80      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        81      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        82      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        83      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        84      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        85      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        86      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        87      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        88      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        89      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        90      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        91      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        92      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        93      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        94      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        95      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        96      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        97      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        98      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        99      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       100      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       101      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       102      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       103      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       104      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       105      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       106      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       107      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       108      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       109      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       110      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       111      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       112      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       113      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       114      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       115      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       116      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       117      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       118      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       119      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       120      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       121      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       122      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       123      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       124      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       125      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       126      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       127      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       128      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       129      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       130      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       131      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       132      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       133      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
