ApsimVersion = 5.4
Title = Sorghum summer-grass Simulation
            day           year       weed_lai   weed_biomass weed_grn_biomass            lai        biomass  green_biomass          yield
            157           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            158           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            159           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            160           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            161           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            162           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            163           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            164           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            165           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            166           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            167           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            168           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            169           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            170           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            171           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            172           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            173           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            174           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            175           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            176           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            177           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            178           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            179           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            180           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            181           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            182           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            183           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            184           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            185           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            186           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            187           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            188           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            189           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            190           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            191           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            192           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            193           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            194           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            195           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            196           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            197           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            198           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            199           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            200           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            201           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            202           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            203           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            204           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            205           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            206           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            207           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            208           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            209           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            210           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            211           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            212           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            213           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            214           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            215           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            216           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            217           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            218           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            219           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            220           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            221           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            222           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            223           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            224           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            225           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            226           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            227           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            228           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            229           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            230           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            231           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            232           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            233           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            234           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            235           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            236           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            237           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            238           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            239           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            240           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            241           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            242           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            243           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            244           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            245           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            246           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            247           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            248           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            249           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            250           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            251           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            252           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            253           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            254           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            255           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            256           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            257           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            258           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            259           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            260           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            261           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            262           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            263           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            264           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            265           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            266           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            267           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            268           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            269           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            270           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            271           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            272           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            273           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            274           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            275           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            276           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            277           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            278           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            279           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            280           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            281           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            282           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            283           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            284           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            285           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            286           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            287           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            288           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            289           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            290           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            291           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            292           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            293           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            294           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            295           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            296           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            297           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            298           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            299           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            300           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            301           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            302           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            303           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            304           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            305           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            306           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            307           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            308           1988          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            309           1988          0.000            0.0              0.0          0.002           20.0           19.0            0.0
            310           1988          0.000            0.0              0.0          0.021           20.2           19.2            0.0
            311           1988          0.000            0.0              0.0          0.021           21.1           20.1            0.0
            312           1988          0.004            9.0              9.0          0.027           22.9           21.9            0.0
            313           1988          0.005            9.6              9.6          0.033           25.9           24.9            0.0
            314           1988          0.007           10.7             10.7          0.042           30.3           29.3            0.0
            315           1988          0.011           12.2             12.2          0.052           35.7           34.7            0.0
            316           1988          0.015           14.3             14.3          0.063           42.0           41.0            0.0
            317           1988          0.021           17.2             17.2          0.074           49.8           48.8            0.0
            318           1988          0.028           21.5             21.5          0.086           59.1           58.1            0.0
            319           1988          0.034           27.1             27.1          0.101           70.2           69.2            0.0
            320           1988          0.042           34.4             34.4          0.121           83.8           82.8            0.0
            321           1988          0.046           38.7             38.7          0.131           91.7           90.7            0.0
            322           1988          0.050           45.2             45.2          0.143          103.5          102.5            0.0
            323           1988          0.057           55.7             55.7          0.164          122.3          121.3            0.0
            324           1988          0.065           68.0             68.0          0.192          144.8          143.8            0.0
            325           1988          0.000            0.0              0.0          0.220          165.7          164.7            0.0
            326           1988          0.000            0.0              0.0          0.264          192.1          191.1            0.0
            327           1988          0.000            0.0              0.0          0.316          221.3          220.3            0.0
            328           1988          0.000            0.0              0.0          0.366          262.9          261.9            0.0
            329           1988          0.000            0.0              0.0          0.429          310.5          309.5            0.0
            330           1988          0.000            0.0              0.0          0.498          364.4          363.4            0.0
            331           1988          0.000            0.0              0.0          0.576          424.9          423.9            0.0
            332           1988          0.000            0.0              0.0          0.670          488.6          487.6            0.0
            333           1988          0.000            0.0              0.0          0.738          569.7          565.9            0.0
            334           1988          0.000            0.0              0.0          0.831          659.5          655.2            0.0
            335           1988          0.000            0.0              0.0          0.930          761.9          756.9            0.0
            336           1988          0.000            0.0              0.0          1.038          869.3          863.3            0.0
            337           1988          0.000            0.0              0.0          1.166          984.6          977.4            0.0
            338           1988          0.000            0.0              0.0          1.307         1092.3         1083.6            0.0
            339           1988          0.000            0.0              0.0          1.438         1229.0         1218.7            0.0
            340           1988          0.000            0.0              0.0          1.573         1375.4         1363.1            0.0
            341           1988          0.000            0.0              0.0          1.706         1517.7         1503.1            0.0
            342           1988          0.000            0.0              0.0          1.854         1626.1         1608.8            0.0
            343           1988          0.000            0.0              0.0          1.986         1726.0         1705.6            0.0
            344           1988          0.000            0.0              0.0          2.110         1870.9         1846.9            0.0
            345           1988          0.000            0.0              0.0          2.220         2033.2         2005.3            0.0
            346           1988          0.000            0.0              0.0          2.316         2223.5         2191.1            0.0
            347           1988          0.000            0.0              0.0          2.391         2382.7         2345.6            0.0
            348           1988          0.000            0.0              0.0          2.447         2569.7         2528.2            0.0
            349           1988          0.000            0.0              0.0          2.490         2766.5         2720.9            0.0
            350           1988          0.000            0.0              0.0          2.538         2953.0         2902.2            0.0
            351           1988          0.000            0.0              0.0          2.580         3084.5         3027.5            0.0
            352           1988          0.000            0.0              0.0          2.606         3169.3         3106.8            0.0
            353           1988          0.000            0.0              0.0          2.620         3262.2         3194.1            0.0
            354           1988          0.000            0.0              0.0          2.609         3446.1         3369.9            0.0
            355           1988          0.000            0.0              0.0          2.598         3638.6         3554.3            0.0
            356           1988          0.000            0.0              0.0          2.587         3841.8         3749.0            0.0
            357           1988          0.000            0.0              0.0          2.573         4029.0         3926.0            0.0
            358           1988          0.000            0.0              0.0          2.559         4220.3         4106.9            0.0
            359           1988          0.000            0.0              0.0          2.543         4407.6         4282.1            0.0
            360           1988          0.000            0.0              0.0          2.526         4603.9         4466.0            0.0
            361           1988          0.000            0.0              0.0          2.507         4802.3         4650.7            0.0
            362           1988          0.000            0.0              0.0          2.487         4957.6         4791.0            0.0
            363           1988          0.000            0.0              0.0          2.467         5164.5         4983.3           51.7
            364           1988          0.000            0.0              0.0          2.444         5357.9         5159.6          100.1
            365           1988          0.000            0.0              0.0          2.419         5537.4         5320.5          144.9
            366           1988          0.000            0.0              0.0          2.393         5713.0         5477.0          188.9
              1           1989          0.000            0.0              0.0          2.366         5895.4         5639.5          234.5
              2           1989          0.000            0.0              0.0          2.339         6022.0         5746.0          415.6
              3           1989          0.000            0.0              0.0          2.309         6181.2         5882.7          618.8
              4           1989          0.000            0.0              0.0          2.274         6365.7         6041.8          850.1
              5           1989          0.000            0.0              0.0          2.237         6558.8         6207.2         1098.2
              6           1989          0.000            0.0              0.0          2.199         6679.3         6300.0         1283.6
              7           1989          0.000            0.0              0.0          2.158         6829.3         6419.6         1487.6
              8           1989          0.000            0.0              0.0          2.115         6997.7         6556.0         1696.8
              9           1989          0.000            0.0              0.0          2.068         7162.9         6687.0         1911.0
             10           1989          0.000            0.0              0.0          2.021         7347.9         6837.2         2158.1
             11           1989          0.000            0.0              0.0          1.970         7502.3         6953.4         2376.5
             12           1989          0.000            0.0              0.0          1.921         7675.1         7090.0         2587.4
             13           1989          0.000            0.0              0.0          1.866         7843.6         7218.0         2805.5
             14           1989          0.000            0.0              0.0          1.816         7988.5         7326.1         2992.6
             15           1989          0.000            0.0              0.0          1.763         8139.9         7437.9         3185.9
             16           1989          0.000            0.0              0.0          1.708         8286.9         7544.7         3376.8
             17           1989          0.000            0.0              0.0          1.651         8433.7         7649.6         3570.6
             18           1989          0.000            0.0              0.0          1.592         8581.4         7753.6         3779.6
             19           1989          0.000            0.0              0.0          1.532         8726.9         7854.3         4000.4
             20           1989          0.000            0.0              0.0          1.469         8842.4         7923.5         4204.6
             21           1989          0.000            0.0              0.0          1.406         8971.3         8006.2         4420.9
             22           1989          0.000            0.0              0.0          1.338         9057.6         8042.0         4509.3
             23           1989          0.000            0.0              0.0          1.269         9130.1         8063.2         4595.1
             24           1989          0.000            0.0              0.0          1.213         9196.5         8088.5         4668.8
             25           1989          0.000            0.0              0.0          1.166         9290.7         8147.7         4735.2
             26           1989          0.000            0.0              0.0          1.119         9391.0         8213.1         4802.1
             27           1989          0.000            0.0              0.0          1.076         9466.8         8257.1         4865.5
             28           1989          0.000            0.0              0.0          1.030         9553.4         8310.0         4931.9
             29           1989          0.000            0.0              0.0          0.986         9637.0         8360.8         4997.8
             30           1989          0.000            0.0              0.0          0.934         9723.4         8408.8         5079.8
             31           1989          0.000            0.0              0.0          0.885         9804.1         8453.8         5160.4
             32           1989          0.000            0.0              0.0          0.877         9871.2         8514.9         5160.4
             33           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
             34           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
             35           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
             36           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
             37           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
             38           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
             39           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
             40           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
             41           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
             42           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
             43           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
             44           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
             45           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
             46           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
             47           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
             48           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
             49           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
             50           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
             51           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
             52           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
             53           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
             54           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
             55           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
             56           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
             57           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
             58           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
             59           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
             60           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
             61           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
             62           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
             63           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
             64           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
             65           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
             66           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
             67           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
             68           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
             69           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
             70           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
             71           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
             72           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
             73           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
             74           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
             75           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
             76           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
             77           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
             78           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
             79           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
             80           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
             81           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
             82           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
             83           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
             84           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
             85           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
             86           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
             87           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
             88           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
             89           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
             90           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
             91           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
             92           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
             93           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
             94           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
             95           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
             96           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
             97           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
             98           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
             99           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            100           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            101           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            102           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            103           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            104           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            105           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            106           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            107           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            108           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            109           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            110           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            111           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            112           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            113           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            114           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            115           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            116           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            117           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            118           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            119           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            120           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            121           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            122           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            123           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            124           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            125           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            126           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            127           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            128           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            129           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            130           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            131           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            132           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            133           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
            134           1989          0.000            0.0              0.0          0.000            0.0            0.0            0.0
