ApsimVersion = 6.1
Title = stock lablab SAMPLE Simulation
           Date           rain        paddock         number            sex            age         weight     cond_score         intake      wt_change      trampling
     09/11/1988          0.000              ?              ?              ?              ?              ?              ?              ?              ?            0.0
     10/11/1988          0.000              ?              ?              ?              ?              ?              ?              ?              ?            0.0
     11/11/1988          0.000              ?              ?              ?              ?              ?              ?              ?              ?            0.0
     12/11/1988          0.000              ?              ?              ?              ?              ?              ?              ?              ?            0.0
     13/11/1988          0.000              ?              ?              ?              ?              ?              ?              ?              ?            0.0
     14/11/1988          0.000              ?              ?              ?              ?              ?              ?              ?              ?            0.0
     15/11/1988          0.000              ?              ?              ?              ?              ?              ?              ?              ?            0.0
     16/11/1988         17.000              ?              ?              ?              ?              ?              ?              ?              ?            0.0
     17/11/1988          0.000              ?              ?              ?              ?              ?              ?              ?              ?            0.0
     18/11/1988          0.000              ?              ?              ?              ?              ?              ?              ?              ?            0.0
     19/11/1988          0.000              ?              ?              ?              ?              ?              ?              ?              ?            0.0
     20/11/1988          0.000              ?              ?              ?              ?              ?              ?              ?              ?            0.0
     21/11/1988          0.000              ?              ?              ?              ?              ?              ?              ?              ?            0.0
     22/11/1988          2.200              ?              ?              ?              ?              ?              ?              ?              ?            0.0
     23/11/1988          0.000              ?              ?              ?              ?              ?              ?              ?              ?            0.0
     24/11/1988          0.000              ?              ?              ?              ?              ?              ?              ?              ?            0.0
     25/11/1988          0.000          0.000             20          steer        366.000        251.225          2.221          8.307          1.225            0.0
     26/11/1988          0.000          0.000             20          steer        367.000        252.425          2.230          8.288          1.200            0.0
     27/11/1988          1.800          0.000             20          steer        368.000        253.600          2.239          8.267          1.175            0.0
     28/11/1988          0.000          0.000             20          steer        369.000        254.745          2.247          8.236          1.145            0.0
     29/11/1988          0.000          0.000             20          steer        370.000        255.853          2.255          8.192          1.108            0.0
     30/11/1988          0.000          0.000             20          steer        371.000        256.883          2.263          8.068          1.030            0.0
     01/12/1988          0.000          0.000             20          steer        372.000        257.782          2.269          7.840          0.899            0.0
     02/12/1988          0.000          0.000             20          steer        373.000        258.536          2.275          7.573          0.754            0.0
     03/12/1988          4.000          0.000             20          steer        374.000        259.148          2.278          7.302          0.612            0.0
     04/12/1988          0.000          0.000             20          steer        375.000        259.652          2.280          7.085          0.504            0.0
     05/12/1988          0.000          0.000             20          steer        376.000        260.075          2.281          6.911          0.423            0.0
     06/12/1988          0.000          0.000             20          steer        377.000        260.465          2.282          6.830          0.390            0.0
     07/12/1988          0.000          0.000             20          steer        378.000        260.825          2.281          6.750          0.361            0.0
     08/12/1988          4.800          0.000             20          steer        379.000        261.156          2.281          6.654          0.331            0.0
     09/12/1988          4.400          0.000             20          steer        380.000        261.434          2.280          6.463          0.278            0.0
     10/12/1988         40.000          0.000             20          steer        381.000        261.611          2.279          6.056          0.177            0.0
     11/12/1988          0.000          0.000             20          steer        382.000        261.620          2.276          5.182          0.008            0.0
     12/12/1988         19.000          0.000             20          steer        383.000        261.154          2.272          3.875         -0.466            0.0
     13/12/1988          0.000          0.000             20          steer        384.000        260.285          2.257          2.722         -0.868            0.0
     14/12/1988          0.000          0.000             20          steer        385.000        259.149          2.233          1.946         -1.136            0.0
     15/12/1988          0.000          0.000             20          steer        386.000        257.851          2.203          1.472         -1.298            0.0
     16/12/1988          0.000          0.000             20          steer        387.000        256.444          2.170          1.157         -1.407            0.0
     17/12/1988          4.800          0.000             20          steer        388.000        254.962          2.134          0.936         -1.482            0.0
     18/12/1988         17.000          0.000             20          steer        389.000        253.429          2.096          0.780         -1.533            0.0
     19/12/1988          5.000          0.000             20          steer        390.000        251.870          2.058          0.687         -1.559            0.0
     20/12/1988          0.000          0.000             20          steer        391.000        250.316          2.018          0.673         -1.554            0.0
     21/12/1988          0.000          0.000             20          steer        392.000        248.771          1.979          0.666         -1.545            0.0
     22/12/1988          0.000          0.000             20          steer        393.000        247.222          1.940          0.632         -1.550            0.0
     23/12/1988          0.000          0.000             20          steer        394.000        245.696          1.902          0.660         -1.526            0.0
     24/12/1988          0.000          0.000             20          steer        395.000        244.160          1.863          0.617         -1.536            0.0
     25/12/1988          0.000          0.000             20          steer        396.000        242.649          1.825          0.648         -1.511            0.0
     26/12/1988          0.000          0.000             20          steer        397.000        241.145          1.787          0.643         -1.504            0.0
     27/12/1988         12.000          0.000             20          steer        398.000        239.647          1.750          0.635         -1.498            0.0
     28/12/1988          0.000          0.000             20          steer        399.000        238.149          1.712          0.614         -1.498            0.0
     29/12/1988          0.000          0.000             20          steer        400.000        236.666          1.675          0.628         -1.483            0.0
     30/12/1988          0.000          0.000             20          steer        401.000        235.192          1.638          0.627         -1.474            0.0
     31/12/1988          0.000          0.000             20          steer        402.000        233.722          1.602          0.618         -1.469            0.0
     01/01/1989          0.000          0.000             20          steer        403.000        232.259          1.565          0.613         -1.463            0.0
     02/01/1989          2.600          0.000             20          steer        404.000        230.802          1.529          0.606         -1.457            0.0
     03/01/1989         10.000          0.000             20          steer        405.000        229.339          1.493          0.576         -1.463            0.0
     04/01/1989          0.000          0.000             20          steer        406.000        227.886          1.457          0.580         -1.453            0.0
     05/01/1989          0.000          0.000             20          steer        407.000        226.452          1.421          0.601         -1.434            0.0
     06/01/1989         20.800          0.000             20          steer        408.000        225.030          1.385          0.609         -1.422            0.0
     07/01/1989          0.200          0.000             20          steer        409.000        223.601          1.350          0.576         -1.429            0.0
     08/01/1989          0.000          0.000             20          steer        410.000        222.180          1.315          0.577         -1.420            0.0
     09/01/1989          0.000          0.000             20          steer        411.000        220.776          1.280          0.593         -1.405            0.0
     10/01/1989          0.000          0.000             20          steer        412.000        219.384          1.245          0.602         -1.392            0.0
     11/01/1989         31.600          0.000             20          steer        413.000        218.007          1.211          0.618         -1.377            0.0
     12/01/1989          0.000          0.000             20          steer        414.000        216.636          1.177          0.613         -1.371            0.0
     13/01/1989          0.000          0.000             20          steer        415.000        215.278          1.144          0.623         -1.358            0.0
     14/01/1989          0.000          0.000             20          steer        416.000        213.930          1.110          0.626         -1.349            0.0
     15/01/1989          0.000          0.000             20          steer        417.000        212.584          1.077          0.616         -1.345            0.0
     16/01/1989          0.000          0.000             20          steer        418.000        211.248          1.045          0.618         -1.337            0.0
     17/01/1989          0.000          0.000             20          steer        419.000        209.919          1.012          0.619         -1.328            0.0
     18/01/1989          0.000          0.000             20          steer        420.000        208.601          0.979          0.624         -1.318            0.0
     19/01/1989          0.000          0.000             20          steer        421.000        207.294          0.947          0.631         -1.307            0.0
     20/01/1989          5.000          0.000             20          steer        422.000        205.995          0.915          0.632         -1.299            0.0
     21/01/1989          0.000          0.000             20          steer        423.000        204.698          0.884          0.619         -1.297            0.0
     22/01/1989          0.000          0.000             20          steer        424.000        203.410          0.852          0.621         -1.289            0.0
     23/01/1989          2.600          0.000             20          steer        425.000        202.114          0.821          0.589         -1.296            0.0
     24/01/1989          0.400          0.000             20          steer        426.000        200.813          0.789          0.561         -1.301            0.0
     25/01/1989          0.000          0.000             20          steer        427.000        199.512          0.758          0.545         -1.301            0.0
     26/01/1989          0.000          0.000             20          steer        428.000        198.235          0.726          0.579         -1.277            0.0
     27/01/1989          1.600          0.000             20          steer        429.000        196.977          0.696          0.604         -1.258            0.0
     28/01/1989          0.000          0.000             20          steer        430.000        195.723          0.665          0.596         -1.254            0.0
     29/01/1989          0.000          0.000             20          steer        431.000        194.482          0.635          0.608         -1.241            0.0
     30/01/1989          0.000          0.000             20          steer        432.000        193.253          0.605          0.618         -1.229            0.0
     31/01/1989          0.000          0.000             20          steer        433.000        192.038          0.575          0.633         -1.215            0.0
     01/02/1989          0.000          0.000             20          steer        434.000        190.834          0.546          0.640         -1.204            0.0
     02/02/1989          0.000          0.000             20          steer        435.000        189.632          0.517          0.628         -1.202            0.0
     03/02/1989          0.000          0.000             20          steer        436.000        188.422          0.488          0.595         -1.210            0.0
     04/02/1989          1.000          0.000             20          steer        437.000        187.204          0.459          0.563         -1.218            0.0
     05/02/1989          4.000          0.000             20          steer        438.000        185.962          0.430          0.496         -1.242            0.0
     06/02/1989         20.900          0.000             20          steer        439.000        184.703          0.400          0.444         -1.259            0.0
     07/02/1989          0.000          0.000             20          steer        440.000        183.462          0.370          0.467         -1.241            0.0
     08/02/1989          0.000          0.000             20          steer        441.000        182.246          0.340          0.503         -1.216            0.0
     09/02/1989          0.000          0.000             20          steer        442.000        181.059          0.311          0.549         -1.187            0.0
     10/02/1989          0.000          0.000             20          steer        443.000        179.896          0.283          0.586         -1.163            0.0
     11/02/1989          3.400          0.000             20          steer        444.000        178.750          0.255          0.605         -1.146            0.0
     12/02/1989          1.000          0.000             20          steer        445.000        177.602          0.228          0.588         -1.148            0.0
     13/02/1989          0.000          0.000             20          steer        446.000        176.457          0.201          0.579         -1.145            0.0
     14/02/1989          0.000          0.000             20          steer        447.000        175.331          0.173          0.604         -1.126            0.0
     15/02/1989          0.000          0.000             20          steer        448.000        174.219          0.146          0.618         -1.112            0.0
     16/02/1989          0.000          0.000             20          steer        449.000        173.117          0.120          0.626         -1.102            0.0
     17/02/1989          0.000          0.000             20          steer        450.000        172.023          0.094          0.629         -1.094            0.0
     18/02/1989          0.000          0.000             20          steer        451.000        170.934          0.068          0.625         -1.089            0.0
     19/02/1989          0.000          0.000             20          steer        452.000        169.850          0.042          0.621         -1.084            0.0
     20/02/1989          0.000          0.000             20          steer        453.000        168.773          0.016          0.622         -1.077            0.0
     21/02/1989         99.000          0.000             19          steer        454.000        168.544          0.009          0.626         -1.073            0.0
     22/02/1989          0.000          0.000             18          steer        455.000        168.351          0.003          0.609         -1.080            0.0
     23/02/1989          0.000          0.000             17          steer        456.000        168.213         -0.003          0.620         -1.074            0.0
     24/02/1989          0.200          0.000             16          steer        457.000        168.133         -0.007          0.626         -1.070            0.0
     25/02/1989          0.000          0.000             16          steer        458.000        167.065         -0.032          0.617         -1.067            0.0
     26/02/1989          0.000          0.000             15          steer        459.000        167.055         -0.034          0.645         -1.054            0.0
     27/02/1989          0.000          0.000             14          steer        460.000        167.127         -0.035          0.672         -1.042            0.0
     28/02/1989          0.000          0.000             14          steer        461.000        166.100         -0.060          0.689         -1.027            0.0
     01/03/1989          0.000          0.000             14          steer        462.000        165.069         -0.084          0.667         -1.031            0.0
     02/03/1989          0.000          0.000             14          steer        463.000        164.046         -0.108          0.670         -1.023            0.0
     03/03/1989          0.000          0.000             13          steer        464.000        164.202         -0.107          0.688         -1.016            0.0
     04/03/1989          0.000          0.000             13          steer        465.000        163.189         -0.131          0.680         -1.013            0.0
     05/03/1989          2.800          0.000             12          steer        466.000        163.434         -0.128          0.689         -1.010            0.0
     06/03/1989          0.000          0.000             11          steer        467.000        163.792         -0.123          0.704         -1.005            0.0
     07/03/1989          0.000          0.000             11          steer        468.000        162.814         -0.146          0.749         -0.978            0.0
     08/03/1989          0.000          0.000             11          steer        469.000        161.862         -0.169          0.790         -0.953            0.0
     09/03/1989          0.000          0.000             10          steer        470.000        162.397         -0.160          0.833         -0.936            0.0
     10/03/1989          0.000          0.000             10          steer        471.000        161.489         -0.182          0.880         -0.908            0.0
     11/03/1989          0.000          0.000             10          steer        472.000        160.610         -0.204          0.931         -0.879            0.0
     12/03/1989          0.000          0.000              9          steer        473.000        161.358         -0.190          0.986         -0.858            0.0
     13/03/1989          0.000          0.000              9          steer        474.000        160.529         -0.210          1.036         -0.830            0.0
     14/03/1989          0.000          0.000              9          steer        475.000        159.723         -0.230          1.079         -0.805            0.0
     15/03/1989          0.000          0.000              8          steer        476.000        160.668         -0.211          1.037         -0.830            0.0
     16/03/1989         13.000          0.000              8          steer        477.000        159.886         -0.231          1.133         -0.781            0.0
     17/03/1989          2.400          0.000              7          steer        478.000        161.087         -0.207          1.112         -0.797            0.0
     18/03/1989          0.000          0.000              6          steer        479.000        162.570         -0.177          1.082         -0.819            0.0
     19/03/1989          0.000          0.000              5          steer        480.000        164.445         -0.138          1.074         -0.834            0.0
     20/03/1989          0.000          0.000              5          steer        481.000        163.640         -0.158          1.128         -0.805            0.0
     21/03/1989          0.000          0.000              5          steer        482.000        162.881         -0.177          1.216         -0.760            0.0
     22/03/1989          0.000          0.000              4          steer        483.000        165.417         -0.126          1.334         -0.721            0.0
     23/03/1989          0.000          0.000              4          steer        484.000        164.771         -0.143          1.488         -0.646            0.0
     24/03/1989          0.000          0.000              3          steer        485.000        168.243         -0.071          1.534         -0.647            0.0
     25/03/1989          5.000          0.000              3          steer        486.000        167.757         -0.087          1.878         -0.486            0.0
     26/03/1989         45.000          0.000              3          steer        487.000        167.352         -0.099          2.052         -0.405            0.0
     27/03/1989         28.000          0.000              3          steer        488.000        166.966         -0.110          2.091         -0.386            0.0
     28/03/1989          1.200          0.000              3          steer        489.000        166.638         -0.120          2.215         -0.328            0.0
     29/03/1989          0.000          0.000              3          steer        490.000        166.404         -0.129          2.419         -0.234            0.0
     30/03/1989          0.000          0.000              2          steer        491.000        171.778         -0.018          2.628         -0.173            0.0
     31/03/1989          0.000          0.000              2          steer        492.000        171.697         -0.023          2.829         -0.081            0.0
     01/04/1989          0.000          0.000              2          steer        493.000        171.697         -0.027          3.012          0.000            0.0
     02/04/1989          2.600          0.000              2          steer        494.000        171.736         -0.029          3.208          0.039            0.0
     03/04/1989          3.200          0.000              2          steer        495.000        171.784         -0.030          3.249          0.047            0.0
     04/04/1989          0.400          0.000              2          steer        496.000        171.846         -0.031          3.325          0.062            0.0
     05/04/1989          0.400          0.000              2          steer        497.000        171.950         -0.032          3.528          0.104            0.0
     06/04/1989          0.200          0.000              2          steer        498.000        172.123         -0.031          3.875          0.174            0.0
     07/04/1989          0.000          0.000              2          steer        499.000        172.374         -0.030          4.258          0.251            0.0
     08/04/1989          0.000          0.000              2          steer        500.000        172.706         -0.026          4.657          0.332            0.0
     09/04/1989          0.000          0.000              2          steer        501.000        173.139         -0.021          5.152          0.433            0.0
     10/04/1989          0.000          0.000              2          steer        502.000        173.684         -0.014          5.691          0.544            0.0
     11/04/1989          0.300          0.000              2          steer        503.000        174.335         -0.004          6.199          0.651            0.0
     12/04/1989          3.400          0.000              2          steer        504.000        175.049          0.008          6.501          0.715            0.0
     13/04/1989          0.000          0.000              2          steer        505.000        175.854          0.021          6.916          0.805            0.0
     14/04/1989          0.000          0.000              2          steer        506.000        176.751          0.036          7.320          0.897            0.0
     15/04/1989          0.000          0.000              2          steer        507.000        177.744          0.053          7.724          0.993            0.0
     16/04/1989          0.000          0.000              2          steer        508.000        178.812          0.072          8.019          1.068            0.0
     17/04/1989          0.000          0.000              2          steer        509.000        179.937          0.092          8.233          1.125            0.0
     18/04/1989          0.000          0.000              2          steer        510.000        181.107          0.114          8.391          1.169            0.0
     19/04/1989          0.000          0.000              2          steer        511.000        182.305          0.136          8.494          1.199            0.0
     20/04/1989          0.000          0.000              2          steer        512.000        183.523          0.160          8.564          1.218            0.0
     21/04/1989          0.000          0.000              2          steer        513.000        184.755          0.183          8.617          1.232            0.0
     22/04/1989          0.400          0.000              2          steer        514.000        185.998          0.207          8.660          1.243            0.0
     23/04/1989          0.000          0.000              2          steer        515.000        187.249          0.231          8.694          1.251            0.0
     24/04/1989         26.000          0.000              2          steer        516.000        188.500          0.255          8.706          1.252            0.0
     25/04/1989          3.100          0.000              2          steer        517.000        189.753          0.280          8.717          1.253            0.0
     26/04/1989         60.600          0.000              2          steer        518.000        191.007          0.304          8.728          1.254            0.0
     27/04/1989          2.400          0.000              2          steer        519.000        192.268          0.328          8.757          1.261            0.0
     28/04/1989          0.400          0.000              2          steer        520.000        193.538          0.352          8.787          1.270            0.0
     29/04/1989          0.000          0.000              2          steer        521.000        194.818          0.377          8.821          1.280            0.0
     30/04/1989          0.000          0.000              2          steer        522.000        196.109          0.402          8.855          1.291            0.0
     01/05/1989          0.000          0.000              2          steer        523.000        197.409          0.427          8.883          1.300            0.0
     02/05/1989          0.000          0.000              2          steer        524.000        198.718          0.452          8.911          1.309            0.0
     03/05/1989          0.000          0.000              2          steer        525.000        200.037          0.477          8.938          1.319            0.0
     04/05/1989          0.000          0.000              2          steer        526.000        201.361          0.502          8.954          1.324            0.0
     05/05/1989          0.000          0.000              2          steer        527.000        202.691          0.528          8.975          1.331            0.0
     06/05/1989          0.000          0.000              2          steer        528.000        204.030          0.554          8.997          1.339            0.0
     07/05/1989          3.600          0.000              2          steer        529.000        205.371          0.579          9.007          1.341            0.0
     08/05/1989         18.400          0.000              2          steer        530.000        206.712          0.605          9.012          1.341            0.0
     09/05/1989          1.000          0.000              2          steer        531.000        208.053          0.631          9.019          1.342            0.0
     10/05/1989          0.000          0.000              2          steer        532.000        209.397          0.657          9.027          1.343            0.0
     11/05/1989          0.000          0.000              2          steer        533.000        210.741          0.683          9.034          1.344            0.0
     12/05/1989          0.000          0.000              2          steer        534.000        212.087          0.708          9.042          1.346            0.0
     13/05/1989          0.000          0.000              2          steer        535.000        213.435          0.734          9.051          1.348            0.0
     14/05/1989          0.000          0.000              2          steer        536.000        214.784          0.760          9.058          1.349            0.0
     15/05/1989          0.200          0.000              2          steer        537.000        216.134          0.786          9.064          1.350            0.0
     16/05/1989          1.600          0.000              2          steer        538.000        217.483          0.812          9.067          1.349            0.0
     17/05/1989          2.200          0.000              2          steer        539.000        218.831          0.838          9.071          1.348            0.0
     18/05/1989          1.400          0.000              2          steer        540.000        220.179          0.863          9.074          1.348            0.0
     19/05/1989          0.000          0.000              2          steer        541.000        221.527          0.889          9.078          1.348            0.0
     20/05/1989          0.000          0.000              2          steer        542.000        222.874          0.915          9.082          1.348            0.0
     21/05/1989          0.000          0.000              2          steer        543.000        224.222          0.940          9.086          1.347            0.0
     22/05/1989          0.000          0.000              2          steer        544.000        225.568          0.966          9.089          1.347            0.0
     23/05/1989          8.400          0.000              2          steer        545.000        226.915          0.992          9.092          1.346            0.0
     24/05/1989          0.000          0.000              2          steer        546.000        228.260          1.017          9.095          1.345            0.0
     25/05/1989          0.000          0.000              2          steer        547.000        229.605          1.043          9.097          1.345            0.0
     26/05/1989          0.000          0.000              2          steer        548.000        230.949          1.068          9.100          1.344            0.0
     27/05/1989          1.000          0.000              2          steer        549.000        232.292          1.094          9.102          1.343            0.0
     28/05/1989          0.000          0.000              2          steer        550.000        233.634          1.119          9.104          1.342            0.0
     29/05/1989          0.000          0.000              2          steer        551.000        234.975          1.145          9.107          1.341            0.0
     30/05/1989          0.000          0.000              2          steer        552.000        236.316          1.170          9.110          1.341            0.0
     31/05/1989          0.000          0.000              2          steer        553.000        237.656          1.196          9.112          1.340            0.0
     01/06/1989          3.000          0.000              2          steer        554.000        238.995          1.221          9.115          1.339            0.0
     02/06/1989          0.000          0.000              2          steer        555.000        240.333          1.246          9.116          1.338            0.0
     03/06/1989          0.000          0.000              2          steer        556.000        241.670          1.271          9.118          1.337            0.0
     04/06/1989          0.000          0.000              2          steer        557.000        243.007          1.297          9.121          1.337            0.0
     05/06/1989          1.000          0.000              2          steer        558.000        244.343          1.322          9.124          1.336            0.0
     06/06/1989         13.200          0.000              2          steer        559.000        245.678          1.347          9.125          1.335            0.0
     07/06/1989          0.400          0.000              2          steer        560.000        247.013          1.372          9.127          1.334            0.0
     08/06/1989          0.000          0.000              2          steer        561.000        248.340          1.397          9.117          1.327            0.0
     09/06/1989          0.400          0.000              2          steer        562.000        249.667          1.422          9.120          1.327            0.0
     10/06/1989          1.000          0.000              2          steer        563.000        250.967          1.447          9.071          1.301            0.0
     11/06/1989          0.000          0.000              2          steer        564.000        252.148          1.471          8.832          1.180            0.0
     12/06/1989          0.600          0.000              2          steer        565.000        253.326          1.493          8.831          1.178            0.0
     13/06/1989          0.200          0.000              2          steer        566.000        254.503          1.515          8.833          1.178            0.0
     14/06/1989          0.000          0.000              2          steer        567.000        255.682          1.537          8.838          1.178            0.0
     15/06/1989          0.000          0.000              2          steer        568.000        256.860          1.559          8.842          1.179            0.0
     16/06/1989          0.000          0.000              2          steer        569.000        258.039          1.580          8.847          1.179            0.0
     17/06/1989          0.000          0.000              2          steer        570.000        259.220          1.602          8.852          1.180            0.0
     18/06/1989          0.000          0.000              2          steer        571.000        260.403          1.624          8.862          1.184            0.0
     19/06/1989          0.000          0.000              2          steer        572.000        261.588          1.646          8.868          1.185            0.0
     20/06/1989          0.000          0.000              2          steer        573.000        262.772          1.667          8.871          1.184            0.0
     21/06/1989          0.000          0.000              2          steer        574.000        263.861          1.678          8.694          1.088            0.0
     22/06/1989          0.000          0.000              2          steer        575.000        264.944          1.687          8.699          1.083            0.0
     23/06/1989          0.000          0.000              2          steer        576.000        266.000          1.696          8.659          1.056            0.0
     24/06/1989          0.000          0.000              2          steer        577.000        267.043          1.705          8.645          1.043            0.0
     25/06/1989          0.000          0.000              2          steer        578.000        267.879          1.713          8.232          0.836            0.0
     26/06/1989          0.000          0.000              2          steer        579.000        268.338          1.720          7.420          0.459            0.0
     27/06/1989          0.000          0.000              2          steer        580.000        268.788          1.722          7.405          0.450            0.0
     28/06/1989          0.000          0.000              2          steer        581.000        269.304          1.725          7.559          0.516            0.0
     29/06/1989          5.400          0.000              2          steer        582.000        269.820          1.728          7.565          0.516            0.0
     30/06/1989          0.800          0.000              2          steer        583.000        270.335          1.731          7.569          0.515            0.0
