Summary_file = oryza-fp.sum
Title = oryza Sample Simulation - potential
      year       day   plant_status      crop_type   cropsta       dae            dvs            dvr             hu         lrstrs         ldstrs         lestrs           pcew         tnsoil           nflv           fnlv           nacr           ancr           anso           anlv         rnstrs           wagt            wso            wst           wlvg           wlvd           dtga            gcr           rlai           ssga            zrt            eff            etd           etrd           etae            trc
      1992        12          alive           rice         2         9          0.119          0.013         16.950          1.000          1.000          1.000          1.000      10000.000          0.540          0.025          0.000          0.000          0.000          0.000          1.000         64.977          0.000         25.993         38.984          0.000         38.519         18.848          0.338          0.000          0.090          0.444          2.197          1.648          0.549          0.000
      1992        13          alive           rice         2        10          0.132          0.013         17.250          1.000          1.000          1.000          1.000      10000.000          0.540          0.025          0.000          0.000          0.000          0.000          1.000         78.745          0.000         31.500         47.245          0.000         49.298         24.199          0.387          0.000          0.100          0.440          2.793          2.095          0.698          0.000
      1992        14          alive           rice         2        11          0.144          0.012         16.100          1.000          1.000          1.000          1.000      10000.000          0.540          0.025          0.000          0.000          0.000          0.000          1.000         94.208          0.000         37.685         56.523          0.000         54.626         26.813          0.440          0.000          0.110          0.448          2.490          1.868          0.623          0.000
      1992        15          alive           rice         3        12          0.157          0.012         15.850          1.000          1.000          1.000          1.000      10000.000          0.540          0.025          0.000          0.000          0.000          0.000          1.000         32.436          0.000         12.975         19.461          0.000         71.637         35.380          0.055          0.000          0.060          0.443          3.874          2.905          0.968          0.000
      1992        16          alive           rice         4        13          0.157          0.000         16.050          1.000          1.000          1.000          1.000      10000.000          0.540          0.025          0.000          0.000          0.000          0.000          1.000         35.074          0.000         14.030         21.044          0.000          9.752          4.464          0.055          0.000          0.070          0.442          4.322          3.241          1.080          0.148
      1992        17          alive           rice         4        14          0.157          0.000         16.100          1.000          1.000          1.000          1.000      10000.000          0.540          0.025          0.000          0.000          0.000          0.000          1.000         37.662          0.000         15.065         22.597          0.000          9.683          4.379          0.055          0.000          0.080          0.441          3.858          2.894          0.965          0.132
      1992        18          alive           rice         4        15          0.157          0.000         16.500          1.000          1.000          1.000          1.000      10000.000          0.540          0.025          0.000          0.000          0.000          0.000          1.000         40.092          0.000         16.037         24.055          0.000          9.291          4.111          0.063          0.000          0.090          0.440          3.308          2.481          0.827          0.113
      1992        19          alive           rice         4        16          0.157          0.000         16.800          1.000          1.000          1.000          1.000      10000.000          0.540          0.025          0.000          0.000          0.000          0.000          1.000         42.669          0.000         17.068         25.601          0.000          9.889          4.360          0.072          0.000          0.100          0.440          2.855          2.141          0.714          0.111
      1992        20          alive           rice         4        17          0.170          0.013         16.867          1.000          1.000          1.000          1.000      10000.000          0.596          0.025          0.000          0.000          0.000          0.000          1.000         46.048          0.000         18.419         27.628          0.000         12.621          5.717          0.082          0.000          0.110          0.434          4.248          3.186          1.062          0.188
      1992        21          alive           rice         4        18          0.184          0.014         18.000          1.000          1.000          1.000          1.000      10000.000          0.677          0.025          0.000          0.000          0.000          0.000          1.000         50.110          0.000         20.044         30.066          0.000         14.928          6.785          0.095          0.000          0.120          0.434          4.443          3.333          1.111          0.225
      1992        22          alive           rice         4        19          0.197          0.013         17.250          1.000          1.000          1.000          1.000      10000.000          0.755          0.025          0.000          0.000          0.000          0.000          1.000         54.867          0.000         21.947         32.920          0.000         17.023          7.842          0.108          0.000          0.130          0.439          3.435          2.576          0.859          0.200
      1992        23          alive           rice         4        20          0.210          0.013         17.200          1.000          1.000          1.000          1.000      10000.000          0.832          0.025          0.000          0.000          0.000          0.000          1.000         60.903          0.000         24.361         36.541          0.000         21.008          9.822          0.124          0.000          0.140          0.437          3.892          2.919          0.973          0.260
      1992        24          alive           rice         4        21          0.224          0.013         17.400          1.000          1.000          1.000          1.000      10000.000          0.911          0.025          0.000          0.000          0.000          0.000          1.000         67.630          0.000         27.052         40.578          0.000         23.165         10.812          0.143          0.000          0.150          0.436          3.285          2.464          0.821          0.251
      1992        25          alive           rice         4        22          0.237          0.013         17.300          1.000          1.000          1.000          1.000      10000.000          0.988          0.025          0.000          0.000          0.000          0.000          1.000         74.846          0.000         29.939         44.907          0.000         24.627         11.453          0.164          0.000          0.160          0.438          2.727          2.045          0.682          0.238
      1992        26          alive           rice         4        23          0.251          0.014         18.305          1.000          1.000          1.000          1.000      10000.000          1.071          0.025          0.000          0.000          0.000          0.000          1.000         85.452          0.000         34.181         51.271          0.000         35.098         16.630          0.189          0.000          0.170          0.429          4.491          3.368          1.123          0.448
      1992        27          alive           rice         4        24          0.265          0.013         17.300          1.000          1.000          1.000          1.000      10000.000          1.149          0.025          0.000          0.000          0.000          0.000          1.000         98.506          0.000         39.403         59.103          0.000         42.135         20.206          0.217          0.000          0.180          0.437          4.477          3.358          1.119          0.515
      1992        28          alive           rice         4        25          0.277          0.013         16.650          1.000          1.000          1.000          1.000      10000.000          1.224          0.025          0.000          0.000          0.000          0.000          1.000        109.971          0.000         43.989         65.982          0.000         37.282         17.536          0.248          0.000          0.190          0.445          2.425          1.819          0.606          0.319
      1992        29          alive           rice         4        26          0.290          0.013         16.850          1.000          1.000          1.000          1.000      10000.000          1.300          0.025          0.000          0.000          0.000          0.000          1.000        122.219          0.000         48.888         73.331          0.000         39.616         18.522          0.283          0.000          0.200          0.444          2.170          1.627          0.542          0.324
      1992        30          alive           rice         4        27          0.304          0.014         17.800          1.000          1.000          1.000          1.000      10000.000          1.380          0.025          0.000          0.000          0.000          0.000          1.000        143.262          0.000         57.305         85.957          0.000         65.259         31.460          0.326          0.000          0.210          0.436          4.232          3.174          1.058          0.719
      1992        31          alive           rice         4        28          0.318          0.014         18.008          1.000          1.000          1.000          1.000      10000.000          1.461          0.025          0.000          0.000          0.000          0.000          1.000        168.224          0.000         67.290        100.934          0.000         76.935         36.880          0.376          0.000          0.220          0.423          4.827          3.620          1.207          0.938
      1992        32          alive           rice         4        29          0.332          0.014         17.600          1.000          1.000          1.000          1.000      10000.000          1.528          0.025          0.000          0.000          0.000          0.000          1.000        189.734          0.000         75.894        113.840          0.000         66.680         31.403          0.432          0.000          0.230          0.439          2.551          1.913          0.638          0.567
      1992        33          alive           rice         4        30          0.345          0.013         17.200          1.000          1.000          1.000          1.000      10000.000          1.515          0.025          0.000          0.000          0.000          0.000          1.000        218.175          0.000         87.270        130.905          0.000         85.819         41.049          0.495          0.000          0.240          0.441          2.952          2.214          0.738          0.749
      1992        34          alive           rice         4        31          0.359          0.014         17.550          1.000          1.000          1.000          1.000      10000.000          1.502          0.025          0.000          0.000          0.000          0.000          1.000        244.648          0.000         97.859        146.789          0.000         80.662         37.787          0.569          0.000          0.250          0.439          2.295          1.721          0.574          0.662
      1992        35          alive           rice         4        32          0.372          0.013         17.350          1.000          1.000          1.000          1.000      10000.000          1.489          0.025          0.000          0.000          0.000          0.000          1.000        273.858          0.000        109.543        164.314          0.000         88.065         41.229          0.653          0.000          0.250          0.441          2.152          1.614          0.538          0.706
      1992        36          alive           rice         4        33          0.386          0.014         17.838          1.000          1.000          1.000          1.000      10000.000          1.476          0.025          0.000          0.000          0.000          0.000          1.000        324.849          0.000        129.940        194.909          0.000        147.089         71.190          0.752          0.000          0.250          0.432          4.200          3.150          1.050          1.563
      1992        37          alive           rice         4        34          0.400          0.014         18.150          1.000          1.000          1.000          1.000      10000.000          1.462          0.025          0.000          0.000          0.000          0.000          1.000        377.309          0.000        150.924        226.385          0.000        151.452         72.430          0.868          0.000          0.250          0.432          3.477          2.608          0.869          1.471
      1992        38          alive           rice         4        35          0.413          0.014         17.594          1.000          1.000          1.000          1.000      10000.000          1.449          0.025          0.000          0.000          0.000          0.000          1.000        444.974          0.000        177.990        266.984          0.000        191.637         92.381          0.998          0.000          0.250          0.428          4.548          3.411          1.137          2.188
      1992        39          alive           rice         4        36          0.427          0.013         17.500          1.000          1.000          1.000          1.000      10000.000          1.436          0.025          0.000          0.000          0.000          0.000          1.000        522.034          0.000        208.814        313.220          0.000        215.829        104.086          1.146          0.000          0.250          0.434          4.370          3.278          1.093          2.378
      1992        40          alive           rice         4        37          0.440          0.013         17.650          1.000          1.000          1.000          1.000      10000.000          1.423          0.025          0.000          0.000          0.000          0.000          1.000        603.047          0.000        241.219        361.828          0.000        226.620        108.296          1.204          0.000          0.250          0.436          3.680          2.760          0.920          2.259
      1992        41          alive           rice         4        38          0.454          0.014         18.000          1.000          1.000          1.000          1.000      10000.000          1.410          0.025          0.000          0.000          0.000          0.000          1.000        693.548          0.000        277.419        416.128          0.000        252.233        119.962          1.330          0.000          0.250          0.432          4.450          3.337          1.112          2.849
      1992        42          alive           rice         4        39          0.467          0.013         17.200          1.000          1.000          1.000          1.000      10000.000          1.398          0.025          0.000          0.000          0.000          0.000          1.000        792.647          0.000        317.059        475.588          0.000        273.888        130.327          1.480          0.000          0.250          0.435          4.330          3.248          1.083          3.017
      1992        43          alive           rice         4        40          0.480          0.013         17.437          1.000          1.000          1.000          1.000      10000.000          1.385          0.025          0.000          0.000          0.000          0.000          1.000        902.466          0.000        360.987        541.479          0.000        302.876        143.345          1.651          0.000          0.250          0.431          4.940          3.705          1.235          3.765
      1992        44          alive           rice         4        41          0.493          0.013         17.710          1.000          1.000          1.000          1.000      10000.000          1.372          0.025          0.000          0.000          0.000          0.000          1.000       1022.068          0.000        408.828        613.241          0.000        329.158        154.944          1.839          0.000          0.250          0.431          4.874          3.656          1.219          4.067
      1992        45          alive           rice         4        42          0.507          0.014         17.950          1.000          1.000          1.000          1.000      10000.000          1.359          0.025          0.000          0.000          0.000          0.000          1.000       1149.774          0.000        459.910        689.864          0.000        351.074        164.189          2.039          0.000          0.250          0.432          4.444          3.333          1.111          4.048
      1992        46          alive           rice         4        43          0.521          0.014         17.894          1.000          1.000          1.000          1.000      10000.000          1.345          0.025          0.000          0.000          0.000          0.000          1.000       1277.528          0.000        512.082        765.446          0.000        354.669        163.000          2.233          0.000          0.250          0.426          3.912          2.934          0.978          3.831
      1992        47          alive           rice         4        44          0.534          0.013         17.649          1.000          1.000          1.000          1.000      10000.000          1.332          0.025          0.000          0.000          0.000          0.000          1.000       1426.385          0.000        575.295        851.090          0.000        406.345        188.494          2.453          0.000          0.250          0.428          4.704          3.528          1.176          4.724
      1992        48          alive           rice         4        45          0.548          0.014         18.097          1.000          1.000          1.000          1.000      10000.000          1.319          0.025          0.000          0.000          0.000          0.000          1.000       1582.178          0.000        643.954        938.224          0.000        428.763        195.824          2.675          0.000          0.250          0.423          4.760          3.570          1.190          4.902
      1992        49          alive           rice         4        46          0.561          0.013         17.597          1.000          1.000          1.000          1.000      10000.000          1.306          0.025          0.000          0.000          0.000          0.000          1.000       1747.918          0.000        719.726       1028.192          0.000        453.410        206.763          2.901          0.000          0.250          0.423          4.662          3.497          1.166          4.910
      1992        50          alive           rice         4        47          0.574          0.013         17.715          1.000          1.000          1.000          1.000      10000.000          1.293          0.025          0.000          0.000          0.000          0.000          1.000       1927.206          0.000        804.561       1122.645          0.000        486.615        222.042          3.138          0.000          0.250          0.426          4.998          3.749          1.250          5.369
      1992        51          alive           rice         4        48          0.587          0.013         16.942          1.000          1.000          1.000          1.000      10000.000          1.281          0.025          0.000          0.000          0.000          0.000          1.000       2114.888          0.000        896.392       1218.497          0.000        505.578        230.756          3.376          0.000          0.250          0.428          4.548          3.411          1.137          4.975
      1992        52          alive           rice         4        49          0.599          0.012         16.000          1.000          1.000          1.000          1.000      10000.000          1.269          0.025          0.000          0.000          0.000          0.000          1.000       2182.428          0.000        930.479       1251.949          0.000        219.178         82.469          3.442          0.000          0.250          0.453          1.136          0.852          0.284          1.262
      1992        53          alive           rice         4        50          0.612          0.013         17.000          1.000          1.000          1.000          1.000      10000.000          1.257          0.025          0.000          0.000          0.000          0.000          1.000       2323.237          0.000       1003.595       1319.642          0.000        394.863        170.824          3.603          0.000          0.250          0.442          2.496          1.872          0.624          2.785
      1992        54          alive           rice         4        51          0.626          0.013         17.500          1.000          1.000          1.000          1.000      10000.000          1.244          0.025          0.000          0.000          0.000          0.000          1.000       2535.769          0.000       1117.239       1417.923          0.607        564.652        256.081          3.844          0.000          0.250          0.435          5.203          3.903          1.301          5.860
      1992        55          alive           rice         4        52          0.638          0.013         16.850          1.000          1.000          1.000          1.000      10000.000          1.231          0.025          0.000          0.000          0.000          0.000          1.000       2759.129          0.000       1240.229       1516.935          1.964        588.463        267.254          4.084          0.000          0.250          0.438          4.913          3.685          1.228          5.602
      1992        56          alive           rice         4        53          0.651          0.013         16.800          1.000          1.000          1.000          1.000      10000.000          1.223          0.025          0.000          0.000          0.000          0.000          1.000       2985.815          0.000       1368.525       1613.147          4.143        598.184        269.428          4.316          0.000          0.250          0.441          4.386          3.289          1.096          5.055
      1992        57          alive           rice         4        54          0.663          0.012         14.850          1.000          1.000          1.000          1.000      10000.000          1.251          0.025          0.000          0.000          0.000          0.000          1.000       3189.564          0.000       1486.953       1695.381          7.231        537.575        240.570          4.509          0.000          0.250          0.453          2.998          2.248          0.749          3.488
      1992        58          alive           rice         4        55          0.675          0.012         15.400          1.000          1.000          1.000          1.000      10000.000          1.280          0.025          0.000          0.000          0.000          0.000          1.000       3436.149          0.000       1633.724       1791.210         11.215        638.564        289.401          4.740          0.000          0.250          0.446          4.149          3.112          1.037          4.860
      1992        59          alive           rice         4        56          0.688          0.013         16.500          1.000          1.000          1.000          1.000      10000.000          1.312          0.025          0.000          0.000          0.000          0.000          1.000       3685.701          0.000       1785.876       1883.588         16.237        654.435        291.075          4.959          0.000          0.250          0.438          4.301          3.226          1.075          5.075
      1992        60          alive           rice         4        57          0.701          0.014         17.600          1.000          1.000          1.000          1.000      10000.000          1.345          0.025          0.000          0.000          0.000          0.000          1.000       3911.094          0.000       1926.798       1961.866         22.430        611.389        261.167          5.139          0.000          0.250          0.436          3.638          2.729          0.910          4.319
      1992        61          alive           rice         4        58          0.716          0.014         18.088          1.000          1.000          1.000          1.000      10000.000          1.379          0.025          0.000          0.000          0.000          0.000          1.000       4163.977          0.000       2089.094       2044.986         29.897        681.411        290.979          5.330          0.000          0.250          0.428          4.521          3.391          1.130          5.392
      1992        62          alive           rice         4        59          0.729          0.014         17.500          1.000          1.000          1.000          1.000      10000.000          1.413          0.025          0.000          0.000          0.000          0.000          1.000       4425.659          0.000       2261.490       2125.402         38.767        702.174        298.966          5.512          0.000          0.250          0.425          4.607          3.455          1.152          5.518
      1992        63          alive           rice         4        60          0.744          0.014         18.027          1.000          1.000          1.000          1.000      10000.000          1.447          0.025          0.000          0.000          0.000          0.000          1.000       4687.678          0.000       2438.423       2200.176         49.079        708.839        297.306          5.681          0.000          0.250          0.425          4.505          3.378          1.126          5.416
      1992        64          alive           rice         4        61          0.758          0.014         18.102          1.000          1.000          1.000          1.000      10000.000          1.482          0.025          0.000          0.000          0.000          0.000          1.000       4980.550          0.000       2641.156       2278.473         60.921        773.941        329.993          5.857          0.000          0.250          0.428          5.442          4.082          1.361          6.565
      1992        65          alive           rice         4        62          0.771          0.014         17.329          1.000          1.000          1.000          1.000      10000.000          1.515          0.025          0.000          0.000          0.000          0.000          1.000       5271.836          5.392       2842.361       2349.687         74.396        774.933        325.921          6.015          0.000          0.250          0.424          5.101          3.826          1.275          6.172
      1992        66          alive           rice         4        63          0.785          0.014         17.849          1.000          1.000          1.000          1.000      10000.000          1.549          0.025          0.000          0.000          0.000          0.000          1.000       5567.840         20.524       3041.997       2415.828         89.490        790.906        329.005          6.162          0.000          0.250          0.426          5.094          3.820          1.273          6.178
      1992        67          alive           rice         4        64          0.799          0.014         17.965          1.000          1.000          1.000          1.000      10000.000          1.548          0.025          0.000          0.000          0.000          0.000          1.000       5882.090         47.143       3248.663       2480.008        106.277        830.140        346.920          6.303          0.000          0.250          0.429          5.618          4.213          1.404          6.828
      1992        68          alive           rice         4        65          0.813          0.014         17.802          1.000          1.000          1.000          1.000      10000.000          1.530          0.025          0.000          0.000          0.000          0.000          1.000       6189.821         83.611       3445.840       2535.551        124.819        829.080        337.422          6.422          0.000          0.250          0.423          5.582          4.187          1.396          6.798
      1992        69          alive           rice         4        66          0.827          0.014         17.944          1.000          1.000          1.000          1.000      10000.000          1.512          0.025          0.000          0.000          0.000          0.000          1.000       6506.838        131.800       3643.658       2586.277        145.103        845.836        345.285          6.530          0.000          0.250          0.428          5.654          4.240          1.413          6.896
      1992        70          alive           rice         4        67          0.842          0.014         18.116          1.000          1.000          1.000          1.000      10000.000          1.494          0.025          0.000          0.000          0.000          0.000          1.000       6807.603        187.672       3826.257       2626.515        167.158        821.674        325.398          6.612          0.000          0.250          0.425          5.112          3.834          1.278          6.243
      1992        71          alive           rice         4        68          0.856          0.014         17.834          1.000          1.000          1.000          1.000      10000.000          1.476          0.025          0.000          0.000          0.000          0.000          1.000       7123.290        257.078       4012.535       2662.721        190.955        849.338        339.255          6.684          0.000          0.250          0.427          5.471          4.103          1.368          6.688
      1992        72          alive           rice         4        69          0.869          0.014         17.615          1.000          1.000          1.000          1.000      10000.000          1.458          0.025          0.000          0.000          0.000          0.000          1.000       7449.185        339.665       4199.368       2693.676        216.476        868.099        347.933          6.744          0.000          0.250          0.429          5.925          4.444          1.481          7.249
      1992        73          alive           rice         4        70          0.883          0.014         17.562          1.000          1.000          1.000          1.000      10000.000          1.440          0.025          0.000          0.000          0.000          0.000          1.000       7771.031        431.892       4378.547       2716.903        243.689        858.672        341.402          6.785          0.000          0.250          0.431          5.322          3.992          1.331          6.516
      1992        74          alive           rice         4        71          0.898          0.014         18.417          1.000          1.000          1.000          1.000      10000.000          1.422          0.025          0.000          0.000          0.000          0.000          1.000       8084.627        532.118       4547.951       2732.019        272.539        859.844        330.533          6.807          0.000          0.250          0.426          5.646          4.234          1.411          6.915
      1992        75          alive           rice         4        72          0.912          0.014         18.170          1.000          1.000          1.000          1.000      10000.000          1.403          0.025          0.000          0.000          0.000          0.000          1.000       8383.794        638.100       4704.377       2738.288        303.029        828.406        313.233          6.807          0.000          0.250          0.426          4.998          3.748          1.249          6.123
      1992        76          alive           rice         4        73          0.926          0.014         17.550          1.000          1.000          1.000          1.000      10000.000          1.386          0.025          0.000          0.000          0.000          0.000          1.000       8715.068        766.782       4871.928       2741.306        335.052        879.423        344.597          6.801          0.000          0.250          0.433          5.743          4.307          1.436          7.035
      1992        77          alive           rice         4        74          0.940          0.014         17.760          1.000          1.000          1.000          1.000      10000.000          1.368          0.025          0.000          0.000          0.000          0.000          1.000       9027.264        898.362       5024.675       2735.702        368.525        853.243        322.725          6.774          0.000          0.250          0.426          5.405          4.053          1.351          6.620
      1992        78          alive           rice         4        75          0.954          0.014         18.233          1.000          1.000          1.000          1.000      10000.000          1.349          0.025          0.000          0.000          0.000          0.000          1.000       9323.454       1033.094       5164.642       2722.361        403.357        826.969        304.259          6.728          0.000          0.250          0.425          5.057          3.793          1.264          6.193
      1992        79          alive           rice         4        76          0.969          0.015         19.150          1.000          1.000          1.000          1.000      10000.000          1.330          0.025          0.000          0.000          0.000          0.000          1.000       9517.835       1128.184       5253.164       2697.008        439.479        621.086        198.398          6.654          0.000          0.250          0.429          3.247          2.435          0.812          3.974
      1992        80          alive           rice         4        77          0.984          0.015         18.953          1.000          1.000          1.000          1.000      10000.000          1.311          0.025          0.000          0.000          0.000          0.000          1.000       9820.503       1287.152       5385.547       2671.021        476.783        844.702        306.861          6.579          0.000          0.250          0.425          5.530          4.148          1.383          6.764
      1992        81          alive           rice         4        78          0.999          0.015         18.990          1.000          1.000          1.000          1.000      10000.000          1.292          0.025          0.000          0.000          0.000          0.000          1.000      10121.693       1456.085       5511.914       2638.478        515.216        845.728        303.359          6.488          0.000          0.250          0.423          5.753          4.315          1.438          7.030
      1992        82          alive           rice         4        79          1.013          0.014         17.850          1.000          1.000          1.000          1.000      10000.000          1.292          0.025          0.000          0.000          0.000          0.000          1.000      10347.730       1590.943       5602.711       2599.423        554.654        662.172        226.178          6.383          0.000          0.250          0.436          3.372          2.529          0.843          4.116
      1992        83          alive           rice         4        80          1.045          0.032         18.045          1.000          1.000          1.000          1.000      10000.000          1.298          0.025          0.000          0.000          0.000          0.000          1.000      10632.881       1839.263       5639.542       2559.886        594.190        853.556        397.204          6.278          0.000          0.250          0.425          6.015          4.511          1.504          7.333
      1992        84          alive           rice         4        81          1.077          0.032         18.000          1.000          1.000          1.000          1.000      10000.000          1.303          0.025          0.000          0.000          0.000          0.000          1.000      10904.834       2098.383       5652.375       2519.578        634.499        814.126        375.780          6.162          0.000          0.250          0.432          4.864          3.648          1.216          5.922
      1992        85          alive           rice         4        82          1.109          0.032         18.047          1.000          1.000          1.000          1.000      10000.000          1.309          0.025          0.000          0.000          0.000          0.000          1.000      11139.389       2347.380       5637.933       2478.555        675.521        740.952        330.332          6.047          0.000          0.250          0.428          4.178          3.134          1.045          5.079
