Summary_file = apswim.sum
Title = Sample Simulation
           Date      m_biomass        m_yield   m_root_depth          m_lai       m_sw_dmd           m_ep  m_swdef_photo    m_biomass_n  m_nfact_photo      c_biomass        c_yield   c_root_depth          c_lai       c_sw_dmd           c_ep  c_swdef_photo    c_biomass_n  c_nfact_photo             es         runoff          drain       sw_dep()          no3()           br()
     14/09/1988          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.962          0.000          0.052        916.056         46.219        179.834
     15/09/1988          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          2.656          0.000          0.053        926.747         46.292        179.822
     16/09/1988          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          2.798          0.000          0.054        925.095         46.412        179.810
     17/09/1988          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          3.835          0.000          0.055        921.205         46.456        179.797
     18/09/1988          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          3.793          0.000          0.057        917.355         46.489        179.784
     19/09/1988          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          3.259          0.000          0.059        914.037         46.639        179.770
     20/09/1988          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          2.688          0.000          0.062        911.286         46.869        179.756
     21/09/1988          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          1.847          0.000          0.066        909.373         47.096        179.741
     22/09/1988          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          1.575          0.000          0.071        907.727         47.315        179.725
     23/09/1988          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          1.212          0.000          0.078        906.437         47.531        179.707
     24/09/1988          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          1.222          0.000          0.087        905.128         47.762        179.688
     25/09/1988          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          1.191          0.000          0.099        903.838         48.022        179.666
     26/09/1988          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          1.146          0.000          0.113        902.579         48.307        179.640
     27/09/1988          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          1.014          0.000          0.130        901.435         48.605        179.611
     28/09/1988          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          3.491          0.000          0.144        904.201         48.234        179.579
     29/09/1988          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          2.941          0.000          0.165        901.095         47.905        179.543
     30/09/1988          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          1.323          0.000          0.188        899.584         47.824        179.501
     01/10/1988          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          1.073          0.000          0.207        898.304         47.905        179.456
     02/10/1988          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          1.087          0.000          0.226        896.990         48.155        179.406
     03/10/1988          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          1.034          0.000          0.244        895.712         48.454        179.353
     04/10/1988          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.968          0.000          0.260        894.485         48.780        179.296
     05/10/1988          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.919          0.000          0.274        893.292         49.118        179.237
     06/10/1988          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.841          0.000          0.287        892.164         49.490        179.175
     07/10/1988          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.762          0.000          0.297        891.105         49.889        179.111
     08/10/1988          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.657          0.000          0.306        890.142         50.289        179.045
     09/10/1988          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.635          0.000          0.314        889.193         50.675        178.978
     10/10/1988          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.661          0.000          0.319        888.213         51.023        178.910
     11/10/1988          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.468          0.000          0.322        887.423         51.338        178.842
     12/10/1988          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.628          0.000          0.326        886.469         51.648        178.773
     13/10/1988          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.446          0.000          0.327        885.696         51.978        178.704
     14/10/1988          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.561          0.000          0.328        884.807         52.328        178.635
     15/10/1988          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.442          0.000          0.329        884.036         52.713        178.566
     16/10/1988          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.493          0.000          0.328        883.215         53.136        178.498
     17/10/1988          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.440          0.000          0.327        882.447         53.563        178.430
     18/10/1988          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.420          0.000          0.326        881.702         53.966        178.363
     19/10/1988          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.408          0.000          0.324        880.969         54.349        178.296
     20/10/1988          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.407          0.000          0.322        880.241         54.737        178.230
     21/10/1988          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.394          0.000          0.319        879.528         55.141        178.164
     22/10/1988          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.387          0.000          0.316        878.825         55.572        178.099
     23/10/1988          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.355          0.000          0.314        878.156         56.004        178.035
     24/10/1988          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          1.633          0.000          0.312        878.411         56.414        177.972
     25/10/1988          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          1.151          0.000          0.308        877.352         56.781        177.910
     26/10/1988          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          4.424          0.000          0.306        922.622        206.114        177.848
     27/10/1988          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          4.904          0.000          0.303        917.415        205.921        177.787
     28/10/1988          0.000          0.000         30.000          0.000          0.000          0.000          1.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          5.268          0.000          0.299        911.847        205.946        177.727
     29/10/1988          2.000          0.000         40.000          0.004          0.000          0.000          1.000          0.009          1.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          3.285          0.000          0.296        908.266        206.225        177.668
     30/10/1988          2.632          0.000         55.000          0.005          0.021          0.019          0.925          0.012          1.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          1.796          0.000          0.292        906.159        206.576        177.609
     31/10/1988          3.483          0.000         70.000          0.006          0.029          0.029          1.000          0.015          1.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          1.582          0.000          0.289        904.259        206.985        177.552
     01/11/1988          4.433          0.000         85.000          0.008          0.020          0.020          1.000          0.017          1.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          1.172          0.000          0.286        902.781        207.414        177.495
     02/11/1988          5.707          0.000        100.000          0.010          0.031          0.031          1.000          0.020          1.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          1.239          0.000          0.283        901.227        207.831        177.439
     03/11/1988          7.385          0.000        115.000          0.012          0.052          0.052          1.000          0.026          1.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          1.222          0.000          0.282        899.671        208.219        177.384
     04/11/1988          9.392          0.000        130.000          0.015          0.057          0.057          1.000          0.032          1.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          1.215          0.000          0.281        898.118        208.589        177.328
     05/11/1988         11.958          0.000        145.000          0.019          0.076          0.076          1.000          0.040          1.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          0.000          1.000          1.038          0.000          0.280        896.725        208.925        177.273
     06/11/1988         13.161          0.000        160.000          0.021          0.003          0.003          1.000          0.044          1.000          0.000          0.000        110.000          0.000          0.000          0.000          1.000          0.000          1.000          1.029          0.000          0.280        896.012        209.259        177.219
     07/11/1988         15.919          0.000        175.000          0.024          0.042          0.042          1.000          0.051          1.000          0.000          0.000        120.000          0.000          0.000          0.000          1.000          0.000          1.000          3.143          0.000          0.281        896.546        209.515        177.164
     08/11/1988         19.676          0.000        190.000          0.027          0.063          0.063          1.000          0.061          1.000          0.000          0.000        130.000          0.000          0.000          0.000          1.000          0.000          1.000          1.798          0.000          0.283        894.402        209.688        177.109
     09/11/1988         24.224          0.000        205.000          0.031          0.119          0.119          1.000          0.075          1.000          0.000          0.000        140.000          0.000          0.000          0.000          1.000          0.000          1.000          0.975          0.000          0.284        893.025        209.779        177.054
     10/11/1988         29.231          0.000        220.000          0.036          0.124          0.124          1.000          0.091          1.000          0.000          0.000        150.000          0.000          0.000          0.000          1.000          0.000          1.000          0.917          0.000          0.286        891.698        209.840        176.998
     11/11/1988         34.896          0.000        235.000          0.043          0.120          0.120          1.000          0.107          1.000          0.000          0.000        160.000          0.000          0.000          0.000          1.000          0.000          1.000          0.841          0.000          0.288        890.450        209.918        176.943
     12/11/1988         41.719          0.000        268.000          0.050          0.133          0.133          1.000          0.126          1.000          7.500          0.000        170.000          0.020          0.000          0.000          1.000          0.045          1.000          0.764          0.000          0.290        889.263        209.982        176.887
     13/11/1988         49.865          0.000        301.000          0.059          0.160          0.160          1.000          0.149          1.000         10.047          0.000        200.000          0.025          0.090          0.090          1.000          0.053          1.000          0.813          0.000          0.292        887.908        209.923        176.831
     14/11/1988         59.670          0.000        334.000          0.069          0.254          0.254          1.000          0.180          1.000         13.301          0.000        230.000          0.031          0.152          0.152          1.000          0.068          1.000          0.684          0.000          0.293        886.525        209.741        176.775
     15/11/1988         71.623          0.000        367.000          0.082          0.294          0.294          1.000          0.216          1.000         17.373          0.000        260.000          0.038          0.180          0.180          1.000          0.089          1.000          0.505          0.000          0.294        885.252        209.436        176.719
     16/11/1988         81.551          0.000        400.000          0.091          0.101          0.101          1.000          0.243          1.000         19.577          0.000        290.000          0.042          0.040          0.040          1.000          0.098          1.000          2.966          0.000          0.295        898.850        209.148        176.663
     17/11/1988         96.462          0.000        433.000          0.101          0.267          0.267          1.000          0.287          1.000         22.971          0.000        320.000          0.037          0.109          0.109          1.000          0.111          1.000          4.057          0.000          0.296        894.121        208.561        176.607
     18/11/1988        113.686          0.000        466.000          0.115          0.415          0.415          1.000          0.343          1.000         27.717          0.000        350.000          0.045          0.206          0.206          1.000          0.127          1.000          2.265          0.000          0.296        890.938        207.781        176.551
     19/11/1988        134.164          0.000        499.000          0.135          0.630          0.630          1.000          0.413          1.000         33.788          0.000        380.000          0.056          0.336          0.336          1.000          0.148          1.000          1.273          0.000          0.296        888.402        206.917        176.495
     20/11/1988        153.321          0.000        532.000          0.155          0.329          0.329          1.000          0.465          1.000         39.770          0.000        410.000          0.067          0.185          0.185          1.000          0.167          1.000          1.062          0.000          0.296        886.530        206.397        176.439
     21/11/1988        177.422          0.000        565.000          0.182          0.561          0.561          1.000          0.539          1.000         47.560          0.000        440.000          0.081          0.327          0.327          1.000          0.198          1.000          0.988          0.000          0.296        884.358        205.565        176.384
     22/11/1988        203.773          0.000        598.000          0.215          0.597          0.597          1.000          0.618          1.000         56.238          0.000        470.000          0.097          0.354          0.354          1.000          0.234          1.000          2.089          0.000          0.295        883.223        204.670        176.328
     23/11/1988        240.921          0.000        631.000          0.250          1.146          1.146          1.000          0.738          1.000         68.478          0.000        500.000          0.119          0.680          0.680          1.000          0.291          1.000          1.060          0.000          0.294        880.043        203.102        176.274
     24/11/1988        283.656          0.000        664.000          0.293          1.251          1.251          1.000          0.866          1.000         83.193          0.000        530.000          0.146          0.775          0.775          1.000          0.356          1.000          0.712          0.000          0.292        877.012        201.391        176.219
     25/11/1988        332.138          0.000        697.000          0.338          1.247          1.247          1.000          1.001          1.000        100.366          0.000        560.000          0.177          0.795          0.795          1.000          0.423          1.000          0.570          0.000          0.291        874.109        199.651        176.165
     26/11/1988        386.483          0.000        730.000          0.386          1.435          1.435          1.000          1.153          1.000        120.336          0.000        590.000          0.214          0.949          0.949          1.000          0.502          1.000          0.465          0.000          0.289        870.972        197.613        176.112
     27/11/1988        443.359          0.000        763.000          0.441          1.311          1.311          1.000          1.305          1.000        141.944          0.000        620.000          0.253          0.896          0.896          1.000          0.588          1.000          1.521          0.000          0.288        868.756        195.548        176.058
     28/11/1988        515.311          0.000        796.000          0.489          1.701          1.701          1.000          1.487          1.000        169.402          0.000        650.000          0.303          1.169          1.169          1.000          0.693          1.000          0.653          0.000          0.285        864.948        192.928        176.006
     29/11/1988        595.462          0.000        829.000          0.546          2.117          2.117          1.000          1.701          1.000        202.118          0.000        680.000          0.363          1.555          1.555          1.000          0.824          1.000          0.368          0.000          0.283        860.625        189.683        175.954
     30/11/1988        686.661          0.000        862.000          0.614          2.844          2.468          0.868          1.938          1.000        231.727          0.000        710.000          0.412          2.179          1.662          0.763          0.971          1.000          0.317          0.000          0.281        855.896        186.057        175.902
     01/12/1988        783.122          0.000        895.000          0.747          2.836          2.426          0.855          2.184          1.000        257.788          0.000        740.000          0.452          2.144          1.379          0.643          1.101          1.000          0.300          0.000          0.278        851.513        182.601        175.851
     02/12/1988        895.498          0.000        928.000          0.923          3.241          2.748          0.848          2.461          1.000        285.988          0.000        770.000          0.497          2.125          1.464          0.689          1.222          1.000          0.270          0.000          0.276        846.755        178.980        175.801
     03/12/1988       1009.892          0.000        961.000          1.119          2.696          2.336          0.867          2.749          1.000        306.794          0.000        800.000          0.524          1.494          0.883          0.591          1.325          1.000          2.152          0.000          0.274        845.110        175.528        175.751
     04/12/1988       1165.498          0.000        994.000          1.334          3.978          3.978          1.000          3.113          1.000        337.995          0.000        830.000          0.575          1.826          1.436          0.786          1.429          1.000          1.498          0.000          0.270        837.929        171.250        175.702
     05/12/1988       1343.049          0.000       1027.000          1.573          4.445          4.445          1.000          3.542          1.000        365.502          0.000        860.000          0.614          1.772          1.240          0.700          1.545          1.000          0.437          0.000          0.268        831.539        166.178        175.653
     06/12/1988       1525.703          0.000       1060.000          1.818          4.199          4.199          1.000          3.999          1.000        395.334          0.000        890.000          0.662          1.425          1.234          0.866          1.647          1.000          0.310          0.000          0.265        825.531        160.926        175.606
     07/12/1988       1671.034          0.000       1093.000          1.992          2.404          2.404          1.000          4.413          1.000        419.210          0.000        920.000          0.702          0.711          0.711          1.000          1.719          1.000          0.256          0.000          0.262        821.899        156.281        175.558
     08/12/1988       1805.496          0.000       1126.000          2.139          1.874          1.874          1.000          4.789          1.000        439.538          0.000        950.000          0.735          0.510          0.510          1.000          1.797          1.000          0.970          0.000          0.259        823.086        151.478        175.512
     09/12/1988       2000.520          0.000       1159.000          2.336          4.502          4.502          1.000          5.225          1.000        463.766          0.000        980.000          0.770          1.145          1.007          0.879          1.906          1.000          1.376          0.000          0.256        820.345        145.771        175.466
     10/12/1988       2222.397          0.000       1192.000          2.540          4.222          4.222          1.000          5.763          1.000        492.232          0.000       1010.000          0.815          0.975          0.975          1.000          1.998          1.000          1.375          0.000          0.253        853.521        138.975        175.420
     11/12/1988       2486.936          0.000       1225.000          2.760          6.055          6.055          1.000          6.374          1.000        523.383          0.000       1040.000          0.863          1.283          1.283          1.000          2.119          1.000          1.537          0.000          0.249        844.396        131.241        175.376
     12/12/1988       2712.936          0.000       1258.000          2.930          4.293          4.293          1.000          6.933          1.000        547.701          0.000       1070.000          0.901          0.832          0.832          1.000          2.210          1.000          1.141          0.000          0.245        856.885        124.300        175.332
     13/12/1988       2981.852          0.000       1291.000          3.117          3.951          3.951          1.000          7.520          1.000        574.745          0.000       1100.000          0.941          0.715          0.715          1.000          2.314          1.000          1.234          0.000          0.241        850.744        117.097        175.289
     14/12/1988       3270.072          0.000       1324.000          3.299          5.580          5.580          1.000          8.180          1.000        601.696          0.000       1130.000          0.981          0.939          0.939          1.000          2.417          1.000          1.226          0.000          0.236        842.763        109.063        175.247
     15/12/1988       3548.058          0.000       1357.000          3.458          5.504          5.504          1.000          8.848          1.000        625.931          0.000       1160.000          1.017          0.864          0.864          1.000          2.510          1.000          1.168          0.000          0.231        834.996        101.009        175.206
     16/12/1988       3746.336          0.000       1390.000          3.558          2.573          2.573          1.000          9.396          1.000        642.194          0.000       1190.000          1.041          0.380          0.380          1.000          2.568          1.000          0.786          0.000          0.228        831.030         94.501        175.166
     17/12/1988       3874.593          0.000       1423.000          3.617          0.777          0.777          1.000          9.790          1.000        652.315          0.000       1220.000          1.055          0.110          0.110          1.000          2.600          1.000          0.481          0.000          0.224        834.237         89.747        175.126
     18/12/1988       4015.410          0.000       1456.000          3.678          1.392          1.392          1.000         10.125          1.000        663.182          0.000       1250.000          1.071          0.193          0.193          1.000          2.637          1.000          0.528          0.000          0.220        848.903         85.643        175.087
     19/12/1988       4295.433          0.000       1489.000          3.797          5.397          5.397          1.000         10.587          1.000        684.298          0.000       1280.000          1.102          0.733          0.733          1.000          2.714          1.000          1.155          0.000          0.216        846.403         79.930        175.049
     20/12/1988       4593.229          0.000       1500.000          3.914          6.664          6.664          1.000         11.127          1.000        705.789          0.000       1310.000          1.132          0.866          0.866          1.000          2.789          1.000          1.220          0.000          0.211        837.442         73.350        175.012
     21/12/1988       4912.415          0.000       1500.000          4.028          8.552          8.552          1.000         11.721          1.000        727.872          0.000       1340.000          1.164          1.065          1.065          1.000          2.865          1.000          1.346          0.000          0.206        826.273         66.160        174.976
     22/12/1988       5210.658          0.000       1500.000          4.125          5.879          5.879          1.000         12.291          1.000        747.683          0.000       1370.000          1.192          0.703          0.703          1.000          2.930          1.000          1.127          0.000          0.201        818.363         59.347        174.941
     23/12/1988       5519.238          0.000       1500.000          4.213          7.210          7.210          1.000         12.861          1.000        767.485          0.000       1400.000          1.221          0.833          0.833          1.000          2.994          1.000          0.852          0.000          0.198        809.270         52.567        174.906
     24/12/1988       5824.877          0.000       1500.000          4.236          6.055          6.055          1.000         13.409          1.000        786.477          0.000       1435.000          1.248          0.677          0.677          1.000          3.008          1.000          0.679          0.000          0.192        801.666         46.161        174.872
     25/12/1988       6146.947          0.000       1500.000          4.213          7.684          7.684          1.000         13.957          1.000        806.452          0.000       1470.000          1.276          0.858          0.858          1.000          3.019          1.000          0.611          0.000          0.190        792.324         39.745        174.839
     26/12/1988       6473.048          0.000       1500.000          4.190          7.612          7.612          1.000         14.501          1.000        827.105          0.000       1500.000          1.305          0.868          0.868          1.000          3.030          1.000          0.616          0.000          0.184        783.045         33.384        174.807
     27/12/1988       6728.876          0.000       1500.000          4.169          4.376          4.376          1.000         14.977          1.000        843.652          0.000       1500.000          1.329          0.509          0.509          1.000          3.035          1.000          0.937          0.000          0.182        789.040         27.773        174.776
     28/12/1988       7070.675          0.000       1500.000          4.149          9.082          9.082          1.000         15.328          1.000        866.136          0.000       1500.000          1.353          1.075          1.075          1.000          3.035          1.000          1.274          0.000          0.177        777.430         23.722        174.745
     29/12/1988       7390.949          0.000       1500.000          4.127          7.038          7.038          1.000         15.586          1.000        887.571          0.000       1500.000          1.376          0.848          0.848          1.000          3.043          1.000          1.132          0.000          0.172        768.242         20.792        174.715
     30/12/1988       7689.239          0.000       1500.000          4.107          5.440          5.440          1.000         15.784          1.000        907.867          0.000       1500.000          1.398          0.666          0.666          1.000          3.046          1.000          0.764          0.000          0.168        761.204         18.574        174.686
     31/12/1988       7982.438          0.000       1500.000          4.078          4.695          4.695          1.000         15.943          1.000        928.126          0.000       1500.000          1.420          0.584          0.584          1.000          3.063          1.000          0.611          0.000          0.164        755.151         16.851        174.658
     01/01/1989       8288.081          0.000       1500.000          4.050          5.930          5.930          1.000         16.073          1.000        949.600          0.000       1500.000          1.444          0.750          0.750          1.000          3.084          1.000          0.547          0.000          0.160        747.764         15.504        174.630
     02/01/1989       8501.122          0.000       1500.000          4.023          2.578          2.578          1.000         16.178          1.000        964.826          0.000       1500.000          1.460          0.332          0.332          1.000          3.094          1.000          0.759          0.000          0.156        746.538         14.425        174.603
     03/01/1989       8770.428          0.000       1500.000          3.994          6.027          6.027          1.000         16.266          1.000        984.330          0.000       1500.000          1.481          0.786          0.786          1.000          3.111          1.000          1.000          0.000          0.152        748.574         13.532        174.577
     04/01/1989       9084.640          0.000       1500.000          3.961          7.725          7.725          1.000         16.339          1.000       1007.450         14.104       1500.000          1.486          1.023          1.023          1.000          3.137          1.000          1.220          0.000          0.148        738.457         12.866        174.552
     05/01/1989       9415.343          0.000       1500.000          3.926          8.642          8.642          1.000         16.399          1.000       1032.009         28.896       1500.000          1.492          1.155          1.155          1.000          3.167          1.000          1.154          0.000          0.142        727.365         12.353        174.527
     06/01/1989       9623.556          0.000       1500.000          3.898          2.705          2.705          1.000         16.460          1.000       1047.627         44.000       1500.000          1.482          0.365          0.365          1.000          3.192          1.000          0.772          0.000          0.140        744.183         11.830        174.503
