Summary_file = orobanche0.sum
Title = Sample Simulation
       day      year     faba_stage       faba_lai   faba_biomass     faba_yield       daa     orob_stage   orob_biomass     population population_dead population_alive    attach_area
     (day)    (year)             ()      (m^2/m^2)        (kg/ha)        (kg/ha)        ()             ()        (kg/ha) (parasites/m2)  (parasites/m2)   (parasites/m2)             ()
       150      1988          3.321          0.071         40.656          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       151      1988          3.351          0.082         47.853          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       152      1988          3.385          0.093         55.253          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       153      1988          3.424          0.102         61.485          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       154      1988          3.464          0.114         69.196          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       155      1988          3.504          0.126         77.568          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       156      1988          3.549          0.133         82.101          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       157      1988          3.598          0.143         88.918          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       158      1988          3.640          0.158         98.476          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       159      1988          3.673          0.179        112.841          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       160      1988          3.702          0.203        128.896          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       161      1988          3.733          0.231        147.150          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       162      1988          3.771          0.261        167.554          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       163      1988          3.802          0.296        190.765          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       164      1988          3.827          0.329        212.611          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       165      1988          3.853          0.370        239.695          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       166      1988          3.881          0.418        271.850          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       167      1988          3.911          0.475        309.808          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       168      1988          3.943          0.528        345.042          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       169      1988          3.977          0.587        384.570          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       170      1988          4.000          0.655        430.012          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       171      1988          4.057          0.734        482.642          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       172      1988          4.098          0.821        540.846          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       173      1988          4.143          0.917        604.493          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       174      1988          4.181          1.016        670.352          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       175      1988          4.219          1.123        741.976          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       176      1988          4.260          1.236        817.340          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       177      1988          4.305          1.352        894.496          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       178      1988          4.350          1.470        973.631          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       179      1988          4.399          1.616       1070.389          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       180      1988          4.440          1.771       1173.711          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       181      1988          4.476          1.910       1266.999          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       182      1988          4.511          2.058       1365.005          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       183      1988          4.549          2.216       1470.990          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       184      1988          4.591          2.344       1555.866          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       185      1988          4.640          2.421       1607.039          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       186      1988          4.689          2.505       1663.191          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       187      1988          4.748          2.604       1729.090          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       188      1988          4.801          2.774       1842.906          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       189      1988          4.845          2.944       1956.154          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       190      1988          4.891          3.126       2077.128          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       191      1988          4.940          3.323       2209.625          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       192      1988          4.995          3.476       2312.688          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       193      1988          5.000          3.573       2378.295          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       194      1988          6.000          3.621       2458.991          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       195      1988          6.026          3.705       2578.201          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       196      1988          6.041          3.801       2705.374          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       197      1988          6.055          3.900       2838.829          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       198      1988          6.069          3.995       2967.185          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       199      1988          6.085          4.096       3104.567          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       200      1988          6.098          4.206       3251.781          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       201      1988          6.111          4.322       3409.535          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       202      1988          6.126          4.425       3552.615          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       203      1988          6.143          4.498       3663.437          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       204      1988          6.159          4.553       3754.898          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       205      1988          6.170          4.635       3883.504          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       206      1988          6.181          4.706       4002.675          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       207      1988          6.193          4.802       4157.654          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       208      1988          6.208          4.902       4324.885          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       209      1988          6.219          4.972       4457.167          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       210      1988          6.231          5.051       4606.382          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       211      1988          6.243          5.117       4742.483          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       212      1988          6.259          5.187       4887.841          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       213      1988          6.272          5.267       5051.478          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       214      1988          6.286          5.339       5208.417          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       215      1988          6.301          5.395       5350.291          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       216      1988          6.317          5.464       5511.324          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       217      1988          6.334          5.524       5665.564          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       218      1988          6.350          5.573       5809.123          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       219      1988          6.367          5.606       5933.873          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       220      1988          6.377          5.625       6041.111          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       221      1988          6.386          5.638       6140.915          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       222      1988          6.394          5.652       6242.518          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       223      1988          6.404          5.686       6369.793          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       224      1988          6.417          5.747       6536.442          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       225      1988          6.431          5.799       6694.269          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       226      1988          6.444          5.850       6855.420          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       227      1988          6.457          5.898       7014.702          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       228      1988          6.472          5.939       7168.357          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       229      1988          6.488          5.987       7333.004          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       230      1988          6.503          6.032       7497.295          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       231      1988          6.523          6.061       7642.825          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       232      1988          6.545          6.090       7789.716          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       233      1988          6.562          6.139       7965.631          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       234      1988          6.580          6.168       8118.743          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       235      1988          6.603          6.146       8203.419          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       236      1988          6.626          6.141       8309.771          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       237      1988          6.641          6.143       8422.684          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       238      1988          6.657          6.174       8574.582          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       239      1988          6.677          6.198       8719.202          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       240      1988          6.698          6.180       8809.353          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       241      1988          6.718          6.178       8917.925          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       242      1988          6.735          6.215       9079.242          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       243      1988          6.753          6.255       9247.302          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       244      1988          6.773          6.225       9324.056          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       245      1988          6.795          6.191       9392.404          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       246      1988          6.820          6.205       9520.354          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       247      1988          6.843          6.243       9683.253          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       248      1988          6.866          6.256       9814.611          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       249      1988          6.891          6.226       9889.317          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       250      1988          6.917          6.222       9996.708          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       251      1988          6.942          6.206      10086.647          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       252      1988          6.966          6.254      10259.802          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       253      1988          6.991          6.284      10413.788          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       254      1988          7.000          6.169      10562.583        106.003         0          0.000          0.000          0.000           0.000            0.000          0.000
       255      1988          7.020          6.062      10701.535        215.176         0          0.000          0.000          0.000           0.000            0.000          0.000
       256      1988          7.034          5.962      10798.976        326.273         0          0.000          0.000          0.000           0.000            0.000          0.000
       257      1988          7.046          5.868      10971.473        442.722         0          0.000          0.000          0.000           0.000            0.000          0.000
       258      1988          7.054          5.780      11005.434        556.031         0          0.000          0.000          0.000           0.000            0.000          0.000
       259      1988          7.066          5.698      11154.727        677.349         0          0.000          0.000          0.000           0.000            0.000          0.000
       260      1988          7.078          5.621      11313.374        802.667         0          0.000          0.000          0.000           0.000            0.000          0.000
       261      1988          7.089          5.548      11529.291        936.132         0          0.000          0.000          0.000           0.000            0.000          0.000
       262      1988          7.100          5.479      11748.489       1074.544         0          0.000          0.000          0.000           0.000            0.000          0.000
       263      1988          7.112          5.414      11951.917       1216.052         0          0.000          0.000          0.000           0.000            0.000          0.000
       264      1988          7.122          5.353      12145.684       1360.835         0          0.000          0.000          0.000           0.000            0.000          0.000
       265      1988          7.133          5.295      12357.825       1511.999         0          0.000          0.000          0.000           0.000            0.000          0.000
       266      1988          7.145          5.240      12569.945       1667.652         0          0.000          0.000          0.000           0.000            0.000          0.000
       267      1988          7.158          5.188      12773.721       1826.584         0          0.000          0.000          0.000           0.000            0.000          0.000
       268      1988          7.172          5.139      12973.499       1989.186         0          0.000          0.000          0.000           0.000            0.000          0.000
       269      1988          7.185          5.092      13180.095       2157.082         0          0.000          0.000          0.000           0.000            0.000          0.000
       270      1988          7.198          5.048      13367.431       2325.936         0          0.000          0.000          0.000           0.000            0.000          0.000
       271      1988          7.212          5.005      13493.923       2487.486         0          0.000          0.000          0.000           0.000            0.000          0.000
       272      1988          7.226          4.965      13636.367       2654.777         0          0.000          0.000          0.000           0.000            0.000          0.000
       273      1988          7.237          4.921      13809.001       2831.195         0          0.000          0.000          0.000           0.000            0.000          0.000
       274      1988          7.247          4.884      13923.384       2998.683         0          0.000          0.000          0.000           0.000            0.000          0.000
       275      1988          7.263          4.850      14057.612       3172.991         0          0.000          0.000          0.000           0.000            0.000          0.000
       276      1988          7.277          4.816      14255.444       3365.029         0          0.000          0.000          0.000           0.000            0.000          0.000
       277      1988          7.289          4.710      14382.105       3543.587         0          0.000          0.000          0.000           0.000            0.000          0.000
       278      1988          7.301          4.666      14485.170       3719.336         0          0.000          0.000          0.000           0.000            0.000          0.000
       279      1988          7.311          4.641      14544.013       3885.463         0          0.000          0.000          0.000           0.000            0.000          0.000
       280      1988          7.322          4.617      14626.899       4059.337         0          0.000          0.000          0.000           0.000            0.000          0.000
       281      1988          7.335          4.550      14733.551       4241.616         0          0.000          0.000          0.000           0.000            0.000          0.000
       282      1988          7.350          4.489      14850.402       4429.458         0          0.000          0.000          0.000           0.000            0.000          0.000
       283      1988          7.365          4.469      14966.896       4619.855         0          0.000          0.000          0.000           0.000            0.000          0.000
       284      1988          7.381          4.399      15099.105       4817.450         0          0.000          0.000          0.000           0.000            0.000          0.000
       285      1988          7.397          4.274      15187.794       5003.823         0          0.000          0.000          0.000           0.000            0.000          0.000
       286      1988          7.410          4.152      15247.575       5183.267         0          0.000          0.000          0.000           0.000            0.000          0.000
       287      1988          7.423          4.040      15289.115       5358.555         0          0.000          0.000          0.000           0.000            0.000          0.000
       288      1988          7.436          3.940      15327.141       5534.273         0          0.000          0.000          0.000           0.000            0.000          0.000
       289      1988          7.448          3.856      15362.484       5710.429         0          0.000          0.000          0.000           0.000            0.000          0.000
       290      1988          7.461          3.721      15385.128       5882.887         0          0.000          0.000          0.000           0.000            0.000          0.000
       291      1988          7.476          3.625      15427.094       6064.525         0          0.000          0.000          0.000           0.000            0.000          0.000
       292      1988          7.492          3.486      15458.471       6243.302         0          0.000          0.000          0.000           0.000            0.000          0.000
       293      1988          7.507          3.350      15478.271       6419.090         0          0.000          0.000          0.000           0.000            0.000          0.000
       294      1988          7.519          3.219      15478.163       6587.906         0          0.000          0.000          0.000           0.000            0.000          0.000
       295      1988          7.532          3.094      15472.193       6755.117         0          0.000          0.000          0.000           0.000            0.000          0.000
       296      1988          7.543          3.062      15468.692       6923.482         0          0.000          0.000          0.000           0.000            0.000          0.000
       297      1988          7.560          2.968      15488.158       7009.138         0          0.000          0.000          0.000           0.000            0.000          0.000
       298      1988          7.581          2.913      15554.209       7104.488         0          0.000          0.000          0.000           0.000            0.000          0.000
       299      1988          7.599          2.802      15568.264       7164.488         0          0.000          0.000          0.000           0.000            0.000          0.000
       300      1988          7.618          2.694      15582.963       7215.418         0          0.000          0.000          0.000           0.000            0.000          0.000
       301      1988          7.635          2.585      15586.387       7256.125         0          0.000          0.000          0.000           0.000            0.000          0.000
       302      1988          7.650          2.476      15578.095       7285.948         0          0.000          0.000          0.000           0.000            0.000          0.000
       303      1988          7.664          2.378      15565.852       7310.216         0          0.000          0.000          0.000           0.000            0.000          0.000
       304      1988          7.678          2.295      15554.493       7333.577         0          0.000          0.000          0.000           0.000            0.000          0.000
       305      1988          7.692          2.214      15542.169       7355.657         0          0.000          0.000          0.000           0.000            0.000          0.000
       306      1988          7.709          2.145      15541.836       7385.579         0          0.000          0.000          0.000           0.000            0.000          0.000
       307      1988          7.725          2.063      15536.152       7413.318         0          0.000          0.000          0.000           0.000            0.000          0.000
       308      1988          7.741          1.976      15524.102       7435.642         0          0.000          0.000          0.000           0.000            0.000          0.000
       309      1988          7.757          1.899      15513.253       7457.208         0          0.000          0.000          0.000           0.000            0.000          0.000
       310      1988          7.773          1.823      15501.093       7477.289         0          0.000          0.000          0.000           0.000            0.000          0.000
       311      1988          7.797          1.823      15549.911       7540.170         0          0.000          0.000          0.000           0.000            0.000          0.000
       312      1988          7.819          1.752      15557.346       7583.494         0          0.000          0.000          0.000           0.000            0.000          0.000
       313      1988          7.841          1.678      15560.760       7618.174         0          0.000          0.000          0.000           0.000            0.000          0.000
       314      1988          7.860          1.603      15552.294       7641.792         0          0.000          0.000          0.000           0.000            0.000          0.000
       315      1988          7.880          1.534      15544.163       7662.438         0          0.000          0.000          0.000           0.000            0.000          0.000
       316      1988          7.900          1.471      15538.676       7683.903         0          0.000          0.000          0.000           0.000            0.000          0.000
       317      1988          7.921          1.410      15534.589       7706.268         0          0.000          0.000          0.000           0.000            0.000          0.000
       318      1988          7.943          1.349      15529.994       7728.167         0          0.000          0.000          0.000           0.000            0.000          0.000
       319      1988          7.963          1.289      15520.041       7745.780         0          0.000          0.000          0.000           0.000            0.000          0.000
       320      1988          7.982          1.234      15510.832       7762.380         0          0.000          0.000          0.000           0.000            0.000          0.000
       321      1988          8.000          1.221      15580.787       7802.809         0          0.000          0.000          0.000           0.000            0.000          0.000
       322      1988          9.000          1.177      15603.536       7802.809         0          0.000          0.000          0.000           0.000            0.000          0.000
       323      1988         10.000          0.000      15581.408       7802.809         0          0.000          0.000          0.000           0.000            0.000          0.000
       324      1988         12.000          0.000          0.000          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       325      1988         12.000          0.000          0.000          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       326      1988         12.000          0.000          0.000          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       327      1988         12.000          0.000          0.000          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       328      1988         12.000          0.000          0.000          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       329      1988         12.000          0.000          0.000          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       330      1988         12.000          0.000          0.000          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       331      1988         12.000          0.000          0.000          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       332      1988         12.000          0.000          0.000          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       333      1988         12.000          0.000          0.000          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       334      1988         12.000          0.000          0.000          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       335      1988         12.000          0.000          0.000          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       336      1988         12.000          0.000          0.000          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       337      1988         12.000          0.000          0.000          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       338      1988         12.000          0.000          0.000          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       339      1988         12.000          0.000          0.000          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       340      1988         12.000          0.000          0.000          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       341      1988         12.000          0.000          0.000          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       342      1988         12.000          0.000          0.000          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       343      1988         12.000          0.000          0.000          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       344      1988         12.000          0.000          0.000          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       345      1988         12.000          0.000          0.000          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       346      1988         12.000          0.000          0.000          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       347      1988         12.000          0.000          0.000          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       348      1988         12.000          0.000          0.000          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       349      1988         12.000          0.000          0.000          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       350      1988         12.000          0.000          0.000          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       351      1988         12.000          0.000          0.000          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       352      1988         12.000          0.000          0.000          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       353      1988         12.000          0.000          0.000          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       354      1988         12.000          0.000          0.000          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       355      1988         12.000          0.000          0.000          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       356      1988         12.000          0.000          0.000          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       357      1988         12.000          0.000          0.000          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       358      1988         12.000          0.000          0.000          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       359      1988         12.000          0.000          0.000          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       360      1988         12.000          0.000          0.000          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
       361      1988         12.000          0.000          0.000          0.000         0          0.000          0.000          0.000           0.000            0.000          0.000
