Summary_file = Sorgrass.sum
Title = Sorghum summer-grass Simulation
       day      year       weed_lai   weed_biomass weed_grn_biomass            lai        biomass  green_biomass          yield
       134      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       135      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       136      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       137      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       138      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       139      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       140      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       141      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       142      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       143      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       144      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       145      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       146      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       147      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       148      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       149      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       150      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       151      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       152      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       153      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       154      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       155      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       156      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       157      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       158      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       159      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       160      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       161      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       162      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       163      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       164      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       165      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       166      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       167      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       168      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       169      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       170      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       171      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       172      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       173      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       174      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       175      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       176      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       177      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       178      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       179      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       180      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       181      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       182      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       183      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       184      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       185      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       186      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       187      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       188      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       189      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       190      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       191      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       192      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       193      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       194      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       195      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       196      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       197      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       198      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       199      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       200      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       201      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       202      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       203      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       204      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       205      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       206      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       207      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       208      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       209      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       210      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       211      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       212      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       213      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       214      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       215      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       216      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       217      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       218      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       219      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       220      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       221      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       222      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       223      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       224      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       225      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       226      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       227      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       228      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       229      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       230      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       231      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       232      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       233      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       234      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       235      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       236      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       237      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       238      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       239      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       240      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       241      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       242      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       243      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       244      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       245      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       246      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       247      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       248      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       249      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       250      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       251      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       252      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       253      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       254      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       255      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       256      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       257      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       258      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       259      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       260      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       261      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       262      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       263      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       264      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       265      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       266      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       267      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       268      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       269      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       270      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       271      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       272      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       273      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       274      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       275      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       276      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       277      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       278      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       279      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       280      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       281      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       282      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       283      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       284      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       285      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       286      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       287      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       288      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       289      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       290      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       291      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       292      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       293      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       294      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       295      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       296      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       297      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       298      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       299      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       300      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       301      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       302      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       303      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       304      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       305      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       306      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       307      1988          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       308      1988          0.000          0.000            0.000          0.002         20.000         20.000          0.000
       309      1988          0.000          0.000            0.000          0.047         20.257         20.257          0.000
       310      1988          0.000          0.000            0.000          0.047         24.502         24.502          0.000
       311      1988          0.000          0.000            0.000          0.047         26.478         26.478          0.000
       312      1988          0.004          9.000            9.000          0.047         30.470         30.470          0.000
       313      1988          0.005          9.641            9.641          0.047         35.628         35.628          0.000
       314      1988          0.007         10.695           10.695          0.051         41.822         41.822          0.000
       315      1988          0.011         12.154           12.154          0.060         48.334         48.334          0.000
       316      1988          0.015         14.141           14.141          0.072         55.703         55.703          0.000
       317      1988          0.021         16.964           16.964          0.085         64.603         64.603          0.000
       318      1988          0.027         20.972           20.972          0.098         75.219         75.219          0.000
       319      1988          0.034         26.318           26.318          0.114         87.870         87.870          0.000
       320      1988          0.042         33.291           33.291          0.137        103.178        103.178          0.000
       321      1988          0.045         37.521           37.521          0.148        111.860        111.860          0.000
       322      1988          0.050         43.949           43.949          0.161        124.758        124.758          0.000
       323      1988          0.056         54.294           54.294          0.184        145.355        145.355          0.000
       324      1988          0.065         66.526           66.526          0.215        169.758        169.758          0.000
       325      1988          0.000          0.000            0.000          0.247        192.297        192.297          0.000
       326      1988          0.000          0.000            0.000          0.295        221.759        221.759          0.000
       327      1988          0.000          0.000            0.000          0.353        254.317        254.317          0.000
       328      1988          0.000          0.000            0.000          0.409        300.680        300.680          0.000
       329      1988          0.000          0.000            0.000          0.479        353.579        353.579          0.000
       330      1988          0.000          0.000            0.000          0.556        413.232        413.232          0.000
       331      1988          0.000          0.000            0.000          0.639        480.235        478.863          0.000
       332      1988          0.000          0.000            0.000          0.744        550.302        548.579          0.000
       333      1988          0.000          0.000            0.000          0.823        639.014        636.877          0.000
       334      1988          0.000          0.000            0.000          0.926        738.028        735.472          0.000
       335      1988          0.000          0.000            0.000          1.037        850.586        847.470          0.000
       336      1988          0.000          0.000            0.000          1.158        968.344        964.562          0.000
       337      1988          0.000          0.000            0.000          1.302       1094.499       1089.887          0.000
       338      1988          0.000          0.000            0.000          1.459       1212.046       1206.387          0.000
       339      1988          0.000          0.000            0.000          1.605       1361.017       1354.140          0.000
       340      1988          0.000          0.000            0.000          1.758       1520.056       1511.818          0.000
       341      1988          0.000          0.000            0.000          1.907       1674.377       1664.561          0.000
       342      1988          0.000          0.000            0.000          2.074       1791.654       1779.955          0.000
       343      1988          0.000          0.000            0.000          2.223       1899.468       1885.595          0.000
       344      1988          0.000          0.000            0.000          2.362       2055.548       2039.271          0.000
       345      1988          0.000          0.000            0.000          2.487       2230.061       2211.076          0.000
       346      1988          0.000          0.000            0.000          2.596       2434.257       2412.255          0.000
       347      1988          0.000          0.000            0.000          2.683       2604.890       2579.780          0.000
       348      1988          0.000          0.000            0.000          2.747       2805.181       2777.104          0.000
       349      1988          0.000          0.000            0.000          2.796       3015.863       2985.002          0.000
       350      1988          0.000          0.000            0.000          2.851       3215.396       3181.027          0.000
       351      1988          0.000          0.000            0.000          2.900       3356.052       3317.432          0.000
       352      1988          0.000          0.000            0.000          2.932       3446.680       3404.339          0.000
       353      1988          0.000          0.000            0.000          2.959       3546.020       3499.852          0.000
       354      1988          0.000          0.000            0.000          2.949       3743.072       3691.205          0.000
       355      1988          0.000          0.000            0.000          2.939       3949.375       3891.956          0.000
       356      1988          0.000          0.000            0.000          2.928       4167.326       4104.027          0.000
       357      1988          0.000          0.000            0.000          2.916       4368.217       4297.943          0.000
       358      1988          0.000          0.000            0.000          2.903       4573.648       4496.170          0.000
       359      1988          0.000          0.000            0.000          2.888       4774.989       4689.123          0.000
       360      1988          0.000          0.000            0.000          2.872       4986.137       4891.701          0.000
       361      1988          0.000          0.000            0.000          2.855       5199.759       5095.812          0.000
       362      1988          0.000          0.000            0.000          2.837       5367.168       5252.812         41.852
       363      1988          0.000          0.000            0.000          2.818       5590.473       5465.864         97.678
       364      1988          0.000          0.000            0.000          2.797       5799.388       5662.791        149.907
       365      1988          0.000          0.000            0.000          2.773       5993.550       5843.919        198.448
       366      1988          0.000          0.000            0.000          2.749       6183.895       6020.724        246.034
         1      1989          0.000          0.000            0.000          2.724       6381.912       6204.598        295.538
         2      1989          0.000          0.000            0.000          2.698       6519.611       6328.064        484.938
         3      1989          0.000          0.000            0.000          2.669       6693.230       6485.550        697.985
         4      1989          0.000          0.000            0.000          2.636       6895.172       6669.171        940.807
         5      1989          0.000          0.000            0.000          2.600       7106.955       6861.000       1201.369
         6      1989          0.000          0.000            0.000          2.564       7239.752       6973.679       1395.684
         7      1989          0.000          0.000            0.000          2.524       7405.652       7117.332       1610.216
         8      1989          0.000          0.000            0.000          2.482       7592.943       7280.999       1831.064
         9      1989          0.000          0.000            0.000          2.436       7777.453       7440.165       2057.298
        10      1989          0.000          0.000            0.000          2.390       7985.497       7622.193       2318.652
        11      1989          0.000          0.000            0.000          2.338       8160.155       7768.121       2549.724
        12      1989          0.000          0.000            0.000          2.289       8357.221       7937.756       2774.506
        13      1989          0.000          0.000            0.000          2.233       8551.004       8100.556       3007.154
        14      1989          0.000          0.000            0.000          2.182       8719.354       8240.453       3207.363
        15      1989          0.000          0.000            0.000          2.127       8897.089       8387.431       3415.177
        16      1989          0.000          0.000            0.000          2.070       9071.833       8530.593       3621.021
        17      1989          0.000          0.000            0.000          2.011       9248.445       8674.048       3830.680
        18      1989          0.000          0.000            0.000          1.948       9428.664       8819.362       4057.101
        19      1989          0.000          0.000            0.000          1.883       9608.765       8963.312       4296.488
        20      1989          0.000          0.000            0.000          1.815       9755.480       9072.291       4517.841
        21      1989          0.000          0.000            0.000          1.747       9923.906       9202.654       4616.555
        22      1989          0.000          0.000            0.000          1.672      10040.440       9277.185       4708.121
        23      1989          0.000          0.000            0.000          1.594      10140.480       9334.089       4797.007
        24      1989          0.000          0.000            0.000          1.531      10233.278       9391.863       4873.388
        25      1989          0.000          0.000            0.000          1.478      10364.075       9492.667       4942.174
        26      1989          0.000          0.000            0.000          1.423      10500.912       9599.278       5011.407
        27      1989          0.000          0.000            0.000          1.373      10603.429       9674.064       5077.067
        28      1989          0.000          0.000            0.000          1.320      10718.063       9759.104       5145.854
        29      1989          0.000          0.000            0.000          1.268      10828.367       9840.381       5214.193
        30      1989          0.000          0.000            0.000          1.207      10941.758       9919.534       5299.060
        31      1989          0.000          0.000            0.000          1.149      11051.152       9996.825       5299.060
        32      1989          0.000          0.000            0.000          0.000      11051.152       9356.751       5299.060
        33      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        34      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        35      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        36      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        37      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        38      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        39      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        40      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        41      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        42      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        43      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        44      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        45      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        46      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        47      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        48      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        49      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        50      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        51      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        52      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        53      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        54      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        55      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        56      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        57      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        58      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        59      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        60      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        61      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        62      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        63      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        64      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        65      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        66      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        67      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        68      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        69      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        70      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        71      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        72      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        73      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        74      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        75      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        76      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        77      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        78      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        79      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        80      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        81      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        82      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        83      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        84      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        85      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        86      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        87      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        88      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        89      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        90      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        91      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        92      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        93      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        94      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        95      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        96      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        97      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        98      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
        99      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       100      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       101      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       102      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       103      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       104      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       105      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       106      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       107      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       108      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       109      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       110      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       111      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       112      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       113      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       114      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       115      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       116      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       117      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       118      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       119      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       120      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       121      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       122      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       123      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       124      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       125      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       126      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       127      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       128      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       129      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       130      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       131      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       132      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
       133      1989          0.000          0.000            0.000          0.000          0.000          0.000          0.000
