APSIM output file, version = 5.3
Title = mungbean P Sample Simulation
            day           year            lai        biomass  green_biomass     dm_green()    dm_green(1)    dm_green(2)    dm_green(3)    dm_green(4)    dm_green(5)    dm_green(6)      p_green()     p_green(1)     p_green(2)     p_green(3)     p_green(4)     p_green(5)     p_green(6)        p_sen()       p_sen(1)       p_sen(2)       p_sen(3)       p_sen(4)       p_sen(5)       p_sen(6)       p_demand    pfact_photo    pfact_pheno pfact_expansion    pfact_grain      biomass_p green_biomass_p        grain_p         leaf_p         stem_p         root_p     deadleaf_p          pod_p         head_p   p_senesced()       p_dead()  dlt_p_green() dlt_p_retrans() dlt_p_detached()   dlt_p_dead()    dlt_p_sen()  p_conc_stover    p_conc_leaf    p_conc_stem   p_conc_grain p_uptake_stover grain_p_demand    surfaceom_p
          (day)         (year)      (m^2/m^2)        (kg/ha)        (kg/ha)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)             ()             ()              ()             ()        (g/m^2)         (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)         (g/m^2)          (g/m^2)        (g/m^2)        (g/m^2)            (%)            (%)            (%)            (%)             (%)        (g/m^2)        (kg/ha)
            330           1988          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000           1.000          1.000          0.000           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000            0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000          0.000          0.000
            331           1988          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000           1.000          1.000          0.000           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000            0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000          0.000          0.000
            332           1988          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000           1.000          1.000          0.000           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000            0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000          0.000          0.000
            333           1988          0.005         25.000         25.000          7.475          4.975          2.500          0.000          0.000          0.000          0.000          0.020          0.007          0.013          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000           1.000          1.000          0.013           0.013          0.000          0.013          0.000          0.007          0.000          0.000          0.000          0.000          0.000          0.000           0.000            0.000          0.000          0.000          0.500          0.500          0.000          0.000           0.013          0.000          0.000
            334           1988          0.006         25.630         25.630          7.576          5.013          2.538          0.025          0.000          0.000          0.000          0.020          0.008          0.013          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000           1.000          1.000          0.013           0.013          0.000          0.013          0.000          0.008          0.000          0.000          0.000          0.000          0.000          0.000           0.000            0.000          0.000          0.000          0.496          0.501          0.000          0.000           0.013          0.000          0.000
            335           1988          0.008         26.435         26.435          7.711          5.068          2.586          0.057          0.000          0.000          0.000          0.021          0.008          0.013          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.982          1.000           1.000          1.000          0.013           0.013          0.000          0.013          0.000          0.008          0.000          0.000          0.000          0.000          0.000          0.000           0.000            0.000          0.000          0.000          0.493          0.500          0.201          0.000           0.013          0.000          0.000
            336           1988          0.010         27.397         27.397          7.878          5.138          2.644          0.096          0.000          0.000          0.000          0.021          0.008          0.013          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.001          0.972          1.000           1.000          1.000          0.013           0.013          0.000          0.013          0.000          0.008          0.000          0.000          0.000          0.000          0.000          0.001           0.000            0.000          0.000          0.000          0.491          0.498          0.274          0.000           0.013          0.000          0.000
            337           1988          0.013         28.574         28.574          8.087          5.230          2.714          0.143          0.000          0.000          0.000          0.022          0.008          0.013          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.001          0.967          1.000           1.000          1.000          0.014           0.014          0.000          0.013          0.000          0.008          0.000          0.000          0.000          0.000          0.000          0.001           0.000            0.000          0.000          0.000          0.488          0.497          0.308          0.000           0.014          0.000          0.000
            338           1988          0.015         29.815         29.815          8.308          5.327          2.789          0.193          0.000          0.000          0.000          0.023          0.008          0.014          0.001          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.001          0.962          1.000           1.000          1.000          0.014           0.014          0.000          0.014          0.001          0.008          0.000          0.000          0.000          0.000          0.000          0.001           0.000            0.000          0.000          0.000          0.486          0.496          0.340          0.000           0.014          0.000          0.000
            339           1988          0.019         31.558         31.558          8.630          5.474          2.893          0.262          0.000          0.000          0.000          0.023          0.008          0.014          0.001          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.001          0.964          1.000           1.000          1.000          0.015           0.015          0.000          0.014          0.001          0.008          0.000          0.000          0.000          0.000          0.000          0.001           0.000            0.000          0.000          0.000          0.482          0.495          0.339          0.000           0.015          0.000          0.000
            340           1988          0.023         33.685         33.685          9.027          5.658          3.021          0.347          0.000          0.000          0.000          0.025          0.009          0.015          0.001          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.001          0.949          1.000           1.000          1.000          0.016           0.016          0.000          0.015          0.001          0.009          0.000          0.000          0.000          0.000          0.000          0.001           0.000            0.000          0.000          0.000          0.479          0.494          0.350          0.000           0.016          0.000          0.000
            341           1988          0.028         36.077         36.077          9.475          5.868          3.165          0.443          0.000          0.000          0.000          0.026          0.009          0.016          0.002          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.001          0.948          1.000           1.000          1.000          0.017           0.017          0.000          0.016          0.002          0.009          0.000          0.000          0.000          0.000          0.000          0.001           0.000            0.000          0.000          0.000          0.477          0.493          0.363          0.000           0.017          0.000          0.000
            342           1988          0.033         38.163         38.163          9.862          6.046          3.290          0.527          0.000          0.000          0.000          0.027          0.009          0.016          0.002          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.001          0.947          1.000           1.000          1.000          0.018           0.018          0.000          0.016          0.002          0.009          0.000          0.000          0.000          0.000          0.000          0.001           0.000            0.000          0.000          0.000          0.476          0.491          0.385          0.000           0.018          0.000          0.000
            343           1988          0.037         40.258         40.258         10.250          6.224          3.415          0.610          0.000          0.000          0.000          0.029          0.009          0.017          0.002          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.001          0.964          1.000           1.000          1.000          0.019           0.019          0.000          0.017          0.002          0.009          0.000          0.000          0.000          0.000          0.000          0.001           0.000            0.000          0.000          0.000          0.474          0.489          0.393          0.000           0.019          0.000          0.000
            344           1988          0.044         43.609         43.609         10.887          6.526          3.617          0.744          0.000          0.000          0.000          0.030          0.010          0.018          0.003          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.002          0.969          1.000           1.000          1.000          0.020           0.020          0.000          0.018          0.003          0.010          0.000          0.000          0.000          0.000          0.000          0.002           0.000            0.000          0.000          0.000          0.470          0.488          0.380          0.000           0.020          0.000          0.000
            345           1988          0.053         47.838         47.838         11.698          6.915          3.870          0.914          0.000          0.000          0.000          0.033          0.011          0.019          0.003          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.003          0.951          1.000           1.000          1.000          0.022           0.022          0.000          0.019          0.003          0.011          0.000          0.000          0.000          0.000          0.000          0.003           0.000            0.000          0.000          0.000          0.467          0.488          0.381          0.000           0.022          0.000          0.000
            346           1988          0.065         53.592         53.592         12.812          7.453          4.216          1.144          0.000          0.000          0.000          0.036          0.011          0.020          0.004          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.003          0.953          1.000           1.000          1.000          0.025           0.025          0.000          0.020          0.004          0.011          0.000          0.000          0.000          0.000          0.000          0.003           0.000            0.000          0.000          0.000          0.463          0.486          0.379          0.000           0.025          0.000          0.000
            347           1988          0.077         59.275         59.275         13.908          7.981          4.557          1.371          0.000          0.000          0.000          0.040          0.012          0.022          0.005          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.003          0.940          1.000           1.000          1.000          0.027           0.027          0.000          0.022          0.005          0.012          0.000          0.000          0.000          0.000          0.000          0.003           0.000            0.000          0.000          0.000          0.463          0.485          0.391          0.000           0.027          0.000          0.000
            348           1988          0.093         67.004         67.004         15.410          8.710          5.020          1.680          0.000          0.000          0.000          0.044          0.013          0.024          0.007          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.005          0.960          1.000           1.000          1.000          0.031           0.031          0.000          0.024          0.007          0.013          0.000          0.000          0.000          0.000          0.000          0.005           0.000            0.000          0.000          0.000          0.460          0.483          0.389          0.000           0.031          0.000          0.000
            349           1988          0.109         76.770         76.770         17.315          9.638          5.606          2.071          0.000          0.000          0.000          0.050          0.015          0.027          0.008          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.006          0.949          1.000           1.000          1.000          0.035           0.035          0.000          0.027          0.008          0.015          0.000          0.000          0.000          0.000          0.000          0.006           0.000            0.000          0.000          0.000          0.458          0.483          0.392          0.000           0.035          0.000          0.000
            350           1988          0.132         87.480         87.480         19.404         10.656          6.249          2.499          0.000          0.000          0.000          0.056          0.016          0.030          0.010          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.006          0.955          1.000           1.000          1.000          0.040           0.040          0.000          0.030          0.010          0.016          0.000          0.000          0.000          0.000          0.000          0.006           0.000            0.000          0.000          0.000          0.457          0.480          0.397          0.000           0.040          0.000          0.000
            351           1988          0.151         96.499         96.499         21.150         11.500          6.790          2.860          0.000          0.000          0.000          0.061          0.017          0.032          0.012          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.005          0.962          1.000           1.000          1.000          0.044           0.044          0.000          0.032          0.012          0.017          0.000          0.000          0.000          0.000          0.000          0.005           0.000            0.000          0.000          0.000          0.457          0.478          0.406          0.000           0.044          0.000          0.000
            352           1988          0.165        103.104        103.104         22.410         12.099          7.186          3.124          0.000          0.000          0.000          0.065          0.018          0.034          0.013          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.004          0.980          1.000           1.000          1.000          0.047           0.047          0.000          0.034          0.013          0.018          0.000          0.000          0.000          0.000          0.000          0.004           0.000            0.000          0.000          0.000          0.456          0.476          0.412          0.000           0.047          0.000          0.000
            353           1988          0.181        111.086        111.086         23.942         12.833          7.665          3.443          0.000          0.000          0.000          0.070          0.019          0.036          0.014          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.005          0.991          1.000           1.000          1.000          0.051           0.051          0.000          0.036          0.014          0.019          0.000          0.000          0.000          0.000          0.000          0.005           0.000            0.000          0.000          0.000          0.455          0.475          0.411          0.000           0.051          0.000          0.000
            354           1988          0.218        128.562        128.562         27.364         14.508          8.714          4.142          0.000          0.000          0.000          0.080          0.022          0.041          0.017          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.010          0.991          1.000           1.000          1.000          0.058           0.058          0.000          0.041          0.017          0.022          0.000          0.000          0.000          0.000          0.000          0.010           0.000            0.000          0.000          0.000          0.451          0.475          0.401          0.000           0.058          0.000          0.000
            355           1988          0.264        150.184        150.184         31.605         16.587         10.011          5.007          0.000          0.000          0.000          0.093          0.025          0.047          0.020          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.013          0.981          1.000           1.000          1.000          0.068           0.068          0.000          0.047          0.020          0.025          0.000          0.000          0.000          0.000          0.000          0.013           0.000            0.000          0.000          0.000          0.450          0.474          0.403          0.000           0.068          0.000          0.000
            356           1988          0.321        177.539        177.539         36.979         19.226         11.652          6.102          0.000          0.000          0.000          0.108          0.029          0.055          0.024          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.016          0.990          1.000           1.000          1.000          0.079           0.079          0.000          0.055          0.024          0.029          0.000          0.000          0.000          0.000          0.000          0.015           0.000            0.000          0.000          0.000          0.444          0.468          0.398          0.000           0.079          0.000          0.000
            357           1988          0.383        207.089        207.089         42.778         22.070         13.425          7.284          0.000          0.000          0.000          0.122          0.032          0.061          0.028          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.019          0.954          1.000           1.000          1.000          0.090           0.090          0.000          0.061          0.028          0.032          0.000          0.000          0.000          0.000          0.000          0.014           0.000            0.000          0.000          0.000          0.432          0.456          0.389          0.000           0.090          0.000          0.000
            358           1988          0.451        239.615        239.615         49.157         25.196         15.377          8.585          0.000          0.000          0.000          0.135          0.036          0.068          0.032          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.025          0.871          1.000           1.000          1.000          0.100           0.100          0.000          0.068          0.032          0.036          0.000          0.000          0.000          0.000          0.000          0.014           0.000            0.000          0.000          0.000          0.417          0.440          0.375          0.000           0.100          0.000          0.000
            359           1988          0.519        271.659        271.659         55.424         28.258         17.300          9.866          0.000          0.000          0.000          0.149          0.039          0.074          0.036          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.031          0.753          1.000           1.000          1.000          0.110           0.110          0.000          0.074          0.036          0.039          0.000          0.000          0.000          0.000          0.000          0.013           0.000            0.000          0.000          0.000          0.404          0.427          0.364          0.000           0.110          0.000          0.000
            360           1988          0.589        305.252        305.252         61.984         31.459         19.315         11.210          0.000          0.000          0.000          0.161          0.042          0.080          0.040          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.037          0.664          1.000           1.000          1.000          0.119           0.119          0.000          0.080          0.040          0.042          0.000          0.000          0.000          0.000          0.000          0.013           0.000            0.000          0.000          0.000          0.391          0.413          0.353          0.000           0.119          0.000          0.000
            361           1988          0.658        338.036        338.036         68.368         34.564         21.282         12.521          0.000          0.000          0.000          0.173          0.045          0.086          0.043          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.043          0.571          1.000           1.000          1.000          0.129           0.129          0.000          0.086          0.043          0.045          0.000          0.000          0.000          0.000          0.000          0.013           0.000            0.000          0.000          0.000          0.381          0.402          0.344          0.000           0.129          0.000          0.000
            362           1988          0.710        362.915        362.915         73.158         36.867         22.775         13.517          0.000          0.000          0.000          0.187          0.048          0.092          0.047          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.044          0.501          1.000           1.000          1.000          0.139           0.139          0.000          0.092          0.047          0.048          0.000          0.000          0.000          0.000          0.000          0.014           0.000            0.000          0.000          0.000          0.383          0.404          0.348          0.000           0.139          0.000          0.000
            363           1988          0.785        398.441        398.441         80.061         40.217         24.906         14.938          0.000          0.000          0.000          0.200          0.051          0.098          0.051          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.048          0.541          1.000           1.000          1.000          0.149           0.149          0.000          0.098          0.051          0.051          0.000          0.000          0.000          0.000          0.000          0.013           0.000            0.000          0.000          0.000          0.373          0.394          0.339          0.000           0.149          0.000          0.000
            364           1988          0.857        432.653        432.653         86.685         43.420         26.959         16.306          0.000          0.000          0.000          0.212          0.054          0.104          0.054          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.057          0.473          1.000           0.946          1.000          0.158           0.158          0.000          0.104          0.054          0.054          0.000          0.000          0.000          0.000          0.000          0.012           0.000            0.000          0.000          0.000          0.364          0.384          0.331          0.000           0.158          0.000          0.000
            365           1988          0.920        462.910        462.910         92.504         46.214         28.775         17.516          0.000          0.000          0.000          0.223          0.057          0.109          0.057          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.062          0.417          1.000           0.835          1.000          0.166           0.166          0.000          0.109          0.057          0.057          0.000          0.000          0.000          0.000          0.000          0.012           0.000            0.000          0.000          0.000          0.359          0.379          0.326          0.000           0.166          0.000          0.000
            366           1988          0.982        492.408        492.408         98.158         48.918         30.544         18.696          0.000          0.000          0.000          0.234          0.060          0.114          0.060          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.065          0.390          1.000           0.780          1.000          0.174           0.174          0.000          0.114          0.060          0.060          0.000          0.000          0.000          0.000          0.000          0.011           0.000            0.000          0.000          0.000          0.354          0.374          0.322          0.000           0.174          0.000          0.000
              1           1989          1.046        522.982        522.982        104.013         51.715         32.379         19.919          0.000          0.000          0.000          0.244          0.062          0.119          0.063          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.071          0.367          1.000           0.735          1.000          0.182           0.182          0.000          0.119          0.063          0.062          0.000          0.000          0.000          0.000          0.000          0.011           0.000            0.000          0.000          0.000          0.349          0.368          0.318          0.000           0.182          0.000          0.000
              2           1989          1.089        543.422        543.422        106.470         52.128         33.605         20.737          0.000          0.000          0.000          0.255          0.065          0.124          0.066          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.072          0.334          1.000           0.669          1.000          0.190           0.190          0.000          0.124          0.066          0.065          0.000          0.000          0.000          0.000          0.000          0.011           0.000            0.000          0.000          0.000          0.350          0.369          0.320          0.000           0.190          0.000          0.000
              3           1989          1.129        570.135        570.135        109.758         52.744         34.766         21.687          0.561          0.000          0.000          0.267          0.069          0.129          0.069          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.040          0.792          1.000           1.000          1.000          0.198           0.198          0.000          0.129          0.069          0.069          0.000          0.000          0.000          0.000          0.000          0.013           0.000            0.000          0.000          0.000          0.347          0.370          0.318          0.000           0.198          0.000          0.000
              4           1989          1.242        646.239        646.046        119.584         54.979         38.053         24.392          2.159          0.000          0.000          0.278          0.077          0.129          0.069          0.003          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.026          1.000          1.000           1.000          1.000          0.202           0.202          0.000          0.129          0.069          0.077          0.000          0.003          0.003          0.000          0.000          0.011           0.000            0.000          0.000          0.000          0.312          0.339          0.284          0.000           0.202          0.000          0.000
              5           1989          1.392        748.683        748.288        132.897         58.068         42.484         28.034          4.310          0.000          0.000          0.288          0.079          0.129          0.070          0.010          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.053          0.940          1.000           1.000          1.000          0.209           0.209          0.000          0.129          0.070          0.079          0.000          0.010          0.010          0.000          0.000          0.010           0.000            0.000          0.000          0.000          0.279          0.304          0.249          0.000           0.209          0.000          0.000
              6           1989          1.471        804.126        803.517        139.950         59.598         44.872         30.005          5.475          0.000          0.000          0.300          0.081          0.129          0.071          0.019          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.069          0.742          1.000           1.000          1.000          0.218           0.218          0.000          0.129          0.071          0.081          0.000          0.019          0.019          0.000          0.000          0.012           0.000            0.000          0.000          0.000          0.272          0.287          0.236          0.000           0.218          0.000          0.000
              7           1989          1.562        868.638        867.802        148.199         61.419         47.652         32.298          6.830          0.000          0.000          0.308          0.083          0.132          0.073          0.019          0.000          0.000          0.001          0.000          0.000          0.000          0.000          0.000          0.000          0.078          0.660          1.000           1.000          1.000          0.225           0.225          0.000          0.132          0.073          0.083          0.000          0.019          0.019          0.001          0.000          0.012          -0.003            0.000          0.000          0.000          0.259          0.278          0.227          0.000           0.225          0.000          0.000
              8           1989          1.660        939.713        938.640        157.309         63.445         50.717         34.825          8.322          0.000          0.000          0.310          0.084          0.132          0.074          0.020          0.000          0.000          0.001          0.000          0.000          0.000          0.000          0.000          0.000          0.094          0.613          1.000           1.000          1.000          0.226           0.226          0.000          0.132          0.074          0.084          0.000          0.020          0.020          0.001          0.000          0.011          -0.008            0.000          0.000          0.000          0.241          0.260          0.212          0.000           0.226          0.000          0.000
              9           1989          1.746       1002.618       1001.302        165.324         65.193         53.426         37.061          9.643          0.000          0.000          0.320          0.085          0.127          0.073          0.035          0.000          0.000          0.001          0.000          0.000          0.000          0.000          0.000          0.000          0.116          0.523          1.000           1.000          1.000          0.235           0.235          0.000          0.127          0.073          0.085          0.000          0.035          0.035          0.001          0.000          0.010           0.000            0.000          0.000          0.000          0.235          0.238          0.197          0.000           0.235          0.000          0.000
             10           1989          1.823       1061.355       1059.068        172.703         66.796         55.881         39.149         10.877          0.000          0.000          0.326          0.086          0.130          0.075          0.035          0.000          0.000          0.001          0.000          0.000          0.000          0.000          0.000          0.000          0.128          0.415          1.000           0.829          1.000          0.240           0.239          0.000          0.130          0.075          0.086          0.000          0.035          0.035          0.001          0.000          0.010          -0.004            0.000          0.000          0.001          0.226          0.232          0.191          0.000           0.239          0.000          0.000
